Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq34-0,small,"In iedereen schuilt een Lucifer Misschien is de verbeelding van de banaliteit van het kwaad wel de grootste uitdaging van de literatuur.  Maar dat het raadsel van het kwaad wordt opgelost, daarvoor hoeft niemand bang te zijn, stelt Arnold Heumakers vast na lezing van sthetik des Bsen","In iedereen schuilt een Lucifer Misschien <extra_id_0> van de banaliteit van het kwaad wel de grootste <extra_id_1> literatuur. Maar dat het raadsel <extra_id_2> wordt opgelost, daarvoor <extra_id_3> bang te zijn, stelt Arnold Heumakers <extra_id_4> van sthetik des Bsen","In iedereen schuilt een Lucifer Misschien is de wortel van de banaliteit van het kwaad wel de grootste problemen in de literatuur. Maar dat het raadsel probleem wordt opgelost, daarvoor lijkt bang te zijn, stelt Arnold Heumakers Auteur van sthetik des Bsen","['is de verbeelding', 'uitdaging van de', 'van het kwaad', 'hoeft niemand', 'vast na lezing']","['is de wortel', 'problemen in de', 'probleem', 'lijkt', 'Auteur']",14,30,1,"[0.47058823529411764, 0.6875, 0.9230769230769231, 0.9230769230769231, 0.8571428571428571]",0.77,nrc
seq35-0,small,`Laat eigen net voor publieke omroepen los' Programma's van publieke omroepen moeten voortaan op alle drie de netten kunnen worden uitgezonden.  Omroepen hebben dan geen eigen net meer,`Laat eigen net voor publieke omroepen los' <extra_id_0> omroepen moeten voortaan op alle drie de <extra_id_1> uitgezonden. Omroepen hebben dan <extra_id_2> net meer,`Laat eigen net voor publieke omroepen los' Andere omroepen moeten voortaan op alle drie de publieke omroepen worden uitgezonden. Omroepen hebben dan ook net meer,"['""Programma\'s van publieke""', 'netten kunnen worden', 'geen eigen']","['Andere', 'publieke omroepen worden', 'ook']",8,30,1,"[0.8846153846153846, 0.5416666666666666, 1.0]",0.81,nrc
seq36-0,small,In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd conceptalbum over het fictieve dorpje Greendale.  De muziek heeft hij nu van film voorzien,In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd conceptalbum over het <extra_id_0> De <extra_id_1> nu <extra_id_2> voorzien,In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd conceptalbum over het nieuwe universum. De nieuwe versie is nu niet voorzien,"['fictieve dorpje Greendale.', 'muziek heeft hij', 'van film']","['nieuwe universum.', 'nieuwe versie is', 'niet']",8,30,1,"[0.7692307692307693, 0.8125, 0.75]",0.78,nrc
seq37-0,small,"Berlusconi moet aartsrivaal betalen De Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen euro betalen aan zijn zakelijke aartsrivaal Carlo De Benedetti.  De rechtbank in Milaan bevestigde daarmee dat de Italiaanse premier in 1991 een rechter heeft omgekocht, om zich Mondadori toe te eigenen, de grootste uitgeverij Itali",Berlusconi moet <extra_id_0> Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen euro betalen aan zijn zakelijke aartsrivaal Carlo De Benedetti. De <extra_id_1> bevestigde daarmee dat de Italiaanse premier in 1991 een rechter heeft <extra_id_2> Mondadori <extra_id_3> de <extra_id_4>,Berlusconi moet schadevergoeding betalen Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen euro betalen aan zijn zakelijke aartsrivaal Carlo De Benedetti. De rechter bevestigde daarmee dat de Italiaanse premier in 1991 een rechter heeft moeten krijgen. Mondadori meldt dat de rechter,"['aartsrivaal betalen De', 'rechtbank in Milaan', 'omgekocht', 'om zich', 'toe te eigenen,', 'grootste uitgeverij Itali']","['schadevergoeding betalen', 'rechter', 'moeten krijgen.', 'meldt dat', 'rechter']",15,30,1,"[0.7083333333333334, 0.7368421052631579, 0.8, 1.0, 0.8666666666666667]",0.82,nrc
seq38-0,small,"Een meerderheid van de burgers in de wereld heeft geen vertrouwen in politieke leiders.  Dit blijkt uit de Gallup-enqute `De stem van het volk', die is uitgevoerd in opdracht van het Wereld Economisch Forum",Een meerderheid van de burgers in de wereld heeft geen vertrouwen in politieke leiders. Dit blijkt <extra_id_0> stem <extra_id_1> die is uitgevoerd in opdracht van <extra_id_2> Forum,Een meerderheid van de burgers in de wereld heeft geen vertrouwen in politieke leiders. Dit blijkt uit een stem die is uitgevoerd in opdracht van het Forum,"['uit de Gallup-enqute `De', '""van het volk\',""', 'het Wereld Economisch']","['uit een', '', 'het']",10,30,1,"[0.7083333333333334, 1.0, 0.8571428571428571]",0.86,nrc
seq39-0,small,De olympische lobby kent geen grenzen In Kopenhagen wordt morgen besloten welke stad de Olympische Spelen van 2016 mag organiseren.  Chicago is favoriet,De olympische lobby kent geen grenzen In Kopenhagen wordt morgen besloten welke stad de <extra_id_0> 2016 <extra_id_1> favoriet,De olympische lobby kent geen grenzen In Kopenhagen wordt morgen besloten welke stad de olympische velden 2016 Volgens favoriet,"['Olympische Spelen van', 'mag organiseren. Chicago is']","['olympische velden', 'Volgens']",7,30,1,"[0.38095238095238093, 0.8148148148148148]",0.6,nrc
seq40-0,small,"Clinton had bloedprop achter rechteroor, zal volledig herstellen Clinton in juli van dit jaar.  Foto AFP / Karen Bleier De bloedprop die gevonden is bij Hillary Clinton zit tussen haar hersenen en schedel, achter het rechteroor","<extra_id_0> bloedprop achter rechteroor, zal volledig herstellen Clinton <extra_id_1> dit jaar. Foto AFP / Karen Bleier De bloedprop die gevonden is bij Hillary Clinton zit <extra_id_2> en schedel, <extra_id_3>","bloedprop achter rechteroor, zal volledig herstellen Clinton in dit jaar. Foto AFP / Karen Bleier De bloedprop die gevonden is bij Hillary Clinton zit in rechter en schedel, moet vervolgens herstellen.","['Clinton had', 'in juli van', 'tussen haar hersenen', 'achter het rechteroor']","['', 'in', 'in rechter', 'herstellen.']",11,30,1,"[1.0, 0.8181818181818182, 0.75, 0.7142857142857143]",0.82,nrc
seq41-0,small,"Het was een slecht jaar voor de Europese banken, maar gelukkig ook weer niet zo heel slecht.  Geen enkele beursgenoteerde bank viel om, hoewel twee Duitse banken, Schmidt Bank en Bankgesellschaft Berlin, op de rand van de afgrond stonden","Het was een slecht jaar voor de Europese banken, maar gelukkig <extra_id_0> zo <extra_id_1> enkele beursgenoteerde bank viel om, hoewel twee Duitse banken, Schmidt Bank <extra_id_2> op de rand <extra_id_3> stonden","Het was een slecht jaar voor de Europese banken, maar gelukkig niet zo een enkele beursgenoteerde bank viel om, hoewel twee Duitse banken, Schmidt Bank en Deutsche Bank op de rand van de beurs stonden","['ook weer niet', 'heel slecht. Geen', 'en Bankgesellschaft Berlin,', 'van de afgrond']","['niet', 'een', 'en Deutsche Bank', 'van de beurs']",12,30,1,"[0.6923076923076923, 0.8235294117647058, 0.6296296296296297, 0.42857142857142855]",0.64,nrc
seq42-0,small,"Wat rechercheurs niet lukte, kreeg tolk voor elkaar (Gerectificeerd) Een politietolk werkte mee aan grote onderzoeken naar Turkse georganiseerde misdaad.  Zelfs nadat hij door de AIVD was bestempeld als onbetrouwbaar","Wat rechercheurs niet lukte, kreeg tolk voor <extra_id_0> politietolk werkte mee aan grote onderzoeken naar Turkse georganiseerde <extra_id_1> hij <extra_id_2> was bestempeld als onbetrouwbaar","Wat rechercheurs niet lukte, kreeg tolk voor Een politietolk werkte mee aan grote onderzoeken naar Turkse georganiseerde activiteiten, hij was was bestempeld als onbetrouwbaar","['elkaar (Gerectificeerd) Een', 'misdaad. Zelfs nadat', 'door de AIVD']","['Een', 'activiteiten,', 'was']",9,30,1,"[0.8888888888888888, 0.9, 1.0]",0.93,nrc
seq43-0,small,"Doden door Zweedse band Het gebruik van de Zweedse band (vastbinden) in de gehandicaptenzorg is ,, beneden de maat''",<extra_id_0> band Het gebruik van de Zweedse band (vastbinden) in de gehandicaptenzorg is <extra_id_1> maat'',band Het gebruik van de Zweedse band (vastbinden) in de gehandicaptenzorg is ''op maat'',"['Doden door Zweedse', ',', 'beneden de']","['', ""''op""]",6,30,1,"[1.0, 1.0]",1.0,nrc
seq44-0,small,"Goed hoor, dat je hardloopt.  Maar je baas wordt gek van de blessures Ziekteverzuim is te makkelijk in Nederland, zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)","Goed hoor, <extra_id_0> hardloopt. Maar je baas wordt gek van <extra_id_1> is <extra_id_2> Nederland, zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)","Goed hoor, dat hardloopt. Maar je baas wordt gek van je baas. Dat is beter in Nederland, zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)","['dat je', 'de blessures Ziekteverzuim', 'te makkelijk in']","['dat', 'je baas. Dat', 'beter in']",8,30,1,"[0.5, 0.7692307692307693, 0.6666666666666666]",0.65,nrc
seq45-0,small,Duitsland Binnen een week werden bij de Duitse natuurorganisatie Nabu 20. 000 dode of zieke pimpelmezen geregistreerd,Duitsland Binnen een week werden <extra_id_0> natuurorganisatie Nabu 20. <extra_id_1> of zieke pimpelmezen geregistreerd,Duitsland Binnen een week werden de natuurorganisatie Nabu 20. ziektes of zieke pimpelmezen geregistreerd,"['bij de Duitse', '000 dode']","['de', 'ziektes']",5,30,1,"[0.8461538461538461, 1.0]",0.92,nrc
seq46-0,small,"Banken benaderen klanten actief om hypotheek open te breken Om te voorkomen dat klanten weglopen, bieden banken klanten actief aan om de rente op hun hypotheek te verlagen.  Dat melden diverse hypotheekverstrekkers desgevraagd","Banken benaderen klanten actief om hypotheek open te breken Om te voorkomen dat klanten weglopen, bieden banken <extra_id_0> om de rente op hun <extra_id_1> Dat <extra_id_2>","Banken benaderen klanten actief om hypotheek open te breken Om te voorkomen dat klanten weglopen, bieden banken maatregelen om de rente op hun hypotheek te houden. Dat kan","['klanten actief aan', 'hypotheek te verlagen.', 'melden diverse hypotheekverstrekkers desgevraagd']","['maatregelen', 'hypotheek te houden.', 'kan']",10,30,1,"[0.7222222222222222, 0.2727272727272727, 0.9583333333333334]",0.65,nrc
seq47-0,small,"Adviesraad kraakt energiebeleid Rijk Het Nederlandse energiebeleid faalt door een gebrek aan visie bij de overheid.  De situatie is zorgelijk, zo stelt de Raad voor Ruimtelijk, Milieu- en Natuuronderzoek (RMNO)","Adviesraad kraakt <extra_id_0> Nederlandse energiebeleid faalt door een gebrek aan visie bij de overheid. De situatie is zorgelijk, zo stelt <extra_id_1> Ruimtelijk, Milieu- <extra_id_2>","Adviesraad kraakt Het Nederlandse energiebeleid faalt door een gebrek aan visie bij de overheid. De situatie is zorgelijk, zo stelt de Ruimtelijk, Milieu- en Wateroverlast-Aan.","['energiebeleid Rijk Het', 'de Raad voor', 'en Natuuronderzoek (RMNO)']","['Het', 'de', 'Wateroverlast-Aan.']",9,30,1,"[0.8636363636363636, 0.8333333333333334, 0.76]",0.82,nrc
seq48-0,small,"AZ en Ajax verkleinen achterstand AZ is dankzij een gemakkelijke overwinning op FC Twente dit weekeinde twee punten ingelopen op lijstaanvoerder PSV, dat gelijkspeelde bij Feyenoord.  De Alkmaarse voetbalploeg, tweede in de competitie, wist zoals zo vaak dit seizoen ","AZ en Ajax verkleinen achterstand AZ is dankzij <extra_id_0> op FC Twente dit weekeinde twee punten ingelopen op lijstaanvoerder PSV, dat gelijkspeelde bij Feyenoord. <extra_id_1> tweede <extra_id_2> wist zoals zo <extra_id_3>","AZ en Ajax verkleinen achterstand AZ is dankzij de winst op FC Twente dit weekeinde twee punten ingelopen op lijstaanvoerder PSV, dat gelijkspeelde bij Feyenoord. De tweede plaats wist zoals zo ANP.","['een gemakkelijke overwinning', 'De Alkmaarse voetbalploeg,', 'in de competitie,', 'vaak dit seizoen']","['de winst', 'De', 'plaats', 'ANP.']",12,30,1,"[0.8214285714285714, 0.9230769230769231, 0.8823529411764706, 1.0]",0.91,nrc
seq49-0,small,Endemol lijft weer tv-maker in VS in Endemol breidt opnieuw uit in de Verenigde Staten.  Het Nederlandse mediabedrijf nam gisteren Authentic Entertainment over,Endemol lijft weer tv-maker in VS in Endemol breidt opnieuw <extra_id_0> Staten. Het Nederlandse mediabedrijf nam gisteren <extra_id_1>,Endemol lijft weer tv-maker in VS in Endemol breidt opnieuw de programmering uit naar de Verenigde Staten. Het Nederlandse mediabedrijf nam gisteren,"['uit in de Verenigde', 'Authentic Entertainment over']","['de programmering uit naar de Verenigde', '']",7,30,1,"[0.5526315789473685, 1.0]",0.78,nrc
seq50-0,small,"De chaos op de grond zal er niet meteen door verdwijnen, maar al bij al stemt de resolutie tot enig optimisme.  Ze biedt het Iraakse volk de mogelijkheid een staat op te bouwen, vermindert de overheersende invloed van de Amerikaanse militairen en geeft de internationale troepenmacht de gelegenheid zich sterker dan voorheen te ontplooien als de vredes- en ordehandhavers die ze behoren te zijn","De chaos op de grond zal <extra_id_0> door verdwijnen, maar al bij al <extra_id_1> tot enig optimisme. Ze biedt het Iraakse volk de mogelijkheid een staat op <extra_id_2> de overheersende invloed van de Amerikaanse militairen en <extra_id_3> de gelegenheid zich sterker dan voorheen <extra_id_4> de vredes- en <extra_id_5> behoren te zijn","De chaos op de grond zal niet door verdwijnen, maar al bij al zijn toestanden leidt tot enig optimisme. Ze biedt het Iraakse volk de mogelijkheid een staat op te richten tegen de overheersende invloed van de Amerikaanse militairen en maakt de gelegenheid zich sterker dan voorheen Om de vredes- en oorlogsgebieden behoren te zijn","['er niet meteen', 'stemt de resolutie', 'te bouwen', 'vermindert', 'geeft de internationale troepenmacht', 'te ontplooien als', 'ordehandhavers die ze']","['niet', 'zijn toestanden leidt', 'te richten tegen', 'maakt', 'Om', 'oorlogsgebieden']",19,30,1,"[0.7142857142857143, 0.8095238095238095, 0.6875, 0.8, 0.9722222222222222, 0.8823529411764706]",0.81,nrc
seq51-0,small,"Alle zeilers met een kite Katja Roose (31), kitesurfster, nummer n van de wereldranglijst course racing, dat over vier jaar olympisch is: Kitesurfen is in de toekomst alleen maar belangrijker.  Ik denk zelfs dat het grootste deel van de zeilklassen dan is overgegaan op kites",Alle zeilers met een kite Katja <extra_id_0> nummer <extra_id_1> wereldranglijst <extra_id_2> over vier jaar olympisch is: Kitesurfen is in <extra_id_3> maar <extra_id_4> denk zelfs dat het grootste deel van de zeilklassen dan is overgegaan op kites,,"['Roose (31)', 'kitesurfster,', 'n van de', 'course racing', 'dat', 'de toekomst alleen', 'belangrijker. Ik']",,14,30,1,,,nrc
seq52-0,small,"Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig caf Scheltema bezocht, toen het nog een journalistencaf was en de Nieuwezijds Voorburgwal de Fleetstreet van Amsterdam.  Het was een leuke, dwarse man, wars van elke politieke correctheid, die dan ook, geheel tegen de tijdgeest in, op een dag besloot op de Boerenpartij te gaan stemmen","Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig caf Scheltema bezocht, toen het nog een journalistencaf was en de Nieuwezijds Voorburgwal de <extra_id_0> Het was een <extra_id_1> wars van elke <extra_id_2> dan ook, geheel <extra_id_3> in, op een <extra_id_4> de <extra_id_5> stemmen","Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig caf Scheltema bezocht, toen het nog een journalistencaf was en de Nieuwezijds Voorburgwal de Het was een caf wars van elke caf. Maar dan ook, geheel zonder in, op een caf de eerste stemmen","['Fleetstreet van Amsterdam.', 'leuke', 'dwarse man,', 'politieke correctheid', 'die', 'tegen de tijdgeest', 'dag besloot op', 'Boerenpartij te gaan']","['', 'caf', 'caf. Maar', 'zonder', 'caf', 'eerste']",18,30,1,"[1.0, 1.0, 0.7272727272727273, 0.8571428571428571, 1.0, 0.7777777777777778]",0.89,nrc
seq53-0,small,Taboe op discriminatie MINDERHEDENBELEID heet nu investeren in een interculturele samenleving.  Zo wil het nieuwe regeerakkoord het tenminste,Taboe op discriminatie MINDERHEDENBELEID heet nu <extra_id_0> interculturele samenleving. <extra_id_1> het nieuwe regeerakkoord het tenminste,Taboe op discriminatie MINDERHEDENBELEID heet nu de interculturele samenleving. Hoe het nieuwe regeerakkoord het tenminste,"['investeren in een', 'Zo wil']","['de', 'Hoe']",5,30,1,"[0.9411764705882353, 0.8333333333333334]",0.89,nrc
seq54-0,small,Twee genocideverdachten toch uitgeleverd aan Rwanda De uitleveringszaak sleept al jaren voort.  Nu worden de twee aan Rwanda overgedragen,Twee genocideverdachten <extra_id_0> Rwanda De uitleveringszaak sleept al <extra_id_1> worden de twee aan Rwanda overgedragen,Twee genocideverdachten in Rwanda De uitleveringszaak sleept al een jaar en worden de twee aan Rwanda overgedragen,"['toch uitgeleverd aan', 'jaren voort. Nu']","['in', 'een jaar en']",6,30,1,"[0.9, 0.6666666666666666]",0.78,nrc
seq55-0,small,"Duurzaamheid KLM adverteert veel over de eigen duurzaamheid, met het gebruik van biobrandstof als n van de pijlers.  In werkelijkheid is ","Duurzaamheid KLM adverteert veel <extra_id_0> duurzaamheid, met het gebruik van biobrandstof <extra_id_1> de pijlers. In werkelijkheid is","Duurzaamheid KLM adverteert veel op duurzaamheid, met het gebruik van biobrandstof een van de pijlers. In werkelijkheid is","['over de eigen', 'als n van']","['op', 'een van']",6,30,1,"[0.9230769230769231, 0.4444444444444444]",0.68,nrc
