Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq49-0,small,"Het grote graven is weer begonnen! Molloot Gudo Tienhooven deelt elk weekend zijn bevindingen over Wie is de Mol?. Hij praat je bij over complotten, vreemde acties en de laatste theorien.","Het grote <extra_id_0> begonnen! Molloot <extra_id_1> elk weekend zijn bevindingen over Wie is de Mol?. Hij praat je bij over complotten, vreemde acties en de laatste theorien.","Het grote publiek begonnen! Molloot geeft elk weekend zijn bevindingen over Wie is de Mol?. Hij praat je bij over complotten, vreemde acties en de laatste theorien.","['graven is weer', 'Gudo Tienhooven deelt']","['publiek', 'geeft']",6,20.0,9,"[0.8571428571428571, 0.8571428571428571]",0.86,ad
seq50-0,small,.  Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever <extra_id_0> iemand tegen het lijf. Deze keer kwamen ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever gaan iemand tegen het lijf. Deze keer kwamen ze,['Robin Nanninga lopen wekelijks'],['gaan'],4,20.0,9,[0.9],0.9,ad
seq51-0,small,. Volg alle ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,. Volg alle ontwikkelingen rond het virus in <extra_id_0> je het vorige blog nog eens terug.,. Volg alle ontwikkelingen rond het virus in Nederland. Lees je het vorige blog nog eens terug.,['ons liveblog. Hier lees'],['Nederland. Lees'],4,20.0,9,[0.7391304347826086],0.74,ad
seq52-0,small,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de wereld van pks en glitter en glamour.,Onze verslaggevers Arjan Schouten <extra_id_0> volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen <extra_id_1> wereld van pks en glitter en glamour.,Onze verslaggevers Arjan Schouten en Dennis van der volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen over de wereld van pks en glitter en glamour.,"['en Rik Spekenbrink', 'verbaast in de']","['en Dennis van der', 'over de']",6,20.0,9,"[0.7777777777777778, 0.6428571428571429]",0.71,ad
seq53-0,small,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,Parlementarirs ondervragen wekelijks op <extra_id_0> kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,Parlementarirs ondervragen wekelijks op de kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,['dinsdagmiddag tijdens het vragenuurtje'],['de'],4,20.0,9,[0.9473684210526315],0.95,ad
seq54-0,small,"lockquote class=""twitter-tweet"" lang=""nl""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/","lockquote <extra_id_0> lang=""nl""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/","lockquote name=""nl"" lang=""nl""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/","['class=""twitter-tweet""']","['name=""nl""']",1,20.0,9,[0.8095238095238095],0.81,ad
seq55-0,small,17-jarigen: ze staan op de springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,17-jarigen: ze staan op de springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek <extra_id_0> met zon <extra_id_1> Groene Hart. Vandaag:,17-jarigen: ze staan op de springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in met zon de Groene Hart. Vandaag:,"['in gesprek', 'groentje uit het']","['in', 'de']",5,20.0,9,"[0.8, 0.9375]",0.87,ad
seq56-0,small,"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.","Hoewel de sport <extra_id_0> opgestart, houdt het coronavirus een ijzeren greep op de sportwereld. <extra_id_1> liveblog houden we de laatste nieuwsberichten bij.","Hoewel de sport van de eerste keer opgestart, houdt het coronavirus een ijzeren greep op de sportwereld. In ons liveblog houden we de laatste nieuwsberichten bij.","['steeds meer wordt', 'In dit']","['van de eerste keer', 'In ons']",5,20.0,9,"[0.7777777777777778, 0.5]",0.64,ad
seq57-0,small,. Met behulp van statistiekenbureaus Gracenote en Opta blikken we met de leukste feitjes vooruit op de,. Met behulp van statistiekenbureaus <extra_id_0> blikken we met de leukste feitjes vooruit op de,. Met behulp van statistiekenbureaus blikken we met de leukste feitjes vooruit op de,['Gracenote en Opta'],[''],3,20.0,9,[1.0],1.0,ad
seq58-0,small,"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A <extra_id_0> van deze <extra_id_1> Ook vermelden we hier komende week <extra_id_2> stand n het programma van de belangrijkste oefeninterlands.","De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze landen. Ook vermelden we hier komende week de stand n het programma van de belangrijkste oefeninterlands.","['en League B', 'en volgende week.', 'alle uitslagen', 'de']","['en League B', 'landen.', 'de']",9,20.0,9,"[0.0, 0.7058823529411765, 0.9285714285714286]",0.54,ad
seq59-0,small,Mensen zitten thuis vanwege het coronavirus. In een serie verhalen vragen we mensen wat dat met ze doet. Vandaag:,Mensen zitten thuis vanwege het coronavirus. In een serie verhalen vragen we mensen <extra_id_0> doet. Vandaag:,Mensen zitten thuis vanwege het coronavirus. In een serie verhalen vragen we mensen wat het doet. Vandaag:,['wat dat met ze'],['wat het'],4,20.0,9,[0.5714285714285714],0.57,ad
seq60-0,small,Vakantie is lekker! Toch? Niet altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,<extra_id_0> Niet altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,Niet altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,['Vakantie is lekker! Toch?'],[''],4,20.0,9,[1.0],1.0,ad
seq61-0,small,#shirt #Internationaledagvandevluchteling #refugee #whocares #welkom #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,#shirt #Internationaledagvandevluchteling #refugee #whocares <extra_id_0> #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,#shirt #Internationaledagvandevluchteling #refugee #whocares #whocare #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,['#welkom #marHaban'],['#whocare'],2,20.0,9,[0.7058823529411765],0.71,ad
seq62-0,small,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat haar opvalt in de economie.,Sandra Phlippen <extra_id_0> Elke week behandelt ze een onderwerp dat haar opvalt in de economie.,Sandra Phlippen Elke week behandelt ze een onderwerp dat haar opvalt in de economie.,['is chef economie.'],[''],3,20.0,8,[1.0],1.0,ad
seq63-0,small,"Het centrum van Den Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. Trams en bussen rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.",Het centrum van Den Haag is vanochtend afgesloten <extra_id_0> met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. Trams en bussen <extra_id_1> kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen <extra_id_2>,Het centrum van Den Haag is vanochtend afgesloten met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. Trams en bussen van de stad kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen op de nieuwe plannen.,"['door het leger', 'rijden om', 'autos', 'in ons liveblog.']","['', 'van de stad', 'plannen.']",9,20.0,8,"[1.0, 0.8181818181818182, 0.875]",0.9,ad
seq64-0,small,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan in de eerste dagen.,worden getest. Dit betekent dat de aantallen een minder goed beeld geven <extra_id_0> van <extra_id_1> dan in de eerste dagen.,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verwachtingen van de dag dan in de eerste dagen.,"['van de verspreiding', 'het coronavirus']","['van de verwachtingen', 'de dag']",5,20.0,8,"[0.4, 0.8]",0.6,ad
seq65-0,small,"Is het nou mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt de regio in op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","Is het nou mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van <extra_id_0> in op zoek naar plekken die <extra_id_1> aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","Is het nou mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van der Linden gaat er in op zoek naar plekken die het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","['Wonderen trekt de regio', 'misschien niet het']","['der Linden gaat er', 'het']",7,20.0,8,"[0.782608695652174, 0.8333333333333334]",0.81,ad
seq66-0,small, VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,VAN DE STRAATFotograaf Maartje Brockbernd en <extra_id_0> wekelijks iemand tegen het lijf. Deze keer kwamen ze,VAN DE STRAATFotograaf Maartje Brockbernd en fotograaf Jeremy Boon gaan wekelijks iemand tegen het lijf. Deze keer kwamen ze,['verslaggever Robin Nanninga lopen'],['fotograaf Jeremy Boon gaan'],4,20.0,8,[0.7878787878787878],0.79,ad
seq67-0,small,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen van club. Mis de komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen van club. Mis de komende weken niets van alle geruchten <extra_id_0> onze <extra_id_1>,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen van club. Mis de komende weken niets van alle geruchten over onze club.,"['en voltooide transfers in', 'dagelijkse rubriek TransferTalk.']","['over', 'club.']",7,20.0,8,"[0.88, 0.875]",0.88,ad
seq68-0,small,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis op het laatste moment uit.,De Britse premier Theresa May stelt de voor morgen geplande stemming over het <extra_id_0> op het laatste moment uit.,De Britse premier Theresa May stelt de voor morgen geplande stemming over het Brexit op het laatste moment uit.,['brexitakkoord in het Lagerhuis'],['Brexit'],4,20.0,8,[0.8333333333333334],0.83,ad
seq69-0,small,"Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, luisteren of kijken zij om de dag door te komen? Vandaag geeft","Nederland zit voorlopig <extra_id_0> en veel BNers <extra_id_1> lezen, luisteren of kijken zij om de dag door te komen? Vandaag geeft","Nederland zit voorlopig niet en veel BNers gaan lezen, luisteren of kijken zij om de dag door te komen? Vandaag geeft","['vooral thuis', 'dus ook. Wat']","['niet', 'gaan']",5,20.0,8,"[0.9166666666666666, 0.9166666666666666]",0.92,ad
seq70-0,small,Als gevolg van een ernstige mishandeling in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden zijn opgepakt. Volgens de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,Als gevolg van een ernstige mishandeling in een woonwijk in <extra_id_0> een man overleden. Vijf <extra_id_1> de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,Als gevolg van een ernstige mishandeling in een woonwijk in Utrecht is een man overleden. Vijf mannen Volgens de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,"['Assen is vandaag', 'omwonenden zijn opgepakt. Volgens']","['Utrecht is', 'mannen Volgens']",7,20.0,8,"[0.875, 0.6060606060606061]",0.74,ad
seq71-0,small,"Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis ook voor boeren(knechten), dienstbodes, vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de","Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis <extra_id_0> dienstbodes, vrijbuiters en weekenders. Totdat het <extra_id_1> en voor de","Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis voor dienstbodes, vrijbuiters en weekenders. Totdat het eiland zich kenmerkt en voor de","['ook voor boeren(knechten),', 'een natuureiland werd']","['voor', 'eiland zich kenmerkt']",6,20.0,8,"[0.8461538461538461, 0.8095238095238095]",0.83,ad
seq72-0,small,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt en bezighoudt. Vandaag:,<extra_id_0> en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK <extra_id_1> schrijven ze een blog over wat hen opvalt en bezighoudt. Vandaag:,Dennis en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK voetbal. In de krant schrijven ze een blog over wat hen opvalt en bezighoudt. Vandaag:,"['BlogVerslaggevers Tim Reedijk', 'in Frankrijk. Dagelijks']","['Dennis', 'voetbal. In de krant']",6,20.0,8,"[0.9310344827586207, 0.9130434782608695]",0.92,ad
seq73-0,small,"Wekelijks worden we bedolven onder de nieuwe films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:","Wekelijks worden we bedolven onder <extra_id_0> films, boeken, muziek, <extra_id_1> games. Tijd om het kaf van het koren te scheiden. Met deze week:","Wekelijks worden we bedolven onder andere films, boeken, muziek, boeken en games. Tijd om het kaf van het koren te scheiden. Met deze week:","['de nieuwe', 'festivals', 'dvds en']","['andere', 'boeken en']",5,20.0,8,"[0.6666666666666666, 1.0]",0.83,ad
seq74-0,small,"Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet verslag. Vandaag deel","Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame <extra_id_0> waarvoor geen behandeling bestaat. Vader Bram <extra_id_1> deel","Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame situatie waarvoor geen behandeling bestaat. Vader Bram Verbrugge deel","['spierziekte MDC1A', 'doet verslag. Vandaag']","['situatie', 'Verbrugge']",5,20.0,8,"[0.8235294117647058, 0.8571428571428571]",0.84,ad
seq75-0,small,Miljoenen Nederlanders herontdekken deze maand hun eigen land. Edwin Winkels is een van hen. Hij doet dagelijks verslag. Vandaag deel,Miljoenen Nederlanders herontdekken deze maand hun eigen land. Edwin Winkels is een van <extra_id_0> verslag. Vandaag deel,Miljoenen Nederlanders herontdekken deze maand hun eigen land. Edwin Winkels is een van de hoogtepunten van het verslag. Vandaag deel,['hen. Hij doet dagelijks'],['de hoogtepunten van het'],4,20.0,8,[0.9130434782608695],0.91,ad
seq76-0,small,"HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd Marcelissen iemand die positief is opgevallen op een voetstuk. En iemand die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes met een vleugje humor.","HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd Marcelissen iemand die positief is opgevallen op een <extra_id_0> die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes <extra_id_1>","HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd Marcelissen iemand die positief is opgevallen op een onderwerp. Een persoon die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes","['voetstuk. En iemand', 'met een vleugje humor.']","['onderwerp. Een persoon', '']",7,20.0,8,"[0.6818181818181818, 1.0]",0.84,ad
