Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq38-0,small,"Stoelen, banken, pallets, fietsen  de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","Stoelen, banken, pallets, fietsen de barricades die zijn opgeworpen door de demonstranten die <extra_id_0> in de Amsterdamse <extra_id_1> blijken weinig partij <extra_id_2>","Stoelen, banken, pallets, fietsen de barricades die zijn opgeworpen door de demonstranten die zich in de Amsterdamse stad blijken weinig partij","['het universiteitsgebouw', 'binnenstad hebben bezet,', 'voor de ME.']","['zich', 'stad', '']",8,30,1,"[0.9565217391304348, 0.8333333333333334, 1.0]",0.93,ad
seq39-0,small,"Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk huisje, maar er werd bittere armoede geleden.",Wonen in een comfortabel verwarmd huis <extra_id_0> een pannendak: dat was voor <extra_id_1> de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk <extra_id_2> werd <extra_id_3>,Wonen in een comfortabel verwarmd huis met een pannendak: dat was voor al de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk Het werd een droom.,"['van steen met', 'het gros van', 'huisje', 'maar er', 'bittere armoede geleden.']","['met', 'al', 'Het', 'droom.']",12,30,1,"[0.7692307692307693, 0.9166666666666666, 1.0, 1.0]",0.92,ad
seq40-0,small,"Griekenland stuurt asielzoekers die al aan land zijn terug de zee op en laat hen achter in rubberbootjes, hebben ngos en journalisten gedocumenteerd.",Griekenland stuurt asielzoekers die al aan land zijn <extra_id_0> en laat hen achter <extra_id_1> ngos en journalisten gedocumenteerd.,Griekenland stuurt asielzoekers die al aan land zijn gekomen en laat hen achter ngos en journalisten gedocumenteerd.,"['terug de zee op', 'in rubberbootjes', 'hebben']","['gekomen', '']",7,30,1,"[0.8, 1.0]",0.9,ad
seq41-0,small,De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,<extra_id_0> de Willem IV Rally was <extra_id_1> Dat meldt Arne Verwoert van de organisatie. Dit <extra_id_2> ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,voor de Willem IV Rally was Dat meldt Arne Verwoert van de organisatie. Dit jaar werd ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,"['De elfde editie van', 'een groot succes.', 'jaar is er']","['voor', '', 'jaar werd']",10,30,1,"[1.0, 1.0, 0.4]",0.8,ad
seq42-0,small,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt <extra_id_0> drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft <extra_id_1> drugs <extra_id_2> gebruiken.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en een drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft mogelijk drugs te gebruiken.,"['en daar hun eigen', 'het verbod om', 'op straat te']","['en een', 'mogelijk', 'te']",10,30,1,"[0.6470588235294118, 0.9230769230769231, 0.8333333333333334]",0.8,ad
seq43-0,small,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische <extra_id_0> inzichtelijk. <extra_id_1> zelf bouwt ga <extra_id_2> hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische stoffen zijn inzichtelijk. Wie zelf bouwt ga je kijken hoe het werkt.,"['cellen maken dat', 'Als je zoiets', 'je begrijpen']","['stoffen zijn', 'Wie', 'je kijken']",8,30,1,"[0.8125, 0.8461538461538461, 0.4166666666666667]",0.69,ad
seq44-0,small,De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het Westen anno 2024 staat.,De herdenking van <extra_id_0> de geallieerden in Normandi roept vragen op over waar het Westen <extra_id_1>,De herdenking van de oorlog tussen de geallieerden in Normandi roept vragen op over waar het Westen zich moet houden.,"['de landing van', 'anno 2024 staat.']","['de oorlog tussen', 'houden.']",6,30,1,"[0.6875, 0.875]",0.78,ad
seq45-0,small,Politiek verslaggever Hans van Soest schrijft wekelijks over Haagse zaken die ons allemaal aangaan. In deze aflevering: Nog altijd is er geen regeling voor zware beroepen.,Politiek verslaggever Hans van <extra_id_0> over <extra_id_1> die ons allemaal aangaan. In deze aflevering: Nog altijd is er geen regeling <extra_id_2>,Politiek verslaggever Hans van der Wal over de dingen die ons allemaal aangaan. In deze aflevering: Nog altijd is er geen regeling,"['Soest schrijft wekelijks', 'Haagse zaken', 'voor zware beroepen.']","['der Wal', 'de dingen', '']",8,30,1,"[0.8333333333333334, 0.75, 1.0]",0.86,ad
seq46-0,small,Na eerdere problemen rond de vergunning mag de bouw van een boorplatform in de Noordzee worden hervat. Milieuorganisaties hadden een rechtszaak aangespannen om de bouw tegen te houden.,Na eerdere problemen rond de vergunning mag <extra_id_0> van een boorplatform in de Noordzee worden hervat. <extra_id_1> rechtszaak aangespannen <extra_id_2> tegen te houden.,Na eerdere problemen rond de vergunning mag de vergunning van een boorplatform in de Noordzee worden hervat. De rechtszaak aangespannen om de vergunning tegen te houden.,"['de bouw', 'Milieuorganisaties hadden een', 'om de bouw']","['de vergunning', 'De', 'om de vergunning']",8,30,1,"[0.6923076923076923, 0.9655172413793104, 0.5625]",0.74,ad
seq47-0,small,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van <extra_id_0> Uren samen spelen is verruild voor me-time op eigen <extra_id_1> schrijft in weekendmagazine Mezza wekelijks <extra_id_2> leven,Daan en het ongelijk van de Uren samen spelen is verruild voor me-time op eigen kracht. Dat schrijft in weekendmagazine Mezza wekelijks Samen leven,"['de rommelmarktheks', 'kamers. Daan Rot', 'over zijn persoonlijk']","['de', 'kracht. Dat', 'Samen']",8,30,1,"[0.8888888888888888, 0.625, 0.9047619047619048]",0.81,ad
seq48-0,small,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag van de Europese verkiezingen. Die lag veilig opgeborgen in een kluis in het gemeentehuis waar in het weekend een tijdslot op zit.,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten <extra_id_0> van de Europese verkiezingen. Die lag <extra_id_1> kluis <extra_id_2> waar in het weekend een tijdslot op zit.,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de resultaten van de Europese verkiezingen. Die lag in de kluis waar in het weekend een tijdslot op zit.,"['op de verkiezingsuitslag', 'veilig opgeborgen in een', 'in het gemeentehuis']","['op de resultaten', 'in de', '']",10,30,1,"[0.5416666666666666, 0.8333333333333334, 1.0]",0.79,ad
seq49-0,small,Een beruchte hackersgroep stelt gevoelige informatie van in totaal 560 miljoen klanten van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van het Amerikaanse kaartverkoopbedrijf.,Een beruchte <extra_id_0> informatie van in totaal 560 miljoen <extra_id_1> te hebben gestolen. De groep eist omgerekend zon 460 duizend euro <extra_id_2> Amerikaanse kaartverkoopbedrijf.,Een beruchte reden informatie van in totaal 560 miljoen dollar te hebben gestolen. De groep eist omgerekend zon 460 duizend euro aan het Amerikaanse kaartverkoopbedrijf.,"['hackersgroep stelt gevoelige', 'klanten van Ticketmaster', 'losgeld van het']","['reden', 'dollar', 'aan het']",9,30,1,"[0.8928571428571429, 0.9166666666666666, 0.6]",0.8,ad
seq50-0,small,"Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote vraagtekens op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord <extra_id_0> NSC en BBB zijn vrijgegeven. Er <extra_id_1> op allerlei terreinen, <extra_id_2> defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van NSC en BBB zijn vrijgegeven. Er zijn afspraken op allerlei terreinen, van defensie tot landbouw en sociale zekerheid.","['van PVV', 'VVD,', 'zijn grote vraagtekens', 'van het buitenlandbeleid en']","['van', 'zijn afspraken', 'van']",10,30,1,"[0.5714285714285714, 1.0, 0.8636363636363636]",0.81,ad
seq51-0,small,"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.",Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours <extra_id_0> RIVM <extra_id_1>,Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours RIVM,"['in Dordrecht', 'start het', 'een nieuw onderzoek.']","['', '']",7,30,1,"[1.0, 1.0]",1.0,ad
seq52-0,small,De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen.,De gemeente Voorne aan Zee wil dat er over de <extra_id_0> goede <extra_id_1>,De gemeente Voorne aan Zee wil dat er over de eerste goede samenwerking moeten worden,"['huisvesting van arbeidsmigranten', 'afspraken komen.']","['eerste', 'worden']",5,30,1,"[0.84375, 0.8125]",0.83,ad
seq53-0,small,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash met een gesloten motor. De kruising was langere tijd afgesloten vanwege politieonderzoek.,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een <extra_id_0> gesloten motor. De <extra_id_1> tijd <extra_id_2> politieonderzoek.,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een kapot gesloten motor. De zaak is tijd voor het politieonderzoek.,"['crash met een', 'kruising was langere', 'afgesloten vanwege']","['kapot', 'zaak is', 'voor het']",8,30,1,"[0.8461538461538461, 0.9, 0.8333333333333334]",0.86,ad
seq54-0,small,"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.",Door middel van <extra_id_0> zich groter maken dan ze <extra_id_1> was bij het Westen wat uit de gratie <extra_id_2> de oorlog in Oekrane weer terug.,Door middel van de oorlog zich groter maken dan ze waren was bij het Westen wat uit de gratie van de oorlog in Oekrane weer terug.,"['misleiding kunnen legers', 'zijn. Het concept', 'geraakt', 'maar is door']","['de oorlog', 'waren', 'van']",10,30,1,"[0.8333333333333334, 0.8823529411764706, 0.8571428571428571]",0.86,ad
seq55-0,small,"Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al dat ze actief wilde blijven als filantroop, maar dat ze later zou aankondigen op welke manier.","Eerder deze <extra_id_0> Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging <extra_id_1> zei al dat ze actief wilde blijven als filantroop, <extra_id_2> later zou <extra_id_3> manier.","Eerder deze week gaf Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging steunen. Ze zei al dat ze actief wilde blijven als filantroop, maar later zou ze zich gaan steunen op deze manier.","['maand kondigde French', 'verlaten. Ze', 'maar dat ze', 'aankondigen op welke']","['week gaf', 'steunen. Ze', 'maar', 'ze zich gaan steunen op deze']",11,30,1,"[0.9047619047619048, 0.5, 0.6363636363636364, 0.6428571428571429]",0.67,ad
seq56-0,small,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het <extra_id_0> Utrechts <extra_id_1> daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs <extra_id_2> gebruiken. Normale bezoekers van <extra_id_3> worden door de verslaafden geweerd <extra_id_4>,Een groep hardnekkige verslaafden heeft het bedrijf Utrechts Drugs daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs te gebruiken. Normale bezoekers van de droge worden door de verslaafden geweerd,"['toiletgebouw in een', 'park gekaapt en', 'op straat te', 'het park', 'bij het toilet.']","['bedrijf', 'Drugs', 'te', 'de droge', '']",14,30,1,"[0.8947368421052632, 0.8666666666666667, 0.8333333333333334, 0.875, 1.0]",0.89,ad
seq57-0,small,"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.","Door middel van misleiding <extra_id_0> maken dan ze zijn. Het concept <extra_id_1> Westen wat uit de gratie geraakt, maar is door de <extra_id_2> weer terug.","Door middel van misleiding zijn beter maken dan ze zijn. Het concept is het Westen wat uit de gratie geraakt, maar is door de oorlog weer terug.","['kunnen legers zich groter', 'was bij het', 'oorlog in Oekrane']","['zijn beter', 'is het', 'oorlog']",10,30,1,"[0.76, 0.5454545454545454, 0.6470588235294118]",0.65,ad
seq58-0,small,"Een nieuwbouwwoning die in een ochtendje op zijn plek wordt gezet. Met vloerverwarming, badkamer en al. n voor een scherpe prijs.",Een nieuwbouwwoning die in een ochtendje op zijn plek wordt <extra_id_0> badkamer en <extra_id_1> een scherpe prijs.,Een nieuwbouwwoning die in een ochtendje op zijn plek wordt aangeboden met badkamer en keuken voor een scherpe prijs.,"['gezet. Met vloerverwarming,', 'al. n voor']","['aangeboden met', 'keuken voor']",6,30,1,"[0.8518518518518519, 0.45454545454545453]",0.65,ad
seq59-0,small,"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen","Dubbele seksuele moraal is achterhaald, laat <extra_id_0> bij verschillende mensen","Dubbele seksuele moraal is achterhaald, laat RTL Nieuws. Dezember bij verschillende mensen",['vrouwen ook kinderen hebben'],['RTL Nieuws. Dezember'],4,30,1,[0.8148148148148148],0.81,ad
seq60-0,small,"Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk incident in Eindhoven, zeven jaar geleden. Volgens experts schiet het toezicht in de bouwsector tekort: er is een vacum waar het op constructiecontroles aankomt.",Bij het <extra_id_0> in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk <extra_id_1> zeven jaar geleden. Volgens experts schiet het toezicht <extra_id_2> tekort: er <extra_id_3> vacum <extra_id_4> constructiecontroles aankomt.,Bij het ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk ongeval zeven jaar geleden. Volgens experts schiet het toezicht niet tekort: er is vacum dat er in de constructiecontroles aankomt.,"['St. Antonius Ziekenhuis', 'incident in Eindhoven,', 'in de bouwsector', 'is een', 'waar het op']","['ziekenhuis', 'ongeval', 'niet', 'is', 'dat er in de']",14,30,1,"[0.6086956521739131, 0.8636363636363636, 0.8125, 0.6666666666666666, 0.75]",0.74,ad
seq61-0,small,"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n <extra_id_0> dijken en <extra_id_1> grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte <extra_id_2> taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n dijken en het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte maatschappelijke taken.","['het onderhoud van', 'gemalen in het', 'organisaties voor beide']","['', 'het', 'maatschappelijke']",9,30,1,"[1.0, 0.7857142857142857, 0.782608695652174]",0.86,ad
seq62-0,small,Op de laatste dag van de competitie heeft het door problemen geteisterde Vitesse goed nieuws te melden. Supporters hebben bijna 2 miljoen euro ingezameld met een crowdfundingsactie.,Op de laatste dag van de competitie heeft het door <extra_id_0> Vitesse goed nieuws te <extra_id_1> bijna 2 miljoen euro <extra_id_2> crowdfundingsactie.,Op de laatste dag van de competitie heeft het door de Vitesse goed nieuws te pakken: bijna 2 miljoen euro per crowdfundingsactie.,"['problemen geteisterde', 'melden. Supporters hebben', 'ingezameld met een']","['de', 'pakken:', 'per']",8,30,1,"[0.9047619047619048, 0.92, 0.9444444444444444]",0.92,ad
