Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Beschouwing Racestrateeg Verstappen Ze stond een beetje onwennig naast Max Verstappen, haar haren doorweekt door liters champagne.  Volgens Red Bull-teambaas Christian Horner had er alleen niemand meer recht om zondag met Verstappen in Brazili op het podium te staan dan racestrateeg Hannah Schmitz","Beschouwing Racestrateeg Verstappen Ze stond een beetje onwennig naast Max Verstappen, haar haren doorweekt door liters champagne. Volgens <extra_id_0> Horner had er alleen niemand meer recht <extra_id_1> Verstappen in Brazili <extra_id_2> podium te staan <extra_id_3> Schmitz","['Red Bull-teambaas Christian', 'om zondag met', 'op het', 'dan racestrateeg Hannah']",11,25.0,1
"Vrede, stabiliteit en anticommunisme wogen zwaarder dan rechtvaardigheid Arnon Grunberg 3 december 2014, 2:00 Diverse kranten meldden de dood van Alois Brunner, rechterhand van Adolf Eichmann.  Brunner wordt verantwoordelijk gehouden voor de moord op 128 duizend mensen","Vrede, stabiliteit en anticommunisme wogen zwaarder dan rechtvaardigheid <extra_id_0> december 2014, 2:00 Diverse kranten meldden de dood van <extra_id_1> van Adolf Eichmann. Brunner wordt verantwoordelijk <extra_id_2> moord op 128 duizend mensen","['Arnon Grunberg 3', 'Alois Brunner, rechterhand', 'gehouden voor de']",9,25.0,1
NAVO-ingrijpen in Kosovo-crisis galmt nog na in Azi Veel landen in Azi waren tegen het NAVO-ingrijpen in de Kosovo-crisis.  De gewapende minderheden kunnen het westerse succes immers aangrijpen om de strijd te intensiveren en te speculeren over westerse steun,NAVO-ingrijpen in Kosovo-crisis galmt nog na in Azi Veel landen in Azi waren tegen het NAVO-ingrijpen in de Kosovo-crisis. De gewapende minderheden kunnen het <extra_id_0> aangrijpen <extra_id_1> te intensiveren en te <extra_id_2>,"['westerse succes immers', 'om de strijd', 'speculeren over westerse steun']",10,25.0,1
"De roman Beatles uit 1984 van Lars Saabye Christensen  over vier fans in Oslo  is in de vertaling van Paula Stevens Yesterday geworden (De Geus; euro 24,90).  Ik kom je tegen bij het kattevoer, is de openingsregel van het titelgedicht in Kater van debuterend dichteres Froukje van der Ploeg (Nieuw Amsterdam; euro 14,95)","De <extra_id_0> 1984 van Lars Saabye Christensen over vier fans in Oslo <extra_id_1> vertaling van Paula Stevens Yesterday geworden (De Geus; euro 24,90). Ik kom je tegen bij <extra_id_2> openingsregel van het titelgedicht in Kater <extra_id_3> Froukje van der Ploeg (Nieuw Amsterdam; euro 14,95)","['roman Beatles uit', 'is in de', 'het kattevoer, is de', 'van debuterend dichteres']",13,25.0,1
"Irene de Zwaan 23 januari 2018, 2:00 Vluchtelingenkamp Heumensoord.  Foto Marcel van den Bergh / de Volkskrant De Internationale Organisatie voor Migratie (IOM), die migranten begeleidt bij vrijwillige terugkeer naar het land van herkomst, krijgt sinds een half jaar wekelijks zo'n tien telefoontjes met vragen hierover - zowel van Syrirs die nog in de asielprocedure zitten als van Syrirs die al een verblijfsvergunning hebben","<extra_id_0> 23 januari 2018, 2:00 Vluchtelingenkamp Heumensoord. Foto Marcel van den Bergh / de Volkskrant De Internationale Organisatie voor Migratie (IOM), die migranten begeleidt bij vrijwillige terugkeer naar het land van herkomst, krijgt sinds een half jaar wekelijks zo'n tien <extra_id_1> hierover - <extra_id_2> nog in de asielprocedure zitten <extra_id_3> die <extra_id_4> hebben","['Irene de Zwaan', 'telefoontjes met vragen', 'zowel van Syrirs die', 'als van Syrirs', 'al een verblijfsvergunning']",16,25.0,1
"Het zijn bedeesde meisjes, maar voor de terreurbeweging Boko Haram vormt hun klasje een radicaal opgestoken middelvinger.  Het onderwijs moet door","Het zijn bedeesde meisjes, maar voor de terreurbeweging Boko Haram vormt hun <extra_id_0> opgestoken middelvinger. Het <extra_id_1> door","['klasje een radicaal', 'onderwijs moet']",5,25.0,1
Terroristen die live een aanslag plegen.  De onmiddellijkheid van een vliegtuig die zich zichtbaar voor de kijker in een toren boort,Terroristen die live een aanslag plegen. De onmiddellijkheid van een vliegtuig die zich zichtbaar <extra_id_0> kijker in <extra_id_1>,"['voor de', 'een toren boort']",5,25.0,1
AnalyseDraagplicht Is het een kwestie van tijd voordat u gemaskerd over straat gaat.  De westerse wereld raakt steeds meer in de ban van het mondkapje,AnalyseDraagplicht Is het een kwestie van tijd voordat u <extra_id_0> gaat. <extra_id_1> raakt steeds meer in de ban van het mondkapje,"['gemaskerd over straat', 'De westerse wereld']",6,25.0,1
"Bestuurder Haaksbergen: 'Ik heb 1000 procent zeker geremd' 'Ik heb 1000 procent zeker geremd', zei stuntman Mario ",Bestuurder Haaksbergen: 'Ik heb 1000 procent zeker geremd' 'Ik heb <extra_id_0> zei stuntman Mario,"[""1000 procent zeker geremd',""]",4,25.0,1
"Door: Robert Giebels 25 april 2017, 18:18 Dat vinden de milieucommissies van de vier politieke partijen die nu de formatieonderhandelingen voeren.  De tekst kan zo dienen als die van het hoofdstuk in het nieuwe regeerakkoord over duurzaamheid, vinden ze","Door: Robert Giebels 25 april 2017, 18:18 Dat vinden de milieucommissies van de vier <extra_id_0> de formatieonderhandelingen voeren. De tekst kan zo dienen als die van het hoofdstuk <extra_id_1> regeerakkoord over <extra_id_2>","['politieke partijen die nu', 'in het nieuwe', 'duurzaamheid, vinden ze']",10,25.0,1
"Rechter gaat in de zaak Denk versus BNNVara voorbij aan regels van vertrouwelijkheid De uitspraak van de rechter dat journalisten stiekem een gesprek in de fractiekamer van Kamerlid Farid Azarkan mochten opnemen is slecht nieuws voor de democratie en de journalistiek, menen Egbert Dommering en Nico van Eijk, hoogleraar aan het Instituut voor Informatierecht.  Egbert Dommering en Nico van Eijk 20 augustus 2018, 16:27 ","Rechter gaat in de zaak Denk versus BNNVara voorbij aan regels van vertrouwelijkheid De uitspraak van de rechter dat journalisten stiekem een gesprek <extra_id_0> van Kamerlid Farid Azarkan mochten opnemen is slecht nieuws voor de democratie en de <extra_id_1> en Nico van Eijk, hoogleraar <extra_id_2> voor <extra_id_3> en Nico <extra_id_4> augustus 2018, 16:27","['in de fractiekamer', 'journalistiek, menen Egbert Dommering', 'aan het Instituut', 'Informatierecht. Egbert Dommering', 'van Eijk 20']",16,25.0,1
"De Volkskrant tv-selectie voor maandag 5 december Redactie 5 december 2016, 2:00 Lake Bell in de door haar geschreven en geregisseerde film In a World.  2Doc: De claim - Zoektocht naar roofkunst uit WO II In deze documentaire volgt Ditteke Mensink de Restitutiecommissie, die zaken behandelt waarbij door de nazi's geroofde kunstschatten door Nederlandse Holocaustoverlevenden worden geclaimd","De Volkskrant tv-selectie voor maandag 5 december Redactie 5 december 2016, 2:00 Lake Bell in <extra_id_0> haar geschreven en geregisseerde film In a World. 2Doc: De claim - Zoektocht naar <extra_id_1> II In <extra_id_2> Ditteke <extra_id_3> die <extra_id_4> door de nazi's geroofde kunstschatten door Nederlandse Holocaustoverlevenden worden geclaimd","['de door', 'roofkunst uit WO', 'deze documentaire volgt', 'Mensink de Restitutiecommissie,', 'zaken behandelt waarbij']",14,25.0,1
"Tv-tips maandag 22 april De Volkskrant film- en tv-tips voor maandag 22 april Kevin Toma 22 april 2019, 2:00 Buster Keaton en Natalie Talmadge in Our Hospitality (Buster Keaton en Jack G.  Blystone, 1923) Arte, 00","<extra_id_0> april De Volkskrant film- en tv-tips voor maandag 22 april Kevin Toma 22 april 2019, 2:00 Buster Keaton en Natalie Talmadge <extra_id_1> (Buster Keaton en Jack G. Blystone, <extra_id_2>","['Tv-tips maandag 22', 'in Our Hospitality', '1923) Arte, 00']",9,25.0,1
"Dynamiek, karakters, kippenvel 27/6, Bimhuis, Amsterdam TIM SPRANGERS 29 juni 2013, 0:00 THE AMSTERDAM REAL BOOK - Er wordt wel eens neerbuigend gedaan over de hardcore improvisatiecultuur van Amsterdam.  Zeker de jonge lichting lijkt met hun vaak op rock gebaseerde muziek op een stel losgeslagen vrijbuiters die provocerend de extremen zoeken","Dynamiek, <extra_id_0> Bimhuis, Amsterdam TIM SPRANGERS 29 juni 2013, 0:00 THE AMSTERDAM REAL BOOK - Er <extra_id_1> gedaan over de hardcore improvisatiecultuur <extra_id_2> de jonge lichting lijkt met hun vaak op rock gebaseerde muziek op een stel losgeslagen vrijbuiters die provocerend <extra_id_3>","['karakters, kippenvel 27/6,', 'wordt wel eens neerbuigend', 'van Amsterdam. Zeker', 'de extremen zoeken']",13,25.0,1
"'Jullie navelstreng trekt jullie nog steeds' Buiten, te midden van barbequende Surinamers, wordt 'Vene' verafgood als een popster van het 'R & B-genre'.  Geduw en getrek rond het staatshoofd","'Jullie navelstreng trekt jullie nog steeds' Buiten, te midden van barbequende Surinamers, wordt 'Vene' verafgood als een <extra_id_0> & B-genre'. Geduw en <extra_id_1> staatshoofd","[""popster van het 'R"", 'getrek rond het']",7,25.0,1
"Toen Job Cohen verklaarde dat de PvdA en de SP veel gemeen hebben, werd hem dat niet in dank afgenomen.  Nu doet zijn opvolger Diederik Samsom een nieuwe toenaderingspoging tot de partij van Roemer",Toen Job Cohen verklaarde dat de PvdA <extra_id_0> veel gemeen <extra_id_1> dat niet in dank afgenomen. Nu doet zijn <extra_id_2> Samsom een nieuwe toenaderingspoging tot de partij van Roemer,"['en de SP', 'hebben, werd hem', 'opvolger Diederik']",8,25.0,1
"Albumrecensie Cecilia Bartoli  Farinelli Op haar nieuwe album eert Cecilia Bartoli de 18de-eeuwse castraat Farinelli  Guido van Oorschot 9 januari 2020, 16:22 De Italiaanse mezzosopraan Cecilia Bartoli liet zich in het verleden al eens op cd-hoesjes afbeelden als antiek standbeeld en als missionaris met een kale kop.  Dit keer draagt ze een baard",Albumrecensie Cecilia Bartoli Farinelli Op haar nieuwe album eert Cecilia Bartoli de 18de-eeuwse castraat Farinelli Guido van Oorschot 9 januari <extra_id_0> Italiaanse mezzosopraan Cecilia Bartoli liet <extra_id_1> verleden al eens op cd-hoesjes afbeelden als antiek <extra_id_2> met een kale kop. <extra_id_3> ze een baard,"['2020, 16:22 De', 'zich in het', 'standbeeld en als missionaris', 'Dit keer draagt']",13,25.0,1
Lezersbrieven over seksisme: 'Ook hier lopen een heleboel 'Harvey's' rond' De affaire-Weinstein leidt in de VS en Frankrijk tot zelfonderzoek.  Journaliste Sandra Muller riep vrouwen op mannen door wie ze seksueel waren lastig gevallen - of erger - aan te geven: 'Verlink je varken',<extra_id_0> 'Ook hier lopen een heleboel 'Harvey's' rond' <extra_id_1> in de VS en Frankrijk tot zelfonderzoek. Journaliste Sandra Muller riep vrouwen op mannen door <extra_id_2> waren lastig gevallen - of erger - aan te geven: <extra_id_3> varken',"['Lezersbrieven over seksisme:', 'De affaire-Weinstein leidt', 'wie ze seksueel', ""'Verlink je""]",11,25.0,1
InterviewTanny Dobbelaar In veel families graaft wel iemand naar de voorouderlijke geschiedenis.  Het fenomeen intrigeert filosoof Tanny Dobbelaar,InterviewTanny Dobbelaar In veel families <extra_id_0> de voorouderlijke geschiedenis. Het fenomeen intrigeert filosoof Tanny Dobbelaar,['graaft wel iemand naar'],4,25.0,1
"Salo Muller, de oud-fysio van Ajax, gedenkt in De foto zijn in de Tweede Wereldoorlog omgekomen Joodse ouders Bart Jungmann 10 augustus 2013, 0:00 Salo Muller is zo'n magische naam uit het verleden, uit de lang vervlogen tijd dat Ajax nog met recht een jodenclub was en kon zijn.  Jaap van Praag zat voor, Bennie Muller en Sjaak Swart plaveiden de weg naar succes en Salo Muller kneedde hun benen","Salo Muller, de oud-fysio van Ajax, gedenkt in De foto zijn in de Tweede Wereldoorlog omgekomen <extra_id_0> Jungmann 10 augustus <extra_id_1> Muller is zo'n magische naam uit het verleden, uit de lang vervlogen tijd <extra_id_2> met <extra_id_3> was en kon zijn. Jaap van Praag zat voor, Bennie Muller <extra_id_4> plaveiden de weg naar <extra_id_5> Muller kneedde hun benen","['Joodse ouders Bart', '2013, 0:00 Salo', 'dat Ajax nog', 'recht een jodenclub', 'en Sjaak Swart', 'succes en Salo']",18,25.0,1
"postuum ricky jay (1946-2018) Ricky Jay (1946-2018): recordbrekend goochelaar met een imposante podiumpersoonlijkheid Mark Moorman 25 november 2018, 19:13 Ricky Jay in het Tiffany Theater in Los Angeles.  Beeld Getty Images Hij kon een ","postuum ricky jay <extra_id_0> (1946-2018): recordbrekend goochelaar met een imposante podiumpersoonlijkheid Mark Moorman 25 november 2018, 19:13 Ricky Jay <extra_id_1> Tiffany Theater in <extra_id_2> Getty Images Hij kon een","['(1946-2018) Ricky Jay', 'in het', 'Los Angeles. Beeld']",8,25.0,1
"In Kasteel het Nijenhuis bij Heino, een locatie van Museum de Fundatie, is vanaf 19 februari een tentoonstelling te zien met werken die kunstenaar Anton Heyboer (1924-2005) maakte in zijn beginperiode tussen 1953 en 1960.  Dat heeft het museum vandaag bekendgemaakt","In Kasteel het Nijenhuis bij Heino, een locatie van Museum de Fundatie, is vanaf 19 februari een tentoonstelling <extra_id_0> werken <extra_id_1> Heyboer (1924-2005) maakte in zijn beginperiode tussen 1953 en 1960. <extra_id_2> vandaag bekendgemaakt","['te zien met', 'die kunstenaar Anton', 'Dat heeft het museum']",10,25.0,1
"Paul Onkenhout 16 februari 2018, 19:16 Wetenschappers van een genetisch onderzoeksbureau uit Rotterdam, Omnigen, gaan het wangslijm van Feyenoord-supporters analyseren.  Het dna-onderzoek moet duidelijk maken of het veelgenoemde 'Feyenoord-gen' bestaat","Paul Onkenhout 16 februari 2018, 19:16 Wetenschappers van <extra_id_0> onderzoeksbureau uit Rotterdam, Omnigen, gaan het wangslijm van <extra_id_1> dna-onderzoek moet duidelijk <extra_id_2> veelgenoemde 'Feyenoord-gen' bestaat","['een genetisch', 'Feyenoord-supporters analyseren. Het', 'maken of het']",8,25.0,1
Tweede Kamerlid Madeleine van Toorenburg (CDA) stelt zich kandidaat voor het voorzitterschap van de Tweede Kamer.  Dat heeft haar partij vrijdag laten weten,Tweede Kamerlid Madeleine van Toorenburg (CDA) stelt zich kandidaat voor het <extra_id_0> Tweede <extra_id_1> haar partij vrijdag laten weten,"['voorzitterschap van de', 'Kamer. Dat heeft']",6,25.0,1
"Schoonmakers zijn tekortgedaan, zegt de NS een jaar na de staking Ze pikten het niet langer en voerden negen weken actie.  De strijd is nog niet gestreden, maar het gaat beter","Schoonmakers zijn tekortgedaan, zegt de NS een jaar na de staking Ze <extra_id_0> langer en voerden negen weken actie. De strijd is nog <extra_id_1> het <extra_id_2>","['pikten het niet', 'niet gestreden, maar', 'gaat beter']",8,25.0,1
"NIEUWSECONOMISCHE MAATREGELEN CORONACRISIS Gijs Herdersche 17 maart 2020, 21:54 De ministers Eric Wiebes (Economische Zaken), Wopke Hoekstra (Financin) en Wouter Koolmees (Sociale Zaken en Werkgelegenheid) tijdens een persconferentie op het ministerie van Justitie en Veiligheid over de steunmaatregelen voor bedrijven in coronacrisis.  Beeld ANP Een reeks ministers beloofde dinsdagavond alles op alles te zetten om ondernemingen en werkenden overeind te houden nu de bedrijvigheid in veel sectoren plotseling volledig stilvalt","NIEUWSECONOMISCHE MAATREGELEN CORONACRISIS Gijs Herdersche 17 maart 2020, <extra_id_0> Eric Wiebes (Economische Zaken), Wopke Hoekstra (Financin) en Wouter Koolmees (Sociale Zaken en Werkgelegenheid) tijdens een persconferentie <extra_id_1> van Justitie en Veiligheid over de steunmaatregelen voor bedrijven in coronacrisis. <extra_id_2> reeks ministers beloofde dinsdagavond alles op alles te <extra_id_3> en werkenden overeind te <extra_id_4> bedrijvigheid in veel <extra_id_5> stilvalt","['21:54 De ministers', 'op het ministerie', 'Beeld ANP Een', 'zetten om ondernemingen', 'houden nu de', 'sectoren plotseling volledig']",18,25.0,1
"NieuwsE10-bezine E10-benzine is groen, maar wel korter houdbaar Groene E10-benzine heeft een probleem: hij is een stuk minder lang houdbaar.  Waar gewone benzine zeker zes maanden goed blijft, zou de kwaliteit van E10 al na drie maanden verslechteren","NieuwsE10-bezine E10-benzine is groen, <extra_id_0> Groene E10-benzine heeft een probleem: hij <extra_id_1> minder lang houdbaar. Waar gewone benzine zeker zes maanden goed blijft, zou de kwaliteit van <extra_id_2> drie maanden verslechteren","['maar wel korter houdbaar', 'is een stuk', 'E10 al na']",10,25.0,1
"Vijf Vragen Over Syri Natalie Righton 1 oktober 2018, 19:42 Bloks positie is precair, niet in de laatste plaats omdat coalitiegenoot CDA hem verwijt geen open kaart te spelen over de fouten die zijn gemaakt.  Dit zijn de vijf vragen waar Blok een zinnig antwoord op moet formuleren, wil hij zijn geloofwaardigheid als bewindspersoon behouden","Vijf Vragen Over Syri Natalie Righton 1 oktober 2018, 19:42 Bloks positie is precair, niet in de laatste <extra_id_0> coalitiegenoot CDA hem <extra_id_1> kaart te spelen over de fouten die zijn gemaakt. Dit zijn de vijf vragen waar <extra_id_2> antwoord <extra_id_3> wil hij zijn geloofwaardigheid <extra_id_4>","['plaats omdat', 'verwijt geen open', 'Blok een zinnig', 'op moet formuleren,', 'als bewindspersoon behouden']",14,25.0,1
"Luc, de man die beslist geen affaire zou beginnen: Ze kende me niet alleen, ik was van haar en zij van mij Ondanks de liefde voor zijn vrouw openbaarde onmiddellijke grote liefde voor zijn collega zich aan Luc, het onomkeerbare bewijs dat de enige ware dus wel bestaat.  Corine Koole 7 juni 2019, 15:00 Het was oktober 2015 toen ik aan het einde van de middag na een vergadering nog wat napraatte met een vrouwelijke collega","Luc, de man die beslist geen affaire zou beginnen: Ze kende me niet alleen, <extra_id_0> en zij <extra_id_1> de liefde <extra_id_2> openbaarde <extra_id_3> voor zijn collega zich aan Luc, het onomkeerbare bewijs dat de enige ware dus wel <extra_id_4> 7 juni 2019, 15:00 Het was oktober 2015 toen ik <extra_id_5> van de middag na een vergadering nog wat napraatte met een vrouwelijke collega","['ik was van haar', 'van mij Ondanks', 'voor zijn vrouw', 'onmiddellijke grote liefde', 'bestaat. Corine Koole', 'aan het einde']",19,25.0,1
