Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq51-0,small,Leo van der Velde schrijft wekelijks een brief aan kleindochter Rachel (7) waarin hij haar vertelt over het Den Haag van toen.,Leo van der Velde schrijft wekelijks een brief aan kleindochter Rachel (7) <extra_id_0> vertelt over het Den Haag van toen.,Leo van der Velde schrijft wekelijks een brief aan kleindochter Rachel (7) een vertelt over het Den Haag van toen.,['waarin hij haar'],['een'],3,9,[0.9333333333333333],0.93
seq52-0,small,"- Elk dorp kent ze: mensen die iets bijzonders doen voor de gemeenschap. In hun werk, hobby of als vrijwilliger. Deze week:","- Elk dorp kent ze: mensen die iets bijzonders doen voor de gemeenschap. In hun werk, <extra_id_0> vrijwilliger. Deze week:","- Elk dorp kent ze: mensen die iets bijzonders doen voor de gemeenschap. In hun werk, het vrijwilliger. Deze week:",['hobby of als'],['het'],3,9,[0.9166666666666666],0.92
seq53-0,small,"Het grote graven is weer begonnen! Molloot Gudo Tienhooven deelt elk weekend zijn bevindingen over Wie is de Mol?. Hij praat je bij over complotten, vreemde acties en de laatste theorien.","Het grote graven is weer begonnen! Molloot Gudo Tienhooven deelt elk weekend <extra_id_0> is de Mol?. Hij praat je bij over complotten, vreemde acties en de laatste theorien.","Het grote graven is weer begonnen! Molloot Gudo Tienhooven deelt elk weekend het is de Mol?. Hij praat je bij over complotten, vreemde acties en de laatste theorien.",['zijn bevindingen over Wie'],['het'],5,9,[0.96],0.96
seq54-0,small,.  Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. <extra_id_0> ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Maartje Brockbernd ze,['Deze keer kwamen'],['Maartje Brockbernd'],3,9,[0.8333333333333334],0.83
seq55-0,small,. Volg alle ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,<extra_id_0> ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,het virus in ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,['. Volg alle'],['het virus in'],3,9,[1.0],1.0
seq56-0,small,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de wereld van pks en glitter en glamour.,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de <extra_id_0> glitter en glamour.,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de voet en glitter en glamour.,['wereld van pks en'],['voet en'],4,9,[0.7647058823529411],0.76
seq57-0,small,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer <extra_id_0>,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer,['op de agenda:'],[''],3,9,[1.0],1.0
seq58-0,small,"lockquote class=""twitter-tweet"" lang=""nl""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/","lockquote class=""twitter-tweet"" lang=""nl""><p <extra_id_0> dir=""ltr""><a href=""https://twitter.com/hashtag/","lockquote class=""twitter-tweet"" lang=""nl""><p href=""http://twitter.com/hashtag/ dir=""ltr""><a href=""https://twitter.com/hashtag/","['lang=""en""']","['href=""http://twitter.com/hashtag/']",1,9,[0.9090909090909091],0.91
seq59-0,small,17-jarigen: ze staan op de springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,17-jarigen: <extra_id_0> springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,17-jarigen: op springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,['ze staan op de'],['op'],4,9,[0.8571428571428571],0.86
seq60-0,small,"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.","Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een <extra_id_0> sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.","Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een de sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.",['ijzeren greep op de'],['de'],4,9,[0.8947368421052632],0.89
seq61-0,small,. Met behulp van statistiekenbureaus Gracenote en Opta blikken we met de leukste feitjes vooruit op de,. Met <extra_id_0> Gracenote en Opta blikken we met de leukste feitjes vooruit op de,. Met de Gracenote en Opta blikken we met de leukste feitjes vooruit op de,['behulp van statistiekenbureaus'],['de'],3,9,[0.9666666666666667],0.97
seq62-0,small,"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","<extra_id_0> nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League <extra_id_1> en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","['De Nations League', 'de', 'B van deze']","['', 'B']",7,9,"[1.0, 1.0]",1.0
seq63-0,small,Mensen zitten thuis vanwege het coronavirus. In een serie verhalen vragen we mensen wat dat met ze doet. Vandaag:,Mensen zitten thuis vanwege het coronavirus. <extra_id_0> verhalen vragen we mensen wat dat met ze doet. Vandaag:,Mensen zitten thuis vanwege het coronavirus. De verhalen vragen we mensen wat dat met ze doet. Vandaag:,['In een serie'],['De'],3,9,[0.9166666666666666],0.92
seq64-0,small,Vakantie is lekker! Toch? Niet altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,Vakantie is <extra_id_0> altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,Vakantie is af altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,['lekker! Toch? Niet'],['af'],3,9,[1.0],1.0
seq65-0,small,"<a href=""https://twitter.com/search?q=%23yolanthetweet&src=hash"">#yolanthetweet</a> <a href=""http://t.co/","<a href=""https://twitter.com/search?q=%23yolanthetweet&src=hash"">#yolanthetweet</a> <a href=""http://t.co/","<a href=""https://twitter.com/search?q=%23yolanthetweet&src=hash"">#yolanthetweet</a> <a href=""http://t.co/",[''],[],1,9,[],
seq66-0,small,#shirt #Internationaledagvandevluchteling #refugee #whocares #welkom #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,#shirt #Internationaledagvandevluchteling #refugee <extra_id_0> #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,#shirt #Internationaledagvandevluchteling #refugee company #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,['#whocares #welkom'],['company'],2,9,[0.9411764705882353],0.94
seq67-0,small,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat haar opvalt in de economie.,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat <extra_id_0> de economie.,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat s de economie.,['haar opvalt in'],['s'],3,8,[1.0],1.0
seq68-0,small,"Het centrum van Den Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. Trams en bussen rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.","<extra_id_0> Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. <extra_id_1> rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.","Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. De rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.","['Het centrum van Den', 'Trams en bussen']","['', 'De']",7,8,"[1.0, 0.9333333333333333]",0.97
seq69-0,small,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan in de eerste dagen.,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan <extra_id_0> dagen.,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan het coronavirus dagen.,['in de eerste'],['het coronavirus'],3,8,[0.9333333333333333],0.93
seq70-0,small,"Is het nou mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt de regio in op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","<extra_id_0> mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt <extra_id_1> op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","of mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","['Is het nou', 'de regio in']","['of', '']",6,8,"[0.9, 1.0]",0.95
seq71-0,small, VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,VAN DE <extra_id_0> en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,VAN DE Z en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,['STRAATFotograaf Maartje Brockbernd'],['Z'],3,8,[1.0],1.0
seq72-0,small,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen van club. Mis de komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen <extra_id_0> komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen en komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,['van club. Mis de'],['en'],5,8,[0.9375],0.94
seq73-0,small,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis op het laatste moment uit.,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis <extra_id_0> moment uit.,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis e moment uit.,['op het laatste'],['e'],3,8,[0.9285714285714286],0.93
seq74-0,small,"Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, luisteren of kijken zij om de dag door te komen? Vandaag geeft",Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat <extra_id_0> zij om de dag door te komen? Vandaag geeft,Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat voorlopig zij om de dag door te komen? Vandaag geeft,"['lezen', 'luisteren of kijken']",['voorlopig'],4,8,[0.8888888888888888],0.89
seq75-0,small,"</a> <a href=""https://twitter.com/hashtag/Rotterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Rotterdam</a>","</a> <a href=""https://twitter.com/hashtag/Rotterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Rotterdam</a>","</a> <a href=""https://twitter.com/hashtag/Rotterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Rotterdam</a>",[''],[],1,8,[],
seq76-0,small,Als gevolg van een ernstige mishandeling in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden zijn opgepakt. Volgens de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,Als gevolg van <extra_id_0> in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden <extra_id_1> de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,Als gevolg van een zedendelict in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden op de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,"['een ernstige mishandeling', 'zijn opgepakt. Volgens']","['een zedendelict', 'op']",6,8,"[0.6, 0.9090909090909091]",0.75
seq77-0,small,"Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis ook voor boeren(knechten), dienstbodes, vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de",Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis <extra_id_0> vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de,Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis t vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de,"['ook voor boeren(knechten)', 'dienstbodes,']",['t'],4,8,[0.96],0.96
seq78-0,small,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt en bezighoudt. Vandaag:,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt <extra_id_0>,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt,['en bezighoudt. Vandaag:'],[''],4,8,[1.0],1.0
seq79-0,small,"Wekelijks worden we bedolven onder de nieuwe films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:","Wekelijks worden we <extra_id_0> films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:","Wekelijks worden we kelijks. Wekelijks en films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:",['bedolven onder de nieuwe'],['kelijks. Wekelijks en'],4,8,[0.8333333333333334],0.83
seq80-0,small,"Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet verslag. Vandaag deel","Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet <extra_id_0>","Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet het een een een een een een een een een een een een een een.",['verslag. Vandaag deel'],['een.'],4,8,[0.9047619047619048],0.9
seq81-0,small,Miljoenen Nederlanders herontdekken deze maand hun eigen land. Edwin Winkels is een van hen. Hij doet dagelijks verslag. Vandaag deel,Miljoenen Nederlanders herontdekken deze maand hun eigen <extra_id_0> is een van hen. Hij doet dagelijks verslag. Vandaag deel,Miljoenen Nederlanders herontdekken deze maand hun eigen van hen. Het het is een van hen. Hij doet dagelijks verslag. Vandaag deel,['land. Edwin Winkels'],['van hen. Het het'],3,8,[0.7894736842105263],0.79
