Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq54-0,base,.  Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. <extra_id_0> ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. De ze,['Deze keer kwamen'],['De'],3,9,[0.875],0.88
seq55-0,base,. Volg alle ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,<extra_id_0> ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,je ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,['. Volg alle'],['je'],3,9,[0.9090909090909091],0.91
seq56-0,base,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de wereld van pks en glitter en glamour.,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de <extra_id_0> glitter en glamour.,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de voets van glitter en glamour.,['wereld van pks en'],['voets van'],4,9,[0.7058823529411765],0.71
seq57-0,base,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer <extra_id_0>,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer en het vragen.,['op de agenda:'],['vragen.'],3,9,[0.6923076923076923],0.69
seq58-0,base,"lockquote class=""twitter-tweet"" lang=""nl""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/","lockquote class=""twitter-tweet"" lang=""nl""><p <extra_id_0> dir=""ltr""><a href=""https://twitter.com/hashtag/","lockquote class=""twitter-tweet"" lang=""nl""><p lockquote dir=""ltr""><a href=""https://twitter.com/hashtag/","['lang=""en""']",['lockquote'],1,9,[0.8888888888888888],0.89
seq59-0,base,17-jarigen: ze staan op de springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,17-jarigen: <extra_id_0> springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,17-jarigen: Deze rubriek gaat voor deze springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,['ze staan op de'],['Deze rubriek gaat voor deze'],4,9,[0.6296296296296297],0.63
seq60-0,base,"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.","Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een <extra_id_0> sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.","Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een een sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.",['ijzeren greep op de'],['een'],4,9,[0.8421052631578947],0.84
seq61-0,base,. Met behulp van statistiekenbureaus Gracenote en Opta blikken we met de leukste feitjes vooruit op de,. Met <extra_id_0> Gracenote en Opta blikken we met de leukste feitjes vooruit op de,. Met de Gracenote en Opta blikken we met de leukste feitjes vooruit op de,['behulp van statistiekenbureaus'],['de'],3,9,[0.9666666666666667],0.97
seq62-0,base,"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","<extra_id_0> nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League <extra_id_1> en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","['De Nations League', 'de', 'B van deze']","['de', 'B']",7,9,"[0.9411764705882353, 1.0]",0.97
seq63-0,base,Mensen zitten thuis vanwege het coronavirus. In een serie verhalen vragen we mensen wat dat met ze doet. Vandaag:,Mensen zitten thuis vanwege het coronavirus. <extra_id_0> verhalen vragen we mensen wat dat met ze doet. Vandaag:,Mensen zitten thuis vanwege het coronavirus. De verhalen vragen we mensen wat dat met ze doet. Vandaag:,['In een serie'],['De'],3,9,[0.9166666666666666],0.92
seq64-0,base,Vakantie is lekker! Toch? Niet altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,Vakantie is <extra_id_0> altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,Vakantie is een altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,['lekker! Toch? Niet'],['een'],3,9,[0.8888888888888888],0.89
seq65-0,base,"<a href=""https://twitter.com/search?q=%23yolanthetweet&src=hash"">#yolanthetweet</a> <a href=""http://t.co/","<a href=""https://twitter.com/search?q=%23yolanthetweet&src=hash"">#yolanthetweet</a> <a href=""http://t.co/","<a href=""https://twitter.com/search?q=%23yolanthetweet&src=hash"">#yolanthetweet</a> <a href=""http://t.co/",[''],[],1,9,[],
seq66-0,base,#shirt #Internationaledagvandevluchteling #refugee #whocares #welkom #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,#shirt #Internationaledagvandevluchteling #refugee <extra_id_0> #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,#shirt #Internationaledagvandevluchteling #refugee company #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,['#whocares #welkom'],['company'],2,9,[0.9411764705882353],0.94
seq67-0,base,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat haar opvalt in de economie.,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat <extra_id_0> de economie.,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat zijn de economie.,['haar opvalt in'],['zijn'],3,8,[0.9285714285714286],0.93
seq68-0,base,"Het centrum van Den Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. Trams en bussen rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.","<extra_id_0> Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. <extra_id_1> rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.","De Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. De binnenstad rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.","['Het centrum van Den', 'Trams en bussen']","['De', 'De binnenstad']",7,8,"[0.8947368421052632, 0.8666666666666667]",0.88
seq69-0,base,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan in de eerste dagen.,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan <extra_id_0> dagen.,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan een dagen.,['in de eerste'],['een'],3,8,[0.8333333333333334],0.83
seq70-0,base,"Is het nou mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt de regio in op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","<extra_id_0> mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt <extra_id_1> op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","Of mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt een aan op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","['Is het nou', 'de regio in']","['Of', 'een aan']",6,8,"[1.0, 0.7272727272727273]",0.86
seq71-0,base, VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,VAN DE <extra_id_0> en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,VAN DE GEWIG en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,['STRAATFotograaf Maartje Brockbernd'],['GEWIG'],3,8,[1.0],1.0
seq72-0,base,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen van club. Mis de komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen <extra_id_0> komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen De transferperiode komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,['van club. Mis de'],['De transferperiode'],5,8,[0.8333333333333334],0.83
seq73-0,base,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis op het laatste moment uit.,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis <extra_id_0> moment uit.,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis t moment uit.,['op het laatste'],['t'],3,8,[0.9285714285714286],0.93
seq74-0,base,"Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, luisteren of kijken zij om de dag door te komen? Vandaag geeft",Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat <extra_id_0> zij om de dag door te komen? Vandaag geeft,Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat kan zij om de dag door te komen? Vandaag geeft,"['lezen', 'luisteren of kijken']",['kan'],4,8,[0.8],0.8
seq75-0,base,"</a> <a href=""https://twitter.com/hashtag/Rotterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Rotterdam</a>","</a> <a href=""https://twitter.com/hashtag/Rotterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Rotterdam</a>","</a> <a href=""https://twitter.com/hashtag/Rotterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Rotterdam</a>",[''],[],1,8,[],
seq76-0,base,Als gevolg van een ernstige mishandeling in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden zijn opgepakt. Volgens de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,Als gevolg van <extra_id_0> in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden <extra_id_1> de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,Als gevolg van de politie in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden in de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,"['een ernstige mishandeling', 'zijn opgepakt. Volgens']","['de politie', 'in']",6,8,"[0.8, 0.9090909090909091]",0.85
seq77-0,base,"Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis ook voor boeren(knechten), dienstbodes, vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de",Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis <extra_id_0> vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de,Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis t vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de,"['ook voor boeren(knechten)', 'dienstbodes,']",['t'],4,8,[0.96],0.96
seq78-0,base,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt en bezighoudt. Vandaag:,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt <extra_id_0>,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt,['en bezighoudt. Vandaag:'],[''],4,8,[1.0],1.0
seq79-0,base,"Wekelijks worden we bedolven onder de nieuwe films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:","Wekelijks worden we <extra_id_0> films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:","Wekelijks worden we l op films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:",['bedolven onder de nieuwe'],['l op'],4,8,[0.875],0.88
seq80-0,base,"Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet verslag. Vandaag deel","Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet <extra_id_0>","Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet het zeer.",['verslag. Vandaag deel'],['zeer.'],4,8,[0.9047619047619048],0.9
seq81-0,base,Miljoenen Nederlanders herontdekken deze maand hun eigen land. Edwin Winkels is een van hen. Hij doet dagelijks verslag. Vandaag deel,Miljoenen Nederlanders herontdekken deze maand hun eigen <extra_id_0> is een van hen. Hij doet dagelijks verslag. Vandaag deel,Miljoenen Nederlanders herontdekken deze maand hun eigen het is een van hen. Hij doet dagelijks verslag. Vandaag deel,['land. Edwin Winkels'],['het'],3,8,[0.9473684210526315],0.95
seq82-0,base,"HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd Marcelissen iemand die positief is opgevallen op een voetstuk. En iemand die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes met een vleugje humor.","HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd <extra_id_0> is opgevallen op een voetstuk. En iemand die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes met een vleugje humor.","HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd s is opgevallen op een voetstuk. En iemand die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes met een vleugje humor.",['Marcelissen iemand die positief'],['s'],5,8,[0.967741935483871],0.97
seq83-0,base,RecensieOnze redactie maakt je wegwijs in het actuele aanbod van series. Wat moet je gezien hebben en waarom? Vandaag een,RecensieOnze redactie maakt je wegwijs in het actuele aanbod van series. Wat moet je gezien <extra_id_0> Vandaag een,RecensieOnze redactie maakt je wegwijs in het actuele aanbod van series. Wat moet je gezien Vandaag een,['hebben en waarom?'],[''],3,8,[1.0],1.0
seq84-0,base,"In deze serie zoeken we BNers op die eens in de schijnwerpers stonden, maar nu verdwenen zijn van het podium. Vandaag:","In <extra_id_0> we BNers op die eens in de schijnwerpers stonden, maar nu verdwenen zijn van het podium. Vandaag:","In het podium we BNers op die eens in de schijnwerpers stonden, maar nu verdwenen zijn van het podium. Vandaag:",['deze serie zoeken'],['het podium'],3,8,[0.8235294117647058],0.82
