Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq53-0,large,"Het grote graven is weer begonnen! Molloot Gudo Tienhooven deelt elk weekend zijn bevindingen over Wie is de Mol?. Hij praat je bij over complotten, vreemde acties en de laatste theorien.","Het grote graven is weer begonnen! Molloot Gudo Tienhooven deelt elk weekend <extra_id_0> is de Mol?. Hij praat je bij over complotten, vreemde acties en de laatste theorien.","Het grote graven is weer begonnen! Molloot Gudo Tienhooven deelt elk weekend en is de Mol?. Hij praat je bij over complotten, vreemde acties en de laatste theorien.",['zijn bevindingen over Wie'],['en'],5,9,[0.92],0.92
seq54-0,large,.  Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. <extra_id_0> ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. En ze,['Deze keer kwamen'],['En'],3,9,[0.9375],0.94
seq55-0,large,. Volg alle ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,<extra_id_0> ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,en ontwikkelingen rond het virus in ons liveblog. Hier lees je het vorige blog nog eens terug.,['. Volg alle'],['en'],3,9,[1.0],1.0
seq56-0,large,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de wereld van pks en glitter en glamour.,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de <extra_id_0> glitter en glamour.,Onze verslaggevers Arjan Schouten en Rik Spekenbrink volgen het Formule 1-circuit op de voet. In blogs melden ze wat hen verbaast in de voet van glitter en glamour.,['wereld van pks en'],['voet van'],4,9,[0.7058823529411765],0.71
seq57-0,large,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer <extra_id_0>,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer aanvullen.,['op de agenda:'],['aanvullen.'],3,9,[0.8461538461538461],0.85
seq58-0,large,"lockquote class=""twitter-tweet"" lang=""nl""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/","lockquote class=""twitter-tweet"" lang=""nl""><p <extra_id_0> dir=""ltr""><a href=""https://twitter.com/hashtag/","lockquote class=""twitter-tweet"" lang=""nl""><p id=""twitter"" dir=""ltr""><a href=""https://twitter.com/hashtag/","['lang=""en""']","['id=""twitter""']",1,9,[0.8333333333333334],0.83
seq59-0,large,17-jarigen: ze staan op de springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,17-jarigen: <extra_id_0> springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,17-jarigen: een springplank naar volwassenheid. Charlotte de Heij gaat voor deze rubriek in gesprek met zon groentje uit het Groene Hart. Vandaag:,['ze staan op de'],['een'],4,9,[0.8571428571428571],0.86
seq60-0,large,"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.","Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een <extra_id_0> sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.","Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een eerste sportwereld. In dit liveblog houden we de laatste nieuwsberichten bij.",['ijzeren greep op de'],['eerste'],4,9,[0.7894736842105263],0.79
seq61-0,large,. Met behulp van statistiekenbureaus Gracenote en Opta blikken we met de leukste feitjes vooruit op de,. Met <extra_id_0> Gracenote en Opta blikken we met de leukste feitjes vooruit op de,. Met de winkels Gracenote en Opta blikken we met de leukste feitjes vooruit op de,['behulp van statistiekenbureaus'],['de winkels'],3,9,[0.8],0.8
seq62-0,large,"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","<extra_id_0> nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League <extra_id_1> en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van de eerste en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","['De Nations League', 'de', 'B van deze']","['de', 'B van de eerste']",7,9,"[0.9411764705882353, 0.8666666666666667]",0.9
seq63-0,large,Mensen zitten thuis vanwege het coronavirus. In een serie verhalen vragen we mensen wat dat met ze doet. Vandaag:,Mensen zitten thuis vanwege het coronavirus. <extra_id_0> verhalen vragen we mensen wat dat met ze doet. Vandaag:,Mensen zitten thuis vanwege het coronavirus. Als ze verhalen vragen we mensen wat dat met ze doet. Vandaag:,['In een serie'],['Als ze'],3,9,[0.8333333333333334],0.83
seq64-0,large,Vakantie is lekker! Toch? Niet altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,Vakantie is <extra_id_0> altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,Vakantie is het altijd. De mooiste stukjes van Europa worden tegenwoordig onder de voet gelopen door drommen toeristen. Deel,['lekker! Toch? Niet'],['het'],3,9,[0.8333333333333334],0.83
seq65-0,large,"<a href=""https://twitter.com/search?q=%23yolanthetweet&src=hash"">#yolanthetweet</a> <a href=""http://t.co/","<a href=""https://twitter.com/search?q=%23yolanthetweet&src=hash"">#yolanthetweet</a> <a href=""http://t.co/","<a href=""https://twitter.com/search?q=%23yolanthetweet&src=hash"">#yolanthetweet</a> <a href=""http://t.co/",[''],[],1,9,[],
seq66-0,large,#shirt #Internationaledagvandevluchteling #refugee #whocares #welkom #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,#shirt #Internationaledagvandevluchteling #refugee <extra_id_0> #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,#shirt #Internationaledagvandevluchteling #refugee company #marHaban #tshirt #trots #therefugeecompany #koopdatshirt #linkinbio,['#whocares #welkom'],['company'],2,9,[0.9411764705882353],0.94
seq67-0,large,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat haar opvalt in de economie.,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat <extra_id_0> de economie.,Sandra Phlippen is chef economie. Elke week behandelt ze een onderwerp dat voor de economie.,['haar opvalt in'],['voor'],3,8,[0.9285714285714286],0.93
seq68-0,large,"Het centrum van Den Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. Trams en bussen rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.","<extra_id_0> Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. <extra_id_1> rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.","Den Haag is vanochtend afgesloten door het leger met vrachtwagens en roadblocks voor de komst van duizenden boeren die demonstreren tegen de stikstofregels. De boers rijden om, autos kunnen de binnenstad niet meer in of uit. Volg de ontwikkelingen in ons liveblog.","['Het centrum van Den', 'Trams en bussen']","['Den', 'De boers']",7,8,"[0.8421052631578947, 0.8]",0.82
seq69-0,large,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan in de eerste dagen.,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan <extra_id_0> dagen.,worden getest. Dit betekent dat de aantallen een minder goed beeld geven van de verspreiding van het coronavirus dan de dagen.,['in de eerste'],['de'],3,8,[0.8333333333333334],0.83
seq70-0,large,"Is het nou mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt de regio in op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","<extra_id_0> mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt <extra_id_1> op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","of mooi, of lelijk? Of eigenlijk allebei? Journalist en schrijver Mark van Wonderen trekt er op zoek naar plekken die misschien niet het aantrekkelijkst zijn, maar die wel een verhaal vertellen. Vandaag aflevering","['Is het nou', 'de regio in']","['of', 'er']",6,8,"[0.9, 0.8181818181818182]",0.86
seq71-0,large, VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,VAN DE <extra_id_0> en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,VAN DE SCHOOLS en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,['STRAATFotograaf Maartje Brockbernd'],['SCHOOLS'],3,8,[0.9705882352941176],0.97
seq72-0,large,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen van club. Mis de komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen <extra_id_0> komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode in Europa kruipt richting het einde en dus regent het nieuwtjes over spelers die nog wisselen In de komende weken niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,['van club. Mis de'],['In de'],5,8,[0.75],0.75
seq73-0,large,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis op het laatste moment uit.,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis <extra_id_0> moment uit.,De Britse premier Theresa May stelt de voor morgen geplande stemming over het brexitakkoord in het Lagerhuis en heeft de moment uit.,['op het laatste'],['en heeft de'],3,8,[0.6428571428571429],0.64
seq74-0,large,"Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, luisteren of kijken zij om de dag door te komen? Vandaag geeft",Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat <extra_id_0> zij om de dag door te komen? Vandaag geeft,Nederland zit voorlopig vooral thuis en veel BNers dus ook. Wat zijn zij om de dag door te komen? Vandaag geeft,"['lezen', 'luisteren of kijken']",['zijn'],4,8,[0.8],0.8
seq75-0,large,"</a> <a href=""https://twitter.com/hashtag/Rotterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Rotterdam</a>","</a> <a href=""https://twitter.com/hashtag/Rotterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Rotterdam</a>","</a> <a href=""https://twitter.com/hashtag/Rotterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Rotterdam</a>",[''],[],1,8,[],
seq76-0,large,Als gevolg van een ernstige mishandeling in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden zijn opgepakt. Volgens de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,Als gevolg van <extra_id_0> in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden <extra_id_1> de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,Als gevolg van de politie in een woonwijk in Assen is vandaag een man overleden. Vijf omwonenden van de politie waren de vijf op de man afgegaan omdat ze hem verdachten van een zedendelict.,"['een ernstige mishandeling', 'zijn opgepakt. Volgens']","['de politie', 'van']",6,8,"[0.8, 0.9090909090909091]",0.85
seq77-0,large,"Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis ook voor boeren(knechten), dienstbodes, vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de",Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis <extra_id_0> vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de,Het eiland Tiengemeten in het Haringvliet was eeuwenlang een agrarisch eldorado. Een gesoleerd thuis voor vrijbuiters en weekenders. Totdat het een natuureiland werd en voor de,"['ook voor boeren(knechten)', 'dienstbodes,']",['voor'],4,8,[0.84],0.84
seq78-0,large,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt en bezighoudt. Vandaag:,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt <extra_id_0>,BlogVerslaggevers Tim Reedijk en Danil Dwarswaard volgen de voetbalsters van Oranje tijdens het WK in Frankrijk. Dagelijks schrijven ze een blog over wat hen opvalt voor de WK.,['en bezighoudt. Vandaag:'],['WK.'],4,8,[0.9565217391304348],0.96
seq79-0,large,"Wekelijks worden we bedolven onder de nieuwe films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:","Wekelijks worden we <extra_id_0> films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:","Wekelijks worden we aan films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:",['bedolven onder de nieuwe'],['aan'],4,8,[0.9583333333333334],0.96
seq80-0,large,"Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet verslag. Vandaag deel","Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet <extra_id_0>","Sara, de anderhalf jaar oude dochter van Emine en Bram Verbrugge, heeft de zeldzame spierziekte MDC1A waarvoor geen behandeling bestaat. Vader Bram doet het?",['verslag. Vandaag deel'],['het?'],4,8,[0.9523809523809523],0.95
seq81-0,large,Miljoenen Nederlanders herontdekken deze maand hun eigen land. Edwin Winkels is een van hen. Hij doet dagelijks verslag. Vandaag deel,Miljoenen Nederlanders herontdekken deze maand hun eigen <extra_id_0> is een van hen. Hij doet dagelijks verslag. Vandaag deel,Miljoenen Nederlanders herontdekken deze maand hun eigen eigen eigen is een van hen. Hij doet dagelijks verslag. Vandaag deel,['land. Edwin Winkels'],['eigen eigen'],3,8,[0.7894736842105263],0.79
seq82-0,large,"HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd Marcelissen iemand die positief is opgevallen op een voetstuk. En iemand die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes met een vleugje humor.","HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd <extra_id_0> is opgevallen op een voetstuk. En iemand die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes met een vleugje humor.","HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd Iemand die negatief is opgevallen op een voetstuk. En iemand die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes met een vleugje humor.",['Marcelissen iemand die positief'],['Iemand die negatief'],5,8,[0.5483870967741935],0.55
