,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
41,seq41-0,base,"In iedereen schuilt een Lucifer Misschien is de verbeelding van de banaliteit van het kwaad wel de grootste uitdaging van de literatuur.  Maar dat het raadsel van het kwaad wordt opgelost, daarvoor hoeft niemand bang te zijn, stelt Arnold Heumakers vast na lezing van sthetik des Bsen",In iedereen schuilt een Lucifer Misschien is de verbeelding van de banaliteit van het kwaad wel de grootste uitdaging van de literatuur. Maar dat het raadsel van het kwaad <extra_id_0> niemand <extra_id_1> stelt Arnold Heumakers vast na lezing van sthetik des Bsen,"In iedereen schuilt een Lucifer Misschien is de verbeelding van de banaliteit van het kwaad wel de grootste uitdaging van de literatuur. Maar dat het raadsel van het kwaad in niemand schuilt, stelt Arnold Heumakers vast na lezing van sthetik des Bsen","['wordt opgelost', 'daarvoor hoeft', 'bang te zijn,']","['in', 'schuilt,']",7,15.0,1,"[1.0, 0.9285714285714286]",0.96
42,seq42-0,base,`Laat eigen net voor publieke omroepen los' Programma's van publieke omroepen moeten voortaan op alle drie de netten kunnen worden uitgezonden.  Omroepen hebben dan geen eigen net meer,`Laat eigen net voor publieke omroepen los' Programma's van publieke omroepen moeten voortaan op alle drie de netten kunnen worden uitgezonden. Omroepen <extra_id_0> net meer,`Laat eigen net voor publieke omroepen los' Programma's van publieke omroepen moeten voortaan op alle drie de netten kunnen worden uitgezonden. Omroepen hebben geen eigen net meer,['hebben dan geen eigen'],['hebben geen eigen'],4,15.0,1,[0.19047619047619047],0.19
43,seq43-0,base,In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd conceptalbum over het fictieve dorpje Greendale.  De muziek heeft hij nu van film voorzien,In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd conceptalbum over het fictieve dorpje Greendale. De muziek <extra_id_0> film voorzien,In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd conceptalbum over het fictieve dorpje Greendale. De muziek is van een film voorzien,['heeft hij nu van'],['is van een'],4,15.0,1,[0.75],0.75
45,seq45-0,base,"Berlusconi moet aartsrivaal betalen De Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen euro betalen aan zijn zakelijke aartsrivaal Carlo De Benedetti.  De rechtbank in Milaan bevestigde daarmee dat de Italiaanse premier in 1991 een rechter heeft omgekocht, om zich Mondadori toe te eigenen, de grootste uitgeverij Itali","Berlusconi moet aartsrivaal betalen De Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen <extra_id_0> zijn zakelijke aartsrivaal Carlo De Benedetti. De rechtbank <extra_id_1> bevestigde daarmee dat de Italiaanse premier in 1991 een rechter heeft omgekocht, om zich Mondadori <extra_id_2> de grootste uitgeverij Itali","Berlusconi moet aartsrivaal betalen De Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen euro betalen aan zijn zakelijke aartsrivaal Carlo De Benedetti. De rechtbank in Rome bevestigde daarmee dat de Italiaanse premier in 1991 een rechter heeft omgekocht, om zich Mondadori de grootste uitgeverij Itali","['euro betalen aan', 'in Milaan', 'toe te eigenen,']","['euro betalen aan', 'in Rome', '']",8,15.0,1,"[0.0, 0.6666666666666666, 1.0]",0.56
46,seq46-0,base,"Een meerderheid van de burgers in de wereld heeft geen vertrouwen in politieke leiders.  Dit blijkt uit de Gallup-enqute `De stem van het volk', die is uitgevoerd in opdracht van het Wereld Economisch Forum","Een meerderheid van de burgers in <extra_id_0> heeft geen vertrouwen in politieke leiders. Dit blijkt uit de Gallup-enqute <extra_id_1> het volk', die is uitgevoerd in opdracht van het Wereld Economisch Forum","Een meerderheid van de burgers in de VS heeft geen vertrouwen in politieke leiders. Dit blijkt uit de Gallup-enqute 'De positie van het volk', die is uitgevoerd in opdracht van het Wereld Economisch Forum","['de wereld', '`De stem van']","['de VS', ""'De positie van""]",5,15.0,1,"[0.6666666666666666, 0.4]",0.53
47,seq47-0,base,De olympische lobby kent geen grenzen In Kopenhagen wordt morgen besloten welke stad de Olympische Spelen van 2016 mag organiseren.  Chicago is favoriet,De olympische lobby kent geen grenzen In Kopenhagen <extra_id_0> welke stad de Olympische Spelen van 2016 mag organiseren. Chicago is favoriet,De olympische lobby kent geen grenzen In Kopenhagen is nog niet duidelijk welke stad de Olympische Spelen van 2016 mag organiseren. Chicago is favoriet,['wordt morgen besloten'],['is nog niet duidelijk'],3,15.0,1,[0.9523809523809523],0.95
48,seq48-0,base,"Clinton had bloedprop achter rechteroor, zal volledig herstellen Clinton in juli van dit jaar.  Foto AFP / Karen Bleier De bloedprop die gevonden is bij Hillary Clinton zit tussen haar hersenen en schedel, achter het rechteroor","Clinton <extra_id_0> rechteroor, zal <extra_id_1> Clinton in juli van dit jaar. Foto AFP / Karen Bleier De bloedprop die gevonden is bij Hillary Clinton zit tussen haar hersenen en schedel, achter het rechteroor","Clinton Het rechteroor, zal worden gecontroleerd door Hillary Clinton in juli van dit jaar. Foto AFP / Karen Bleier De bloedprop die gevonden is bij Hillary Clinton zit tussen haar hersenen en schedel, achter het rechteroor","['had bloedprop achter', 'volledig herstellen']","['Het', 'worden gecontroleerd door Hillary']",5,15.0,1,"[0.9, 0.7878787878787878]",0.84
49,seq49-0,base,"Het was een slecht jaar voor de Europese banken, maar gelukkig ook weer niet zo heel slecht.  Geen enkele beursgenoteerde bank viel om, hoewel twee Duitse banken, Schmidt Bank en Bankgesellschaft Berlin, op de rand van de afgrond stonden","Het was een slecht jaar voor de Europese banken, maar gelukkig ook weer niet zo heel slecht. Geen enkele beursgenoteerde bank viel om, hoewel twee Duitse banken, Schmidt Bank en Bankgesellschaft Berlin, <extra_id_0> van <extra_id_1>","Het was een slecht jaar voor de Europese banken, maar gelukkig ook weer niet zo heel slecht. Geen enkele beursgenoteerde bank viel om, hoewel twee Duitse banken, Schmidt Bank en Bankgesellschaft Berlin, zich van de winst hielden.","['op de rand', 'de afgrond stonden']","['zich', 'hielden.']",6,15.0,1,"[1.0, 0.8888888888888888]",0.94
51,seq51-0,base,"Wat rechercheurs niet lukte, kreeg tolk voor elkaar (Gerectificeerd) Een politietolk werkte mee aan grote onderzoeken naar Turkse georganiseerde misdaad.  Zelfs nadat hij door de AIVD was bestempeld als onbetrouwbaar","Wat rechercheurs niet lukte, kreeg tolk <extra_id_0> politietolk werkte mee aan grote onderzoeken naar Turkse georganiseerde misdaad. Zelfs nadat hij door de AIVD was bestempeld als onbetrouwbaar","Wat rechercheurs niet lukte, kreeg tolk De politietolk werkte mee aan grote onderzoeken naar Turkse georganiseerde misdaad. Zelfs nadat hij door de AIVD was bestempeld als onbetrouwbaar",['voor elkaar (Gerectificeerd) Een'],['De'],4,15.0,1,[0.96875],0.97
52,seq52-0,base,"Doden door Zweedse band Het gebruik van de Zweedse band (vastbinden) in de gehandicaptenzorg is ,, beneden de maat''","Doden <extra_id_0> Het gebruik van de Zweedse band (vastbinden) in de gehandicaptenzorg is ,, beneden de maat''","Doden Het gebruik van de Zweedse band (vastbinden) in de gehandicaptenzorg is ,, beneden de maat''",['door Zweedse band'],[''],3,15.0,1,[1.0],1.0
53,seq53-0,base,"Goed hoor, dat je hardloopt.  Maar je baas wordt gek van de blessures Ziekteverzuim is te makkelijk in Nederland, zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)","Goed hoor, dat je hardloopt. Maar je baas wordt gek <extra_id_0> is te makkelijk in Nederland, zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)","Goed hoor, dat je hardloopt. Maar je baas wordt gek Dat is te makkelijk in Nederland, zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)",['van de blessures Ziekteverzuim'],['Dat'],4,15.0,1,[0.9333333333333333],0.93
54,seq54-0,base,Duitsland Binnen een week werden bij de Duitse natuurorganisatie Nabu 20. 000 dode of zieke pimpelmezen geregistreerd,Duitsland Binnen een week werden bij de Duitse natuurorganisatie Nabu 20. 000 dode of <extra_id_0>,Duitsland Binnen een week werden bij de Duitse natuurorganisatie Nabu 20. 000 dode of doden geboren,['zieke pimpelmezen geregistreerd'],['geboren'],3,15.0,1,[0.8709677419354839],0.87
55,seq55-0,base,"Banken benaderen klanten actief om hypotheek open te breken Om te voorkomen dat klanten weglopen, bieden banken klanten actief aan om de rente op hun hypotheek te verlagen.  Dat melden diverse hypotheekverstrekkers desgevraagd","Banken benaderen klanten actief om hypotheek <extra_id_0> breken Om te voorkomen dat klanten weglopen, bieden banken klanten actief aan om de rente op hun hypotheek te verlagen. Dat melden <extra_id_1>","Banken benaderen klanten actief om hypotheek te breken Om te voorkomen dat klanten weglopen, bieden banken klanten actief aan om de rente op hun hypotheek te verlagen. Dat melden de banken vandaag.","['open te', 'diverse hypotheekverstrekkers desgevraagd']","['te', 'vandaag.']",5,15.0,1,"[0.7142857142857143, 0.8780487804878049]",0.8
56,seq56-0,base,"Adviesraad kraakt energiebeleid Rijk Het Nederlandse energiebeleid faalt door een gebrek aan visie bij de overheid.  De situatie is zorgelijk, zo stelt de Raad voor Ruimtelijk, Milieu- en Natuuronderzoek (RMNO)","Adviesraad kraakt energiebeleid Rijk Het Nederlandse energiebeleid faalt door een gebrek aan visie bij <extra_id_0> is zorgelijk, zo stelt de Raad voor Ruimtelijk, Milieu- en Natuuronderzoek (RMNO)","Adviesraad kraakt energiebeleid Rijk Het Nederlandse energiebeleid faalt door een gebrek aan visie bij de Rijk en dat is zorgelijk, zo stelt de Raad voor Ruimtelijk, Milieu- en Natuuronderzoek (RMNO)",['de overheid. De situatie'],['de Rijk en dat'],4,15.0,1,[0.6666666666666666],0.67
57,seq57-0,base,"AZ en Ajax verkleinen achterstand AZ is dankzij een gemakkelijke overwinning op FC Twente dit weekeinde twee punten ingelopen op lijstaanvoerder PSV, dat gelijkspeelde bij Feyenoord.  De Alkmaarse voetbalploeg, tweede in de competitie, wist zoals zo vaak dit seizoen ","AZ en Ajax verkleinen achterstand AZ is dankzij een gemakkelijke overwinning op FC Twente dit weekeinde twee punten ingelopen op lijstaanvoerder PSV, dat gelijkspeelde bij Feyenoord. <extra_id_0> tweede in de competitie, wist zoals zo <extra_id_1>","AZ en Ajax verkleinen achterstand AZ is dankzij een gemakkelijke overwinning op FC Twente dit weekeinde twee punten ingelopen op lijstaanvoerder PSV, dat gelijkspeelde bij Feyenoord. Ajax, tweede in de competitie, wist zoals zo [...]","['De Alkmaarse voetbalploeg,', 'vaak dit seizoen']","['Ajax,', '[...]']",6,15.0,1,"[0.8846153846153846, 1.0]",0.94
58,seq58-0,base,Endemol lijft weer tv-maker in VS in Endemol breidt opnieuw uit in de Verenigde Staten.  Het Nederlandse mediabedrijf nam gisteren Authentic Entertainment over,Endemol lijft weer tv-maker in VS in Endemol breidt opnieuw uit in de Verenigde Staten. <extra_id_0> nam gisteren Authentic Entertainment over,Endemol lijft weer tv-maker in VS in Endemol breidt opnieuw uit in de Verenigde Staten. De maker nam gisteren Authentic Entertainment over,['Het Nederlandse mediabedrijf'],['De maker'],3,15.0,1,[0.7857142857142857],0.79
59,seq59-0,base,"De chaos op de grond zal er niet meteen door verdwijnen, maar al bij al stemt de resolutie tot enig optimisme.  Ze biedt het Iraakse volk de mogelijkheid een staat op te bouwen, vermindert de overheersende invloed van de Amerikaanse militairen en geeft de internationale troepenmacht de gelegenheid zich sterker dan voorheen te ontplooien als de vredes- en ordehandhavers die ze behoren te zijn","De chaos op de grond zal er niet meteen door verdwijnen, maar al bij al stemt de resolutie tot enig optimisme. Ze biedt het Iraakse volk de mogelijkheid een staat op te bouwen, vermindert de overheersende invloed van de Amerikaanse militairen en <extra_id_0> troepenmacht de gelegenheid zich sterker dan voorheen te ontplooien als <extra_id_1> die <extra_id_2> zijn","De chaos op de grond zal er niet meteen door verdwijnen, maar al bij al stemt de resolutie tot enig optimisme. Ze biedt het Iraakse volk de mogelijkheid een staat op te bouwen, vermindert de overheersende invloed van de Amerikaanse militairen en geeft de troepenmacht de gelegenheid zich sterker dan voorheen te ontplooien als de landen die sterker zijn","['geeft de internationale', 'de vredes- en ordehandhavers', 'ze behoren te']","['geeft de', 'de landen', 'sterker']",10,15.0,1,"[0.6521739130434783, 0.75, 0.8461538461538461]",0.75
60,seq60-0,base,"Alle zeilers met een kite Katja Roose (31), kitesurfster, nummer n van de wereldranglijst course racing, dat over vier jaar olympisch is: Kitesurfen is in de toekomst alleen maar belangrijker.  Ik denk zelfs dat het grootste deel van de zeilklassen dan is overgegaan op kites","Alle zeilers met een kite Katja Roose (31), kitesurfster, nummer n van de wereldranglijst <extra_id_0> vier jaar <extra_id_1> is in de toekomst alleen maar belangrijker. Ik denk zelfs dat het grootste deel van de zeilklassen dan is overgegaan op kites","Alle zeilers met een kite Katja Roose (31), kitesurfster, nummer n van de wereldranglijst vier jaar geleden. Kite is in de toekomst alleen maar belangrijker. Ik denk zelfs dat het grootste deel van de zeilklassen dan is overgegaan op kites","['course racing', 'dat over', 'olympisch is: Kitesurfen']","['', 'geleden. Kite']",7,15.0,1,"[1.0, 0.8461538461538461]",0.92
61,seq61-0,base,"Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig caf Scheltema bezocht, toen het nog een journalistencaf was en de Nieuwezijds Voorburgwal de Fleetstreet van Amsterdam.  Het was een leuke, dwarse man, wars van elke politieke correctheid, die dan ook, geheel tegen de tijdgeest in, op een dag besloot op de Boerenpartij te gaan stemmen","Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig caf Scheltema bezocht, toen het nog een journalistencaf was en de Nieuwezijds Voorburgwal de <extra_id_0> Het was een leuke, dwarse man, wars van elke politieke correctheid, die dan ook, geheel tegen de tijdgeest <extra_id_1> dag besloot op de <extra_id_2> stemmen","Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig caf Scheltema bezocht, toen het nog een journalistencaf was en de Nieuwezijds Voorburgwal de centrale tribune. Het was een leuke, dwarse man, wars van elke politieke correctheid, die dan ook, geheel tegen de tijdgeest elke dag besloot op de politiek te stemmen","['Fleetstreet van Amsterdam.', 'in', 'op een', 'Boerenpartij te gaan']","['centrale tribune.', 'elke', 'politiek te']",9,15.0,1,"[0.7692307692307693, 1.0, 0.8181818181818182]",0.86
62,seq62-0,base,Taboe op discriminatie MINDERHEDENBELEID heet nu investeren in een interculturele samenleving.  Zo wil het nieuwe regeerakkoord het tenminste,Taboe op discriminatie MINDERHEDENBELEID heet nu investeren in een interculturele samenleving. Zo wil het <extra_id_0> tenminste,Taboe op discriminatie MINDERHEDENBELEID heet nu investeren in een interculturele samenleving. Zo wil het CDA tenminste,['nieuwe regeerakkoord het'],['CDA'],3,15.0,1,[1.0],1.0
63,seq63-0,base,Twee genocideverdachten toch uitgeleverd aan Rwanda De uitleveringszaak sleept al jaren voort.  Nu worden de twee aan Rwanda overgedragen,Twee genocideverdachten toch uitgeleverd aan Rwanda De uitleveringszaak sleept al jaren voort. Nu worden de twee <extra_id_0>,Twee genocideverdachten toch uitgeleverd aan Rwanda De uitleveringszaak sleept al jaren voort. Nu worden de twee genocideverdachten,['aan Rwanda overgedragen'],['genocideverdachten'],3,15.0,1,[0.6956521739130435],0.7
64,seq64-0,base,"Duurzaamheid KLM adverteert veel over de eigen duurzaamheid, met het gebruik van biobrandstof als n van de pijlers.  In werkelijkheid is ","Duurzaamheid KLM adverteert veel over de eigen duurzaamheid, met het gebruik van biobrandstof als <extra_id_0> pijlers. In werkelijkheid is","Duurzaamheid KLM adverteert veel over de eigen duurzaamheid, met het gebruik van biobrandstof als een van de pijlers. In werkelijkheid is",['n van de'],['een van de'],3,15.0,1,[0.2],0.2
65,seq65-0,base,"Nieuwe toepassingen kloontechniek De techniek van het klonen ontwikkelt zich snel.  Biotechbedrijven zijn opgetogen, maar de techniek veroorzaakt veel opschudding","Nieuwe toepassingen kloontechniek De <extra_id_0> klonen ontwikkelt zich snel. Biotechbedrijven zijn opgetogen, maar de techniek veroorzaakt veel opschudding","Nieuwe toepassingen kloontechniek De techniek om klonen ontwikkelt zich snel. Biotechbedrijven zijn opgetogen, maar de techniek veroorzaakt veel opschudding",['techniek van het'],['techniek om'],3,15.0,1,[0.4375],0.44
66,seq66-0,base,Vliegramp Athene kost 121 inzittenden het leven Alle 121 inzittenden zijn om het leven gekomen bij een crash van een Cyprisch vliegtuig in Griekenland.  Luchtvaartdeskundigen puzzelen over de mogelijke oorzaak van de crash waarbij gistermiddag een Cyprisch verkeersvliegtuig neerstortte en in brand vloog,Vliegramp Athene kost 121 inzittenden het leven Alle 121 inzittenden zijn om het leven gekomen bij een crash van een Cyprisch <extra_id_0> Luchtvaartdeskundigen puzzelen <extra_id_1> oorzaak van de crash waarbij gistermiddag een Cyprisch verkeersvliegtuig neerstortte en in brand vloog,Vliegramp Athene kost 121 inzittenden het leven Alle 121 inzittenden zijn om het leven gekomen bij een crash van een Cyprisch verkeersvliegtuig. Luchtvaartdeskundigen puzzelen de oorzaak van de crash waarbij gistermiddag een Cyprisch verkeersvliegtuig neerstortte en in brand vloog,"['vliegtuig in Griekenland.', 'over de mogelijke']","['verkeersvliegtuig.', 'de']",6,15.0,1,"[0.8, 0.8823529411764706]",0.84
