Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
De verhouding tussen Johan Cruijff en Louis van Gaal is al een hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest.  Beide heren hebben een ego met de afmetingen van een pakhuis en als dergelijke mensen tegenover elkaar komen te staan springen er zoveel vonken over dat een totale oorlog niet te vermijden is,De verhouding tussen <extra_id_0> Louis van Gaal <extra_id_1> hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest. Beide heren hebben een ego met de afmetingen van een pakhuis en als dergelijke <extra_id_2> elkaar komen te <extra_id_3> zoveel vonken over dat <extra_id_4> niet <extra_id_5>,"['Johan Cruijff en', 'is al een', 'mensen tegenover', 'staan springen er', 'een totale oorlog', 'te vermijden is']",17,30.0,1
"Kunstprogramma's zijn er, maar veel te laat op de avond Naar aanleiding van een inleiding die ik heb gehouden bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl.  (gepubliceerd in NRC Handelsblad 18 september), is een discussie over de plaats van kunst en wetenschap binnen dan wel buiten het publieke televisiebestel losgebrand","Kunstprogramma's zijn er, maar veel te laat op de avond Naar aanleiding van een inleiding die <extra_id_0> bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl. (gepubliceerd in <extra_id_1> september), <extra_id_2> over de plaats van kunst en <extra_id_3> wel buiten <extra_id_4>","['ik heb gehouden', 'NRC Handelsblad 18', 'is een discussie', 'wetenschap binnen dan', 'het publieke televisiebestel losgebrand']",16,30.0,1
"Duikbootkapitein ziet CDA herrijzen Er rijst een nieuwe christen-democratie op in Nederland.  De directeur van het wetenschappelijk bureau van het CDA, mr",Duikbootkapitein ziet CDA <extra_id_0> nieuwe christen-democratie op in Nederland. De directeur van het wetenschappelijk bureau van <extra_id_1>,"['herrijzen Er rijst een', 'het CDA, mr']",7,30.0,1
"is Rotterdam op zijn best en breedst Anders dan de meeste pop- en kunstenfestivals dient het Rotterdamse Motel Mozaique een hoger doel.  Het brengt creatieve mensen bijeen die de stad als gastvrije, multifunctionele festivallocatie boven zichzelf uit laten stijgen","is Rotterdam op zijn best en breedst Anders dan de meeste pop- en kunstenfestivals dient het <extra_id_0> een <extra_id_1> brengt <extra_id_2> die de stad als gastvrije, <extra_id_3> zichzelf uit laten stijgen","['Rotterdamse Motel Mozaique', 'hoger doel. Het', 'creatieve mensen bijeen', 'multifunctionele festivallocatie boven']",12,30.0,1
De chinchilla's zijn toch al dood.  Kroonprins Willem Alexander ging trouwen en dat werd gevierd tot in de Servische hoofdstad Belgrado,De chinchilla's zijn toch al <extra_id_0> Alexander ging trouwen en dat werd gevierd tot in <extra_id_1> Belgrado,"['dood. Kroonprins Willem', 'de Servische hoofdstad']",6,30.0,1
Hotels zijn vies van vis uit de tsunami-gebieden Veel dure hotels in Aziatische hoofdsteden hebben de aanvoer van vis gestopt uit door de tsunami getroffen gebieden.  Ze zijn bang dat de klanten hun eetlust verliezen bij het idee dat die vis zich misschien heeft volgevreten met het vlees van de slachtoffers van de ramp,Hotels zijn <extra_id_0> uit de tsunami-gebieden Veel dure hotels in Aziatische hoofdsteden hebben de aanvoer van vis gestopt uit door de <extra_id_1> Ze zijn bang dat de klanten hun <extra_id_2> het idee dat die vis zich <extra_id_3> het vlees van de slachtoffers <extra_id_4>,"['vies van vis', 'tsunami getroffen gebieden.', 'eetlust verliezen bij', 'misschien heeft volgevreten met', 'van de ramp']",16,30.0,1
Adviesraad pleit voor Europees defensiebeleid Nederland moet op militair gebied veel nauwer gaan samenwerken met andere Europese landen volgens de Adviesraad Internationale Vraagstukken.  Alleen zo kan Nederland nog een rol van betekenis spelen in crisissituaties in en in de buurt van Europa,Adviesraad pleit <extra_id_0> Nederland moet op militair gebied veel nauwer gaan samenwerken met <extra_id_1> volgens de Adviesraad Internationale Vraagstukken. Alleen zo kan Nederland nog <extra_id_2> spelen in crisissituaties in en in <extra_id_3> Europa,"['voor Europees defensiebeleid', 'andere Europese landen', 'een rol van betekenis', 'de buurt van']",13,30.0,1
Dat Wall Street gisteren eindelijk het wegglijden van de koersen wist te stuiten liet Frankfurt vanmorgen niet onberoerd.  De NAVO-aanval op Joegoslavi leek geen rol van betekenis te spelen op de Duitse beurs,Dat Wall Street gisteren <extra_id_0> van <extra_id_1> te stuiten <extra_id_2> onberoerd. De NAVO-aanval op Joegoslavi leek geen rol van betekenis te spelen op de Duitse beurs,"['eindelijk het wegglijden', 'de koersen wist', 'liet Frankfurt vanmorgen niet']",10,30.0,1
Opvolger F-16 1 Economische en militaire argumenten worden in de strijd geworpen in de keuze voor de opvolger van de F-16.  Maar er is meer,Opvolger F-16 1 Economische en militaire argumenten <extra_id_0> de <extra_id_1> de keuze voor de opvolger van de <extra_id_2> is meer,"['worden in', 'strijd geworpen in', 'F-16. Maar er']",8,30.0,1
Gewesten van PvdA prefereren Van Hees In de gewestelijke afdelingen van de PvdA lijkt er een voorkeur te bestaan voor de kandidatuur van Marijke van Hees voor het voorzitterschap van de partij.  De race om het partijvoorzitterschap van de PvdA is allerminst gelopen,<extra_id_0> Van Hees In de gewestelijke afdelingen van de PvdA lijkt er een voorkeur te <extra_id_1> kandidatuur van Marijke van Hees voor het voorzitterschap van de partij. De race om het <extra_id_2> PvdA <extra_id_3>,"['Gewesten van PvdA prefereren', 'bestaan voor de', 'partijvoorzitterschap van de', 'is allerminst gelopen']",13,30.0,1
"Van Zutphen zat fout met uitspraak in affaire-Dullaert Van Zutphen wil niet door met kinderombudsman Dullaert.  De eerste, blijkt nu, heeft een foute uitleg van de wet gegeven","Van Zutphen zat fout met uitspraak in <extra_id_0> wil niet door met kinderombudsman Dullaert. <extra_id_1> blijkt nu, heeft een foute <extra_id_2> wet gegeven","['affaire-Dullaert Van Zutphen', 'De eerste,', 'uitleg van de']",8,30.0,1
Arnhem mag geen eigen Boekenbal Het Boekenbal in Arnhem heeft zijn naam moeten veranderen.  Vorig jaar stond het nog vrolijk aangekondigd op de officile website van de Boekenweek: Arnhems Boekenbal,Arnhem mag geen eigen Boekenbal Het Boekenbal in Arnhem heeft zijn naam moeten <extra_id_0> stond het <extra_id_1> op de officile website van de <extra_id_2>,"['veranderen. Vorig jaar', 'nog vrolijk aangekondigd', 'Boekenweek: Arnhems Boekenbal']",9,30.0,1
"Coalitie wil werk bieden onder minimumloon De coalitiefracties van CDA, VVD en D66 willen bijstandsgerechtigden tijdelijk onder het wettelijk minimumloon laten werken.  Ze werden het gisteren eens over een plan waarbij langdurig werklozen een leer-werktraject kunnen volgen bij een werkgever, tegen 90 procent van het minimumloon",Coalitie wil werk bieden onder minimumloon De coalitiefracties <extra_id_0> VVD en D66 willen bijstandsgerechtigden tijdelijk onder het wettelijk minimumloon laten werken. Ze <extra_id_1> eens over een plan waarbij langdurig werklozen een <extra_id_2> bij <extra_id_3> 90 <extra_id_4> minimumloon,"['van CDA,', 'werden het gisteren', 'leer-werktraject kunnen volgen', 'een werkgever, tegen', 'procent van het']",14,30.0,1
"Schiphol: controle op alle vluchten naar VS scherper Na de mislukte aanslag op een toestel van Northwest Airlines Eerste Kerstdag, zijn op Schiphol de veiligheidsmaatregelen voor vluchten naar Amerika verscherpt.  Alle passagiers worden gefouilleerd voordat ze aan boord gaan","Schiphol: controle op alle vluchten naar VS scherper Na de mislukte aanslag op een toestel van <extra_id_0> Kerstdag, zijn op Schiphol de veiligheidsmaatregelen <extra_id_1> Amerika verscherpt. Alle passagiers <extra_id_2> ze <extra_id_3>","['Northwest Airlines Eerste', 'voor vluchten naar', 'worden gefouilleerd voordat', 'aan boord gaan']",12,30.0,1
"De grote en kleine kemphanen voor het Elysee Zij streven met z'n negenen naar het zelfde doel, maar zij werken met man en macht langs elkaar heen.  Sommige kandidaten zetten alles op alles om zeven jaar de hoogste functie in de Franse Republiek te kunnen bekleden","De grote en kleine kemphanen voor het Elysee Zij streven met z'n negenen naar het zelfde doel, maar <extra_id_0> man en <extra_id_1> heen. <extra_id_2> zetten alles op <extra_id_3> jaar de hoogste functie in <extra_id_4> te kunnen bekleden","['zij werken met', 'macht langs elkaar', 'Sommige kandidaten', 'alles om zeven', 'de Franse Republiek']",14,30.0,1
"Sportbond huivert bij plan-Ter Beek voor instituut breedtesport; NOC*NSF vreest concurrentie PAPENDAL, 10 JUNI.  Joop van der Reijden, interim-voorzitter van de overkoepelende sportbond NOC*NSF, is verontrust over een sportbestuurlijk adviesrapport van oud-minister Relus ter Beek","<extra_id_0> plan-Ter Beek voor instituut breedtesport; NOC*NSF vreest concurrentie PAPENDAL, 10 JUNI. Joop van der Reijden, interim-voorzitter van de overkoepelende <extra_id_1> verontrust over een <extra_id_2> Relus ter Beek","['Sportbond huivert bij', 'sportbond NOC*NSF, is', 'sportbestuurlijk adviesrapport van oud-minister']",10,30.0,1
"Den Haag 1-8-2012 Door de toename van immigranten vanuit met name oostbloklanden als Polen, wordt het steeds aantrekkelijker voor winkeliers om exclusieve ","<extra_id_0> de <extra_id_1> vanuit met name oostbloklanden als Polen, wordt het steeds aantrekkelijker voor winkeliers om exclusieve","['Den Haag 1-8-2012 Door', 'toename van immigranten']",7,30.0,1
CPB: economie blijft groeien De ramingen van het Centraal Planbureau voor 2017 zijn positiever dan eerdere schattingen.  Uitzendbureau in Den Haag,CPB: economie blijft groeien De ramingen van <extra_id_0> voor 2017 zijn <extra_id_1> schattingen. Uitzendbureau in Den Haag,"['het Centraal Planbureau', 'positiever dan eerdere']",6,30.0,1
De film is geen aanklacht tegen een materialistische samenleving of tegen de onrechtvaardigheid van klassenverschillen.  Je zou de toon kunnen ,De film is geen aanklacht tegen een materialistische <extra_id_0> de onrechtvaardigheid <extra_id_1> zou de toon kunnen,"['samenleving of tegen', 'van klassenverschillen. Je']",6,30.0,1
Offensief verzekeraars tegen bedrijfspensioenfondsen Verzekeraars willen een offensief ontketenen tegen de verplicht ingestelde bedrijfspensioenfondsen.  Dit blijkt uit een uitgelekte notitie van het Verbond van Verzekeraars,Offensief verzekeraars tegen <extra_id_0> willen een offensief ontketenen tegen de verplicht ingestelde <extra_id_1> uit een uitgelekte notitie <extra_id_2> van Verzekeraars,"['bedrijfspensioenfondsen Verzekeraars', 'bedrijfspensioenfondsen. Dit blijkt', 'van het Verbond']",8,30.0,1
"Bestaat het nog.  Echt feest-eten, gerechten en lekkernijen die alleen op bepaalde feestdagen op tafel komen","Bestaat het <extra_id_0> feest-eten, <extra_id_1> die alleen op bepaalde feestdagen op tafel komen","['nog. Echt', 'gerechten en lekkernijen']",5,30.0,1
Dijsselbloem wil zich nog niet uitlaten over wanneer ABN wel naar de beurs kan terugkeren.  Foto ANP / Lex van Lieshout De minister herhaalt dat de maatschappelijke discussie over het verhoging van de salarissen voor de top en de berichten over onregelmatigheden in Dubai de directe aanleiding waren om het besluit over de beursgang op vrijdag 27 maart uit te stellen,Dijsselbloem wil zich nog niet uitlaten over wanneer ABN wel naar de beurs kan terugkeren. Foto ANP / Lex van Lieshout De minister herhaalt dat de maatschappelijke discussie over <extra_id_0> de salarissen voor de top en <extra_id_1> onregelmatigheden in Dubai <extra_id_2> waren <extra_id_3> over de beursgang <extra_id_4> maart <extra_id_5>,"['het verhoging van', 'de berichten over', 'de directe aanleiding', 'om het besluit', 'op vrijdag 27', 'uit te stellen']",18,30.0,1
Bijna n op twaalf kermisattracties na veiligheidscontrole dicht Kim Bos en Geertje Tuenter De kermis in het centrum van Tilburg.  Dit is de grootste kermis van de Benelux,Bijna n op twaalf kermisattracties na veiligheidscontrole dicht Kim <extra_id_0> Tuenter De kermis in het centrum van Tilburg. Dit <extra_id_1> grootste <extra_id_2> Benelux,"['Bos en Geertje', 'is de', 'kermis van de']",8,30.0,1
Anders dan zijn grote voorbeeld Elton John is Tom Odell nog een beetje een hark achter de piano.  Foto Andreas Terlaak De belofte van zijn zelfgeschreven hit Another love werd meteen groots opgepakt,Anders dan zijn <extra_id_0> John is Tom <extra_id_1> een hark <extra_id_2> Foto Andreas Terlaak De belofte van zijn zelfgeschreven hit Another love werd meteen groots opgepakt,"['grote voorbeeld Elton', 'Odell nog een beetje', 'achter de piano.']",10,30.0,1
"The Money Programme - The World According to Google.  Over de geschiedenis en het succes van Google, het snelst groeiende bedrijf in de geschiedenis dat zeven jaar na de start 120 miljard dollar waard is","The Money Programme - The <extra_id_0> Google. Over de geschiedenis en het succes van Google, het snelst groeiende bedrijf in de geschiedenis dat zeven jaar <extra_id_1> miljard <extra_id_2>","['World According to', 'na de start 120', 'dollar waard is']",10,30.0,1
"We wilden geen hond, dus gaf een familielid ons twee zebravinkjes.  Leuk, vogels met streepjes, dacht ik","We wilden geen hond, dus gaf <extra_id_0> ons <extra_id_1> vogels met streepjes, dacht ik","['een familielid', 'twee zebravinkjes. Leuk,']",5,30.0,1
"Diederik Samsom was in het dorp om ons aan de zonnepanelen te praten.  In de huis-aan-huis-verspreide uitnodiging stond hij groots geafficheerd als d groene energieadviseur bij HVC, een afval- en energiebedrijf in Alkmaar","<extra_id_0> in het dorp om ons aan de zonnepanelen te praten. In de <extra_id_1> hij <extra_id_2> groene energieadviseur bij HVC, een afval- en energiebedrijf in Alkmaar","['Diederik Samsom was', 'huis-aan-huis-verspreide uitnodiging stond', 'groots geafficheerd als d']",10,30.0,1
De schandalen rond Facebook stapelen zich snel op.  Kort geleden kwam de onderneming weer in opspraak door een livestream van de terrorist in Christchurch,De schandalen rond Facebook stapelen zich snel op. Kort geleden kwam <extra_id_0> opspraak door een <extra_id_1> terrorist in Christchurch,"['de onderneming weer in', 'livestream van de']",7,30.0,1
"Vraag 2: Is uw voorstel om naar keuze van de ouders euthanasie toe te staan op ernstig gehandicapte jonggeborenen, niet strijdig met uw geluksethiek als we stellen dat miljoenen Nederlanders iets ongelukkiger zouden worden bij uitvoering van dit idee.  Antwoord op vraag 1","Vraag 2: Is uw voorstel om naar keuze van de ouders euthanasie toe te staan op ernstig gehandicapte jonggeborenen, niet <extra_id_0> geluksethiek als we stellen dat <extra_id_1> ongelukkiger zouden worden bij <extra_id_2> Antwoord <extra_id_3>","['strijdig met uw', 'miljoenen Nederlanders iets', 'uitvoering van dit idee.', 'op vraag 1']",13,30.0,1
Populaire en pathetische kunst Video-still uit Where is Where (2008) van Eija-Liisa Ahtila.  Wat een weemoed en beklemming,Populaire en pathetische kunst Video-still uit Where is Where (2008) van Eija-Liisa <extra_id_0> weemoed <extra_id_1>,"['Ahtila. Wat een', 'en beklemming']",5,30.0,1
Het Spaanse parlement tijdens de stemming van zondag.  Foto Pierre-Philippe Marcou/AFP De linkse Spaanse coalitie tussen de partijen PSOE en Unidas Podemos heeft zoals verwacht bij ,Het Spaanse parlement tijdens de stemming van zondag. Foto Pierre-Philippe Marcou/AFP <extra_id_0> coalitie <extra_id_1> PSOE <extra_id_2> Podemos heeft zoals verwacht bij,"['De linkse Spaanse', 'tussen de partijen', 'en Unidas']",8,30.0,1
"Philips wijst op risico's van miskraam NIJMEGEN, 15 OKT.  Achttien vrouwen, werkzaam op de lithografische afdeling van Philips Nijmegen, is dringend aangeraden op een andere afdeling te gaan werken","Philips wijst op risico's van miskraam NIJMEGEN, 15 OKT. <extra_id_0> op de lithografische afdeling van Philips Nijmegen, is <extra_id_1> een andere <extra_id_2> werken","['Achttien vrouwen, werkzaam', 'dringend aangeraden op', 'afdeling te gaan']",9,30.0,1
`Ik dank mijn macht aan de bevolking' In Den Haag onderhandelt de coalitie over de gekozen burgemeester.  In het buitenland bestaan ze al,`Ik dank mijn macht aan de bevolking' In Den Haag <extra_id_0> over <extra_id_1> het buitenland bestaan ze al,"['onderhandelt de coalitie', 'de gekozen burgemeester. In']",7,30.0,1
Nederland moet niet op de knien voor Rusland Het gist tussen Nederland en Rusland.  Maar wie provoceert hier nu wie,Nederland moet niet op de knien voor Rusland Het gist <extra_id_0> Rusland. Maar wie <extra_id_1> wie,"['tussen Nederland en', 'provoceert hier nu']",6,30.0,1
`Verdenking rond Boonstra ruimer' Oud-Philipstopman C.  Boonstra heeft mogelijk met voorkennis gehandeld in aandelen van bedrijven waarmee het elektronicaconcern een relatie onderhield,`Verdenking rond Boonstra ruimer' Oud-Philipstopman C. Boonstra heeft mogelijk <extra_id_0> aandelen van <extra_id_1> elektronicaconcern een relatie onderhield,"['met voorkennis gehandeld in', 'bedrijven waarmee het']",7,30.0,1
'Polen is voor 100% een democratie' Van de tien landen die vandaag toetreden tot de Europese Unie is Polen met 38 miljoen inwoners het grootste.  En een van de armste,'Polen is voor 100% een democratie' Van de tien landen die vandaag <extra_id_0> Europese Unie is Polen met <extra_id_1> het grootste. En een <extra_id_2>,"['toetreden tot de', '38 miljoen inwoners', 'van de armste']",9,30.0,1
"'Regering oordeelt harder over Hamas dan over Isral' Vriendschap met Isral is goed, zegt Femke Halsema.  Maar daar hoort ook kritisch vermogen bij","'Regering oordeelt harder over Hamas dan over Isral' Vriendschap met Isral is goed, <extra_id_0> daar hoort ook <extra_id_1>","['zegt Femke Halsema. Maar', 'kritisch vermogen bij']",7,30.0,1
"Alcatel wint tijd Alcatel maakt het beste van een slechte markt.  Ondanks een omzetdaling van 19 procent in het derde kwartaal, mr dan wat het nog geen maand geleden voorspelde, is de Franse producent van telecomapparatuur erin geslaagd zijn bruto winstmarge met twee procentpunt te verhogen","Alcatel wint tijd Alcatel maakt het beste van een slechte markt. Ondanks een omzetdaling <extra_id_0> in het derde kwartaal, mr <extra_id_1> nog geen maand geleden voorspelde, is de Franse <extra_id_2> erin geslaagd <extra_id_3> winstmarge met <extra_id_4> verhogen","['van 19 procent', 'dan wat het', 'producent van telecomapparatuur', 'zijn bruto', 'twee procentpunt te']",14,30.0,1
"Merkel wil `gesamtdeutsch' zijn CDU-kandidaat Angela Merkel (CDU) heeft, op campagne in het oosten van Duitsland, iets uit te leggen.  Simone Waltemate heeft een probleem","Merkel wil `gesamtdeutsch' zijn <extra_id_0> (CDU) heeft, op campagne in het <extra_id_1> Duitsland, <extra_id_2> leggen. Simone Waltemate heeft een probleem","['CDU-kandidaat Angela Merkel', 'oosten van', 'iets uit te']",8,30.0,1
Paranode spookbeelden Afgelopen zaterdag verscheen in de Volkskrant een verontrustend artikel over virtuele Jodenhaat onder aanhangers van het Forum voor Democratie (FvD).  Zo werd uit chatgroepen van FvD-volgelingen duidelijk dat antisemitisme een vast bestanddeel vormt in de uitwisseling van ideen over politiek en samenleving,Paranode spookbeelden Afgelopen zaterdag verscheen in de Volkskrant een verontrustend artikel over virtuele Jodenhaat onder <extra_id_0> voor Democratie (FvD). Zo werd uit chatgroepen van <extra_id_1> antisemitisme een <extra_id_2> in de uitwisseling van ideen over <extra_id_3>,"['aanhangers van het Forum', 'FvD-volgelingen duidelijk dat', 'vast bestanddeel vormt', 'politiek en samenleving']",13,30.0,1
"Toename vrouwen in top van ministerie Het percentage vrouwelijke topambtenaren is de afgelopen zeven jaar gestegen van 9 (2000) naar 18,2 (2007).  Dat hebben ministers Ter Horst (Binnenlandse Zaken, PvdA) en Plasterk (Onderwijs, PvdA) gisteren in antwoord op Kamervragen geschreven","Toename <extra_id_0> van ministerie Het percentage vrouwelijke topambtenaren is de afgelopen <extra_id_1> van 9 (2000) naar 18,2 (2007). Dat <extra_id_2> Horst (Binnenlandse Zaken, <extra_id_3> (Onderwijs, PvdA) gisteren in antwoord op Kamervragen geschreven","['vrouwen in top', 'zeven jaar gestegen', 'hebben ministers Ter', 'PvdA) en Plasterk']",12,30.0,1
Irak bederft zijn nalatenschap Tony Blair treedt op 27 juni af als premier van het Verenigd Koninkrijk.  Wat is zijn politieke erfenis,Irak bederft zijn nalatenschap Tony <extra_id_0> 27 <extra_id_1> van het Verenigd Koninkrijk. Wat is zijn politieke erfenis,"['Blair treedt op', 'juni af als premier']",7,30.0,1
"Turkse parlementarirs komen toedracht dood Kksal onderzoeken ROTTERDAM, 6 FEBR.  Een delegatie van zes Turkse parlementsleden komt maandag naar Nederland om met drie bewindslieden en justitie te praten over de omstandigheden rond het overlijden van Husseyin Kksal op 8 januari in een ziekenhuis in Venray","Turkse parlementarirs komen <extra_id_0> onderzoeken ROTTERDAM, 6 FEBR. Een delegatie van <extra_id_1> komt maandag naar Nederland om met drie bewindslieden en justitie te praten over de <extra_id_2> overlijden van Husseyin Kksal op <extra_id_3> een ziekenhuis <extra_id_4>","['toedracht dood Kksal', 'zes Turkse parlementsleden', 'omstandigheden rond het', '8 januari in', 'in Venray']",14,30.0,1
"Ik wil markten creren, niet beperken Eurocommissaris Bulc (Transport) weigert de Golfstaten stevig aan te spreken op oneerlijke concurrentie door hun luchtvaartmaatschappijen.  Er zijn zo veel geruchten, moet ik daar allemaal naar handelen","Ik wil markten creren, niet beperken Eurocommissaris Bulc (Transport) <extra_id_0> stevig aan te spreken op oneerlijke <extra_id_1> luchtvaartmaatschappijen. Er zijn zo veel geruchten, moet ik <extra_id_2>","['weigert de Golfstaten', 'concurrentie door hun', 'daar allemaal naar handelen']",10,30.0,1
"Nederlandse fysici meten superlubriciteit in grafiet Twee grafietoppervlakken kunnen vrijwel wrijvingsloos over elkaar heen glijden, hebben Leidse, Delftse en Amsterdamse onderzoekers ontdekt, maar niet onder iedere hoek.  Aan dit verschijnsel, superlubriciteit genoemd, dankt grafiet zijn goede eigenschappen als smeermiddel voor sloten en fijnmechanica (Physical Review Letters, 26 maart)","Nederlandse fysici meten superlubriciteit in grafiet Twee grafietoppervlakken kunnen vrijwel wrijvingsloos over elkaar heen glijden, hebben Leidse, Delftse <extra_id_0> ontdekt, maar niet onder iedere hoek. Aan dit verschijnsel, <extra_id_1> dankt <extra_id_2> eigenschappen als smeermiddel voor sloten <extra_id_3> Review <extra_id_4>","['en Amsterdamse onderzoekers', 'superlubriciteit genoemd,', 'grafiet zijn goede', 'en fijnmechanica (Physical', 'Letters, 26 maart)']",14,30.0,1
"Stones repeteren ergens in Amsterdam De Rolling Stones zijn het afgelopen weekeinde in Amsterdam neergestreken.  De leden van de `Grootste Rock and Rollband ter Wereld' verblijven in het Amstel Hotel, hun favoriete logeeradres in de Benelux, en oefenen op een geheime locatie voor het laatste gedeelte van hun Bridges tot Babylon Tour","Stones repeteren ergens in Amsterdam De Rolling Stones zijn het <extra_id_0> Amsterdam neergestreken. De leden van de `Grootste Rock and Rollband <extra_id_1> het Amstel Hotel, hun favoriete logeeradres in <extra_id_2> oefenen op een geheime locatie voor het laatste <extra_id_3> Bridges <extra_id_4>","['afgelopen weekeinde in', ""ter Wereld' verblijven in"", 'de Benelux, en', 'gedeelte van hun', 'tot Babylon Tour']",16,30.0,1
Wekelijks stuit Karel Knip in de alledaagse werkelijkheid op onverwachte raadsels en onbegrijpelijke verschijnselen.  Deze week: vliegtuigen in het Oekraense luchtruim,Wekelijks stuit Karel Knip in de alledaagse werkelijkheid op onverwachte raadsels en onbegrijpelijke verschijnselen. <extra_id_0> in <extra_id_1>,"['Deze week: vliegtuigen', 'het Oekraense luchtruim']",6,30.0,1
Netwerk.  Exclusief gesprek met de huidige Indonesische president Habibi in zijn presidentieel paleis in Jakarta over zijn tijd met voorganger Suharto en de toekomst van Indonesie,Netwerk. Exclusief gesprek <extra_id_0> Indonesische president Habibi in zijn presidentieel paleis in Jakarta over zijn tijd met <extra_id_1> de <extra_id_2> Indonesie,"['met de huidige', 'voorganger Suharto en', 'toekomst van']",8,30.0,1
"Republikeinen stemmen in met belastingverhoging voor allerrijksten epa03507408 Speaker of the House John Boehner speaks during a press conference at the US Capitol in Washington DC, USA, 13 December 2012.  Boehner addressed questions on the fiscal cliff and reportedly suggested that spending is the problem, not revenue","Republikeinen <extra_id_0> belastingverhoging voor <extra_id_1> of the House John Boehner speaks <extra_id_2> press conference at the US Capitol in Washington DC, USA, 13 December 2012. Boehner addressed questions on the fiscal <extra_id_3> suggested that spending is <extra_id_4> revenue","['stemmen in met', 'allerrijksten epa03507408 Speaker', 'during a', 'cliff and reportedly', 'the problem, not']",14,30.0,1
"Spaanse vakbonden dreigen regering met staking MADRID, 15 sept.  De Spaanse vakbonden zijn op geen enkele manier van plan mee te werken aan het door de regering voorgestelde matigingsbeleid ter bestrijding van de gevolgen van de crisis in de Golf","Spaanse vakbonden dreigen <extra_id_0> MADRID, 15 sept. De Spaanse vakbonden zijn op geen enkele manier van plan <extra_id_1> aan <extra_id_2> regering voorgestelde matigingsbeleid ter bestrijding van de <extra_id_3> crisis in de Golf","['regering met staking', 'mee te werken', 'het door de', 'gevolgen van de']",12,30.0,1
Huisartsen stemmen niet in met het elektronisch patintendossier De doorstart van het elektronisch patintendossier (EPD) heeft opnieuw met tegenslag te ,Huisartsen stemmen <extra_id_0> het elektronisch patintendossier De doorstart van het elektronisch patintendossier (EPD) <extra_id_1> tegenslag te,"['niet in met', 'heeft opnieuw met']",6,30.0,1
Beursinflatie is k inflatie Monetaire stabiliteit en financile stabiliteit gaan niet per definitie samen.  Langzaam begint het te dagen dat centrale bankiers moeten letten op de prijzen van komkommers n van aandelen KPN,Beursinflatie is k inflatie Monetaire stabiliteit en <extra_id_0> niet per definitie samen. Langzaam begint het te <extra_id_1> bankiers moeten letten op de prijzen van <extra_id_2> KPN,"['financile stabiliteit gaan', 'dagen dat centrale', 'komkommers n van aandelen']",10,30.0,1
"Weense Burgtheater speelt Thomas Bernhard met brille en intelligentie; Menuet van eenzaamheid en wrok Nog twee dagen is in De Singel in Antwerpen Ritter, Dene, Voss te zien, gespeeld door het Burgtheater uit Wenen in de regie van Claus Peymann.  Thomas Bernhard schreef het stuk voor de drie intelligente acteurs uit de titel","Weense Burgtheater speelt Thomas Bernhard met brille en intelligentie; Menuet van eenzaamheid en wrok Nog twee dagen is in De Singel <extra_id_0> Dene, Voss te <extra_id_1> Burgtheater uit Wenen in de regie van <extra_id_2> Bernhard <extra_id_3> voor de drie intelligente <extra_id_4> titel","['in Antwerpen Ritter,', 'zien, gespeeld door het', 'Claus Peymann. Thomas', 'schreef het stuk', 'acteurs uit de']",16,30.0,1
Onverdoofde slacht binnen 40 seconden Na de verhitte discussie over de rituele slacht is er een compromis.  In joodse kring wordt gesproken van een herbevestiging,Onverdoofde slacht binnen 40 seconden Na de <extra_id_0> over de rituele slacht is <extra_id_1> In joodse <extra_id_2> van een herbevestiging,"['verhitte discussie', 'er een compromis.', 'kring wordt gesproken']",8,30.0,1
"Rellen in Tourcoing na dood van Algerijnse jongen LILLE, 10 APRIL.  Na de dood van een jongen van Algerijnse afkomst die eerder was getroffen door een politiekogel hebben vanacht in de Noordfranse stad Tourcoing ernstige rellen plaatsgehad","Rellen in Tourcoing na dood <extra_id_0> LILLE, 10 APRIL. Na de dood van <extra_id_1> Algerijnse afkomst die eerder was getroffen door een <extra_id_2> in de Noordfranse stad Tourcoing ernstige <extra_id_3>","['van Algerijnse jongen', 'een jongen van', 'politiekogel hebben vanacht', 'rellen plaatsgehad']",11,30.0,1
Jood tegen wil en dank De recente bloedige aanslag op een Russische disco in Tel Aviv veranderde de positie van de Russische immigranten in Isral.  Een groot deel van de maatschappij omhelst de voormalige `stinkrussen' plotseling als echte joden,<extra_id_0> en dank De recente bloedige aanslag op een Russische <extra_id_1> Aviv veranderde de positie van de Russische immigranten <extra_id_2> groot deel <extra_id_3> omhelst de voormalige `stinkrussen' plotseling als echte joden,"['Jood tegen wil', 'disco in Tel', 'in Isral. Een', 'van de maatschappij']",12,30.0,1
