Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq33-0,small,Internationale waarnemers hebben op een nieuwe locatie uraniumdeeltjes aangetroffen in Iran.  Isral en de VS zeggen al langer dat Teheran zich niet aan de afspraken van het atoomakkoord houdt,Internationale waarnemers hebben op een nieuwe locatie uraniumdeeltjes aangetroffen <extra_id_0> en de VS zeggen <extra_id_1> zich niet aan de afspraken van het atoomakkoord houdt,Internationale waarnemers hebben op een nieuwe locatie uraniumdeeltjes aangetroffen De VS en de VS zeggen dat de VS zich niet aan de afspraken van het atoomakkoord houdt,"['in Iran. Isral', 'al langer dat Teheran']","['De VS', 'dat de VS']",7,25,1,"[0.9285714285714286, 0.7619047619047619]",0.85,nrc
seq34-0,small,"Uitglijder OM-topman in mediahype Harm Brouwer, de baas van het openbaar ministerie, deed in een tv-interview curieuze uitspraken.  Daar komt hij van terug: Ik ben eerlijk en zeg ronduit: de fout lag bij mij","Uitglijder OM-topman in mediahype Harm Brouwer, de baas van het openbaar ministerie, deed in <extra_id_0> curieuze uitspraken. Daar <extra_id_1> terug: Ik <extra_id_2> zeg ronduit: de fout lag bij mij","Uitglijder OM-topman in mediahype Harm Brouwer, de baas van het openbaar ministerie, deed in curieuze uitspraken. Daar komt terug: Ik moet zeg ronduit: de fout lag bij mij","['een tv-interview', 'komt hij van', 'ben eerlijk en']","['', 'komt', 'moet']",8,25,1,"[1.0, 0.6666666666666666, 0.9285714285714286]",0.87,nrc
seq35-0,small,"In iedereen schuilt een Lucifer Misschien is de verbeelding van de banaliteit van het kwaad wel de grootste uitdaging van de literatuur.  Maar dat het raadsel van het kwaad wordt opgelost, daarvoor hoeft niemand bang te zijn, stelt Arnold Heumakers vast na lezing van sthetik des Bsen","In iedereen schuilt een Lucifer Misschien is de verbeelding van de banaliteit van het kwaad wel de grootste <extra_id_0> literatuur. Maar dat het raadsel van het kwaad wordt opgelost, daarvoor hoeft niemand <extra_id_1> stelt <extra_id_2> na <extra_id_3> des Bsen","In iedereen schuilt een Lucifer Misschien is de verbeelding van de banaliteit van het kwaad wel de grootste onderwerp in de literatuur. Maar dat het raadsel van het kwaad wordt opgelost, daarvoor hoeft niemand te stelt De na van des Bsen","['uitdaging van de', 'bang te zijn,', 'Arnold Heumakers vast', 'lezing van sthetik']","['onderwerp in de', 'te', 'De', 'van']",12,25,1,"[0.6875, 0.8461538461538461, 0.9523809523809523, 0.8333333333333334]",0.83,nrc
seq36-0,small,`Laat eigen net voor publieke omroepen los' Programma's van publieke omroepen moeten voortaan op alle drie de netten kunnen worden uitgezonden.  Omroepen hebben dan geen eigen net meer,<extra_id_0> publieke omroepen los' Programma's van publieke omroepen moeten voortaan op alle drie de netten kunnen worden uitgezonden. Omroepen <extra_id_1> eigen net meer,'Programma's van publieke omroepen los' Programma's van publieke omroepen moeten voortaan op alle drie de netten kunnen worden uitgezonden. Omroepen kunnen op hun eigen net meer,"['`Laat eigen net voor', 'hebben dan geen']","[""'Programma's van"", 'kunnen op hun']",7,25,1,"[0.9, 0.6666666666666666]",0.78,nrc
seq37-0,small,In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd conceptalbum over het fictieve dorpje Greendale.  De muziek heeft hij nu van film voorzien,In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd <extra_id_0> fictieve <extra_id_1> muziek heeft hij nu van film voorzien,In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd en fictieve film. De muziek heeft hij nu van film voorzien,"['conceptalbum over het', 'dorpje Greendale. De']","['en', 'film. De']",6,25,1,"[0.9523809523809523, 0.75]",0.85,nrc
seq38-0,small,"Berlusconi moet aartsrivaal betalen De Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen euro betalen aan zijn zakelijke aartsrivaal Carlo De Benedetti.  De rechtbank in Milaan bevestigde daarmee dat de Italiaanse premier in 1991 een rechter heeft omgekocht, om zich Mondadori toe te eigenen, de grootste uitgeverij Itali","Berlusconi moet aartsrivaal betalen De Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen euro betalen aan zijn zakelijke aartsrivaal Carlo De <extra_id_0> in <extra_id_1> dat de Italiaanse premier in 1991 <extra_id_2> omgekocht, om zich Mondadori <extra_id_3> de grootste uitgeverij Itali","Berlusconi moet aartsrivaal betalen De Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen euro betalen aan zijn zakelijke aartsrivaal Carlo De Lombardi in opdracht van het bedrijf dat de Italiaanse premier in 1991 heeft omgekocht, om zich Mondadori de grootste uitgeverij Itali","['Benedetti. De rechtbank', 'Milaan bevestigde daarmee', 'een rechter heeft', 'toe te eigenen,']","['Lombardi', 'opdracht van het bedrijf', 'heeft', '']",12,25,1,"[0.9565217391304348, 0.84, 0.7058823529411765, 1.0]",0.88,nrc
seq39-0,small,"Een meerderheid van de burgers in de wereld heeft geen vertrouwen in politieke leiders.  Dit blijkt uit de Gallup-enqute `De stem van het volk', die is uitgevoerd in opdracht van het Wereld Economisch Forum",Een meerderheid van de burgers in de <extra_id_0> geen vertrouwen <extra_id_1> Dit blijkt uit de Gallup-enqute `De stem van het <extra_id_2> uitgevoerd in opdracht van het Wereld Economisch Forum,"Een meerderheid van de burgers in de VS hebben geen vertrouwen in de stem van het volk. Dit blijkt uit de Gallup-enqute `De stem van het volk`, uitgevoerd in opdracht van het Wereld Economisch Forum","['wereld heeft', 'in politieke leiders.', '""volk', 'die is""']","['VS hebben', 'in de stem van het volk.', 'volk`,']",8,25,1,"[0.8333333333333334, 0.7083333333333334, 0.5]",0.68,nrc
seq40-0,small,De olympische lobby kent geen grenzen In Kopenhagen wordt morgen besloten welke stad de Olympische Spelen van 2016 mag organiseren.  Chicago is favoriet,De olympische lobby <extra_id_0> In Kopenhagen wordt morgen besloten welke stad de Olympische Spelen van 2016 <extra_id_1> is favoriet,De olympische lobby In Kopenhagen wordt morgen besloten welke stad de Olympische Spelen van 2016 moet spelen. De stad is favoriet,"['kent geen grenzen', 'mag organiseren. Chicago']","['', 'moet spelen. De stad']",6,25,1,"[1.0, 0.7083333333333334]",0.85,nrc
seq41-0,small,"Clinton had bloedprop achter rechteroor, zal volledig herstellen Clinton in juli van dit jaar.  Foto AFP / Karen Bleier De bloedprop die gevonden is bij Hillary Clinton zit tussen haar hersenen en schedel, achter het rechteroor","Clinton had bloedprop achter rechteroor, zal volledig herstellen Clinton in juli van dit jaar. Foto AFP / Karen Bleier De bloedprop die gevonden is bij <extra_id_0> tussen <extra_id_1> schedel, <extra_id_2>","Clinton had bloedprop achter rechteroor, zal volledig herstellen Clinton in juli van dit jaar. Foto AFP / Karen Bleier De bloedprop die gevonden is bij tussen de schedel, rechter en rechter.","['Hillary Clinton zit', 'haar hersenen en', 'achter het rechteroor']","['', 'de', 'rechter.']",9,25,1,"[1.0, 0.9375, 0.6666666666666666]",0.87,nrc
seq42-0,small,"Het was een slecht jaar voor de Europese banken, maar gelukkig ook weer niet zo heel slecht.  Geen enkele beursgenoteerde bank viel om, hoewel twee Duitse banken, Schmidt Bank en Bankgesellschaft Berlin, op de rand van de afgrond stonden","Het was een <extra_id_0> Europese banken, maar gelukkig ook weer niet zo heel slecht. Geen enkele <extra_id_1> om, <extra_id_2> banken, Schmidt Bank en Bankgesellschaft Berlin, op de rand van de afgrond stonden","Het was een aantal Europese banken, maar gelukkig ook weer niet zo heel slecht. Geen enkele banken om, maar twee banken, Schmidt Bank en Bankgesellschaft Berlin, op de rand van de afgrond stonden","['slecht jaar voor de', 'beursgenoteerde bank viel', 'hoewel twee Duitse']","['aantal', 'banken', 'maar twee']",10,25,1,"[0.8947368421052632, 0.8, 0.7222222222222222]",0.81,nrc
seq43-0,small,"Wat rechercheurs niet lukte, kreeg tolk voor elkaar (Gerectificeerd) Een politietolk werkte mee aan grote onderzoeken naar Turkse georganiseerde misdaad.  Zelfs nadat hij door de AIVD was bestempeld als onbetrouwbaar","Wat rechercheurs niet lukte, kreeg tolk voor elkaar (Gerectificeerd) <extra_id_0> mee aan grote onderzoeken naar Turkse georganiseerde misdaad. Zelfs <extra_id_1> de AIVD was bestempeld <extra_id_2>","Wat rechercheurs niet lukte, kreeg tolk voor elkaar (Gerectificeerd) bracht mee aan grote onderzoeken naar Turkse georganiseerde misdaad. Zelfs in de AIVD was bestempeld","['Een politietolk werkte', 'nadat hij door', 'als onbetrouwbaar']","['bracht', 'in', '']",8,25,1,"[0.9545454545454546, 0.9285714285714286, 1.0]",0.96,nrc
seq44-0,small,"Doden door Zweedse band Het gebruik van de Zweedse band (vastbinden) in de gehandicaptenzorg is ,, beneden de maat''","Doden door Zweedse band <extra_id_0> van de Zweedse band (vastbinden) <extra_id_1> is ,, beneden de maat''","Doden door Zweedse band De naam van de Zweedse band (vastbinden) van de Zweedse band is ,, beneden de maat''","['Het gebruik', 'in de gehandicaptenzorg']","['De naam', 'van de Zweedse band']",5,25,1,"[0.8181818181818182, 0.7391304347826086]",0.78,nrc
seq45-0,small,"Goed hoor, dat je hardloopt.  Maar je baas wordt gek van de blessures Ziekteverzuim is te makkelijk in Nederland, zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)","Goed hoor, <extra_id_0> Maar je baas wordt gek van de blessures Ziekteverzuim is te <extra_id_1> zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)","Goed hoor, moet je beter. Maar je baas wordt gek van de blessures Ziekteverzuim is te groot, zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)","['dat je hardloopt.', 'makkelijk in Nederland,']","['moet je beter.', 'groot,']",6,25,1,"[0.7058823529411765, 0.9130434782608695]",0.81,nrc
seq46-0,small,Duitsland Binnen een week werden bij de Duitse natuurorganisatie Nabu 20. 000 dode of zieke pimpelmezen geregistreerd,Duitsland Binnen een week werden bij de <extra_id_0> 000 dode of zieke pimpelmezen geregistreerd,Duitsland Binnen een week werden bij de eerste 10 000 dode of zieke pimpelmezen geregistreerd,['Duitse natuurorganisatie Nabu 20.'],['eerste 10'],4,25,1,[0.7878787878787878],0.79,nrc
seq47-0,small,"Banken benaderen klanten actief om hypotheek open te breken Om te voorkomen dat klanten weglopen, bieden banken klanten actief aan om de rente op hun hypotheek te verlagen.  Dat melden diverse hypotheekverstrekkers desgevraagd",Banken benaderen klanten actief om hypotheek open te breken Om te voorkomen <extra_id_0> bieden banken klanten actief aan om de rente op hun <extra_id_1> Dat melden <extra_id_2> desgevraagd,"Banken benaderen klanten actief om hypotheek open te breken Om te voorkomen hypotheek open te breken, bieden banken klanten actief aan om de rente op hun hypotheek te openen. Dat melden banken desgevraagd","['dat klanten weglopen,', 'hypotheek te verlagen.', 'diverse hypotheekverstrekkers']","['hypotheek open te breken,', 'hypotheek te openen.', 'banken']",8,25,1,"[0.68, 0.2727272727272727, 0.9310344827586207]",0.63,nrc
seq48-0,small,"Adviesraad kraakt energiebeleid Rijk Het Nederlandse energiebeleid faalt door een gebrek aan visie bij de overheid.  De situatie is zorgelijk, zo stelt de Raad voor Ruimtelijk, Milieu- en Natuuronderzoek (RMNO)","Adviesraad kraakt energiebeleid Rijk Het Nederlandse energiebeleid faalt door een gebrek aan visie bij de overheid. De <extra_id_0> zo <extra_id_1> Raad voor Ruimtelijk, Milieu- <extra_id_2>","Adviesraad kraakt energiebeleid Rijk Het Nederlandse energiebeleid faalt door een gebrek aan visie bij de overheid. De plannen zo de Raad voor Ruimtelijk, Milieu- en Klimaat.","['situatie is zorgelijk,', 'stelt de', 'en Natuuronderzoek (RMNO)']","['plannen', 'de', 'Klimaat.']",8,25,1,"[0.9090909090909091, 0.75, 0.96]",0.87,nrc
seq49-0,small,"AZ en Ajax verkleinen achterstand AZ is dankzij een gemakkelijke overwinning op FC Twente dit weekeinde twee punten ingelopen op lijstaanvoerder PSV, dat gelijkspeelde bij Feyenoord.  De Alkmaarse voetbalploeg, tweede in de competitie, wist zoals zo vaak dit seizoen ","AZ en Ajax verkleinen achterstand AZ <extra_id_0> overwinning op FC Twente dit weekeinde twee punten <extra_id_1> PSV, dat gelijkspeelde bij <extra_id_2> voetbalploeg, tweede in de competitie, wist zoals zo vaak dit seizoen","AZ en Ajax verkleinen achterstand AZ zette de overwinning op FC Twente dit weekeinde twee punten PSV, dat gelijkspeelde bij de voetbalploeg, tweede in de competitie, wist zoals zo vaak dit seizoen","['is dankzij een gemakkelijke', 'ingelopen op lijstaanvoerder', 'Feyenoord. De Alkmaarse']","['zette de', '', 'de']",10,25,1,"[0.8518518518518519, 1.0, 0.9130434782608695]",0.92,nrc
seq50-0,small,Endemol lijft weer tv-maker in VS in Endemol breidt opnieuw uit in de Verenigde Staten.  Het Nederlandse mediabedrijf nam gisteren Authentic Entertainment over,Endemol lijft weer tv-maker in VS <extra_id_0> opnieuw uit in <extra_id_1> Het Nederlandse mediabedrijf nam gisteren Authentic Entertainment over,Endemol lijft weer tv-maker in VS en opnieuw uit in VS Het Nederlandse mediabedrijf nam gisteren Authentic Entertainment over,"['in Endemol breidt', 'de Verenigde Staten.']","['en', 'VS']",6,25,1,"[0.9411764705882353, 0.9]",0.92,nrc
seq51-0,small,"De chaos op de grond zal er niet meteen door verdwijnen, maar al bij al stemt de resolutie tot enig optimisme.  Ze biedt het Iraakse volk de mogelijkheid een staat op te bouwen, vermindert de overheersende invloed van de Amerikaanse militairen en geeft de internationale troepenmacht de gelegenheid zich sterker dan voorheen te ontplooien als de vredes- en ordehandhavers die ze behoren te zijn","De chaos op de grond zal <extra_id_0> door verdwijnen, maar al bij al <extra_id_1> tot enig optimisme. Ze biedt het Iraakse volk de mogelijkheid een staat op te bouwen, vermindert de <extra_id_2> de Amerikaanse militairen en geeft de internationale troepenmacht de gelegenheid zich sterker dan voorheen te <extra_id_3> vredes- <extra_id_4> behoren te zijn","De chaos op de grond zal niet door verdwijnen, maar al bij al zijn plannen leidt tot enig optimisme. Ze biedt het Iraakse volk de mogelijkheid een staat op te bouwen, vermindert de angst voor de Amerikaanse militairen en geeft de internationale troepenmacht de gelegenheid zich sterker dan voorheen te houden. De vredes- en vrede-oorlogen behoren te zijn","['er niet meteen', 'stemt de resolutie', 'overheersende invloed van', 'ontplooien als de', 'en ordehandhavers die ze']","['niet', 'zijn plannen leidt', 'angst voor', 'houden. De', 'en vrede-oorlogen']",16,25,1,"[0.7142857142857143, 0.8888888888888888, 0.84, 0.7058823529411765, 0.6666666666666666]",0.76,nrc
seq52-0,small,"Alle zeilers met een kite Katja Roose (31), kitesurfster, nummer n van de wereldranglijst course racing, dat over vier jaar olympisch is: Kitesurfen is in de toekomst alleen maar belangrijker.  Ik denk zelfs dat het grootste deel van de zeilklassen dan is overgegaan op kites","<extra_id_0> een kite Katja Roose (31), kitesurfster, nummer n van de wereldranglijst course racing, dat over vier jaar <extra_id_1> Kitesurfen is in de toekomst alleen maar belangrijker. Ik denk zelfs dat het grootste deel <extra_id_2> dan <extra_id_3> kites","van een kite Katja Roose (31), kitesurfster, nummer n van de wereldranglijst course racing, dat over vier jaar rijdt. Kitesurfen is in de toekomst alleen maar belangrijker. Ik denk zelfs dat het grootste deel van de wereld dan ook kites","['Alle zeilers met', 'olympisch is:', 'van de zeilklassen', 'is overgegaan op']","['van', 'rijdt.', 'van de wereld', 'ook']",11,25,1,"[1.0, 0.9230769230769231, 0.5, 0.875]",0.82,nrc
seq53-0,small,"Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig caf Scheltema bezocht, toen het nog een journalistencaf was en de Nieuwezijds Voorburgwal de Fleetstreet van Amsterdam.  Het was een leuke, dwarse man, wars van elke politieke correctheid, die dan ook, geheel tegen de tijdgeest in, op een dag besloot op de Boerenpartij te gaan stemmen","Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig <extra_id_0> toen <extra_id_1> journalistencaf was en de Nieuwezijds Voorburgwal de Fleetstreet <extra_id_2> was een leuke, dwarse man, wars <extra_id_3> correctheid, die dan ook, geheel tegen de tijdgeest in, op een dag <extra_id_4> Boerenpartij te gaan stemmen","Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig toen hij journalistencaf was en de Nieuwezijds Voorburgwal de Fleetstreet was, was een leuke, dwarse man, wars van correctheid, die dan ook, geheel tegen de tijdgeest in, op een dag Boerenpartij te gaan stemmen","['caf Scheltema bezocht,', 'het nog een', 'van Amsterdam. Het', 'van elke politieke', 'besloot op de']","['', 'hij', 'was,', 'van', '']",15,25,1,"[1.0, 0.9090909090909091, 0.8888888888888888, 0.8333333333333334, 1.0]",0.93,nrc
seq54-0,small,Taboe op discriminatie MINDERHEDENBELEID heet nu investeren in een interculturele samenleving.  Zo wil het nieuwe regeerakkoord het tenminste,Taboe <extra_id_0> nu investeren in een interculturele samenleving. Zo wil het nieuwe regeerakkoord het tenminste,Taboe wil nu investeren in een interculturele samenleving. Zo wil het nieuwe regeerakkoord het tenminste,['op discriminatie MINDERHEDENBELEID heet'],['wil'],4,25,1,[0.9743589743589743],0.97,nrc
