Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Sarah Izat (26) werkt met hart en ziel bij de Rotterdamse politie. Dus wanneer haar werkgever haar de functie van buitengewoon opsporingsambtenaar in het vooruitzicht stelt, gaat zij daar gretig op in. Alleen, haar hoofddoek moet af. Izat stapte naar het College voor de Rechten van de Mens","Sarah Izat (26) werkt met hart en ziel bij de <extra_id_0> wanneer haar werkgever haar de functie van <extra_id_1> in <extra_id_2> gaat zij daar gretig op in. Alleen, haar hoofddoek moet af. <extra_id_3> het College voor de <extra_id_4> Mens","['Rotterdamse politie. Dus', 'buitengewoon opsporingsambtenaar', 'het vooruitzicht stelt,', 'Izat stapte naar', 'Rechten van de']",14,30.0,6
"illustraties van Martijn van der Linden, t/m 1/7. coda-apeldoorn.nl Arnhem, Museum voor Moderne Kunst (026-3512341):","illustraties van Martijn van der Linden, t/m 1/7. coda-apeldoorn.nl Arnhem, <extra_id_0> (026-3512341):",['Museum voor Moderne Kunst'],4,30.0,6
t tijdens het debat in de Eerste Kamer over het initiatiefvoorstel om een actief donorregistratiesysteem in te voeren.,<extra_id_0> debat in de Eerste Kamer over het initiatiefvoorstel om een actief donorregistratiesysteem <extra_id_1> voeren.,"['t tijdens het', 'in te']",5,30.0,6
"Gods wachtkamer van Carver schetst de precaire relatie tussen een dochter en haar demente moeder. De oude vrouw wacht. Maar op wie? Met Beppie Melissen, Joke Tjalsma, Merijn de Jong en Roel Voorbij. Een tekst van Gerardjan Rijnders. Vanavond","Gods wachtkamer van Carver schetst de precaire relatie tussen een dochter en haar demente moeder. De <extra_id_0> Maar op wie? Met Beppie Melissen, <extra_id_1> de <extra_id_2> Voorbij. Een tekst van <extra_id_3>","['oude vrouw wacht.', 'Joke Tjalsma, Merijn', 'Jong en Roel', 'Gerardjan Rijnders. Vanavond']",12,30.0,6
Het is aan hem om de scherpe kantjes van de nieuwe Italiaanse regering te halen Hij mag de scherpe kantjes van de nieuwe Italiaanse regering halen,Het is aan hem om de scherpe kantjes van de nieuwe <extra_id_0> halen Hij mag <extra_id_1> kantjes <extra_id_2> Italiaanse regering halen,"['Italiaanse regering te', 'de scherpe', 'van de nieuwe']",8,30.0,6
Arena voor het protest van de onderwijsbonden tegen de voorgenomen bezuinigingen in het passend onderwijs,Arena voor het protest van de onderwijsbonden tegen de voorgenomen bezuinigingen <extra_id_0>,['in het passend onderwijs'],4,30.0,6
"La Renaissance aux Pays-Bas - Dessins du muse de Budapest, historische en landschapstekeningen van Nederlandse kunstenaars uit de Gouden Eeuw","La Renaissance aux Pays-Bas - Dessins du muse de Budapest, historische <extra_id_0> Nederlandse <extra_id_1> Gouden Eeuw","['en landschapstekeningen van', 'kunstenaars uit de']",6,30.0,6
"Alger - Picasso et les matres, twintig geschilderde en getekende variaties op Delacroixs Femmes dAlger dans leur appartement (1834) gemaakt door Picasso in 1954-55","Alger - Picasso et les matres, twintig geschilderde en getekende variaties op <extra_id_0> leur appartement (1834) gemaakt door <extra_id_1>","['Delacroixs Femmes dAlger dans', 'Picasso in 1954-55']",7,30.0,6
"Le Futurisme  Paris, Une avant-garde explosive, het futurisme in 200 werken en documenten van Georges Braque, Robert Delaunay, Marcel Duchamp, Mal","Le Futurisme Paris, Une avant-garde explosive, het futurisme in 200 <extra_id_0> van Georges <extra_id_1> Marcel Duchamp, Mal","['werken en documenten', 'Braque, Robert Delaunay,']",6,30.0,6
"; di t/m zo 11-17u. Tel. 070-3381111 (www.gemeentemuseum.nl). Eindhoven, Van Abbemuseum (Bilderdijklaan 10):","; <extra_id_0> Tel. 070-3381111 (www.gemeentemuseum.nl). Eindhoven, Van Abbemuseum (Bilderdijklaan 10):",['di t/m zo 11-17u.'],4,30.0,6
"Arnhem, Museum voor Moderne Kunst (Utrechtseweg 87): Where we come from, een installatie van de Palestijns-Amerikaanse kunstenaar Emily Jacir (1970)","Arnhem, Museum voor <extra_id_0> 87): Where we come from, een installatie van <extra_id_1> Emily Jacir (1970)","['Moderne Kunst (Utrechtseweg', 'de Palestijns-Amerikaanse kunstenaar']",6,30.0,6
". August, August, August van Pavel Kohout door de Paardenkathedraal. Over een clown die ervan droomt een paardennummer te presenteren. Regie: Dirk Tanghe.",. <extra_id_0> Pavel Kohout door de Paardenkathedraal. Over een clown die ervan droomt een paardennummer te presenteren. <extra_id_1>,"['August, August, August van', 'Regie: Dirk Tanghe.']",7,30.0,6
. n De smerigste en vieste boterham van het heelal (6+) door Theater Artemis. Tekst: Erik Ward Geerlings. Regie: Floor Huygen. Een voorstelling over fantasie en opschepperij en het verlangen groot te worden.,. n De smerigste <extra_id_0> van het heelal <extra_id_1> Artemis. Tekst: Erik Ward Geerlings. Regie: Floor Huygen. Een voorstelling over fantasie en opschepperij en <extra_id_2> worden.,"['en vieste boterham', '(6+) door Theater', 'het verlangen groot te']",10,30.0,6
"Angel (15+) door Het Syndicaat. Tekst: Enver Husicic, regie: Danille Wagenaar. Een avondvullende voorstelling over liefde waarin twee mensen zich wanhopig aan elkaar vastklampen.","Angel (15+) door <extra_id_0> Husicic, regie: Danille Wagenaar. Een avondvullende voorstelling over liefde waarin twee mensen <extra_id_1> elkaar vastklampen.","['Het Syndicaat. Tekst: Enver', 'zich wanhopig aan']",7,30.0,6
"Het Monster van het Labyrinth (7+) door Frank Groothof. Op muziek van Bach vertelt en zingt Groothof het bekende verhaal over koning Minos van Kreta, de held Theseus en de minotaurus. Vrijdag in",Het Monster <extra_id_0> door Frank Groothof. Op muziek <extra_id_1> en zingt Groothof het bekende verhaal over koning <extra_id_2> de held Theseus en de minotaurus. Vrijdag in,"['van het Labyrinth (7+)', 'van Bach vertelt', 'Minos van Kreta,']",10,30.0,6
"). Ajax van Sofokles door Noord Nederlands Toneel. Reprise van een overtuigende voorstelling over een waanzinnige Griekse strijder, en de pijn en wanhoop van oorlogsveteranen. Regie: Jos Thie. Vanavond","). Ajax van Sofokles door Noord Nederlands <extra_id_0> een overtuigende <extra_id_1> waanzinnige Griekse strijder, en de pijn en wanhoop van <extra_id_2> Thie. Vanavond","['Toneel. Reprise van', 'voorstelling over een', 'oorlogsveteranen. Regie: Jos']",9,30.0,6
". Moordwijven, solo door Loes Luca, naar Bombshells van Joanna Murray-Smith. Luca speelt vijf vrouwen die zich staande proberen te houden. Regie: Aad Ceelen. Vanavond",". Moordwijven, solo door Loes Luca, naar Bombshells <extra_id_0> Luca speelt vijf vrouwen die zich staande proberen <extra_id_1> Regie: <extra_id_2>","['van Joanna Murray-Smith.', 'te houden.', 'Aad Ceelen. Vanavond']",8,30.0,6
Schrijver Joris van Casteren doet verslag van zijn wederwaardigheden als cordinator bij het begeleiden van eenzame uitvaarten in Amsterdam. Daarbij leest een dichter,Schrijver Joris van Casteren doet verslag <extra_id_0> als cordinator bij het begeleiden van eenzame uitvaarten in <extra_id_1> dichter,"['van zijn wederwaardigheden', 'Amsterdam. Daarbij leest een']",7,30.0,6
". Walhalla, locatieproject van Het Zuidelijk Toneel over idealisme. Drie teksten over een wereldverbeteraar (gespeeld door Bert Luppes), aangevuld met debatten en muziek. Vanavond t/m",". Walhalla, locatieproject van Het Zuidelijk <extra_id_0> Drie teksten over een wereldverbeteraar (gespeeld door Bert Luppes), aangevuld <extra_id_1> en <extra_id_2>","['Toneel over idealisme.', 'met debatten', 'muziek. Vanavond t/m']",8,30.0,6
"bewerking van het (bloedige) epos van Aischylos door het Nationale Toneel. Een marathonvoorstelling in regie van Johan Doesburg. Met Mark Rietman, Marie-Louise Stheins, Hans Hoes","bewerking van het (bloedige) epos van Aischylos door <extra_id_0> Een marathonvoorstelling in regie van Johan <extra_id_1> Mark Rietman, Marie-Louise <extra_id_2>","['het Nationale Toneel.', 'Doesburg. Met', 'Stheins, Hans Hoes']",8,30.0,6
". Hof van Haile door Orkater gaat over een dictator van een imaginair Afrikaans land, die alles en iedereen - inclusief een Noorse journaliste - gebruikt om zijn macht te behouden.",". Hof van Haile door Orkater gaat over een dictator van <extra_id_0> land, die alles en iedereen - inclusief een <extra_id_1> gebruikt om zijn <extra_id_2>","['een imaginair Afrikaans', 'Noorse journaliste -', 'macht te behouden.']",9,30.0,6
".' Schrijver Robert Vuijsje (Alleen maar nette mensen, Beste vriend) interviewt voor V bekende en minder bekende Nederlanders over de rol die hun afkomst speelt in hun leven. Hij spreekt onder anderen nog met",".' Schrijver Robert Vuijsje (Alleen maar nette mensen, Beste vriend) interviewt voor V bekende en minder <extra_id_0> de rol die hun afkomst speelt <extra_id_1> spreekt onder <extra_id_2>","['bekende Nederlanders over', 'in hun leven. Hij', 'anderen nog met']",10,30.0,6
"k breng mijn kinderen naar school en de crche omdat ik dat graag wil, niet omdat ik een voorbeeldrol vervul","k breng mijn kinderen naar school en de crche <extra_id_0> graag wil, niet <extra_id_1> voorbeeldrol vervul","['omdat ik dat', 'omdat ik een']",6,30.0,6
Voor de achtervolgers van Rutte en Wilders begint de tijd te dringen nu het RTL-premiersdebat niet doorgaat.,Voor de achtervolgers van Rutte <extra_id_0> begint de tijd <extra_id_1> het RTL-premiersdebat niet doorgaat.,"['en Wilders', 'te dringen nu']",5,30.0,6
"). Othello van Shakespeare door het Nationale Toneel en Annette Speelt, in regie van Johan Doesburg. Met Thijs Rmer als Othello en Michel Sluysmans als Jago, die de generaal aanzet tot een gruwelijke daad. V","<extra_id_0> Shakespeare door het Nationale Toneel en Annette Speelt, in regie van Johan Doesburg. Met Thijs Rmer als Othello en Michel Sluysmans als <extra_id_1> generaal aanzet <extra_id_2> V","['). Othello van', 'Jago, die de', 'tot een gruwelijke daad.']",10,30.0,6
Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week: s,Je gaat het pas zien als je het doorhebt.* Wieteke <extra_id_0> opmerkelijke en veelbetekenende bijzaken in de beeldende <extra_id_1>,"['van Zeil over', 'kunst. Deze week: s']",7,30.0,6
". Hersenschimmen, bewerking van Bernlefs boek door Guy Cassiers voor Ro Theater. Met Joop Keesmaat als de dementerende Maarten Klein. Vanavond",. <extra_id_0> Bernlefs boek door Guy Cassiers voor <extra_id_1> Joop Keesmaat als de dementerende Maarten Klein. Vanavond,"['Hersenschimmen, bewerking van', 'Ro Theater. Met']",6,30.0,6
Op zoek naar een fijn restaurant of benieuwd naar waar het lekker eten is bij jou in de buurt (en waar juist niet)?,Op zoek naar een fijn restaurant of <extra_id_0> lekker <extra_id_1> jou in de buurt (en waar juist niet)?,"['benieuwd naar waar het', 'eten is bij']",7,30.0,6
). Er valt een traan op de tompoes is een komedie van Annie M.G. Schmidt over een zieke man die dood wil. Met Trudy Labij als de moeder en Jules Hamel als de vader. De regie is van Peter Pluymaekers.,). Er valt <extra_id_0> de tompoes is <extra_id_1> Annie M.G. Schmidt over een zieke man die dood wil. Met Trudy Labij als de moeder en Jules Hamel als de <extra_id_2> is <extra_id_3>,"['een traan op', 'een komedie van', 'vader. De regie', 'van Peter Pluymaekers.']",12,30.0,6
"023-5340584 (www.architectuurhaarlem.nl). Rotterdam, Nederlands Architectuurinstituut (Museumpark 25):","023-5340584 (www.architectuurhaarlem.nl). Rotterdam, Nederlands <extra_id_0> 25):",['Architectuurinstituut (Museumpark'],2,30.0,6
"Iedere dag in de Volkskrant een verrassend recept, door: Pay-Uun Hiu, Sake Slootweg, Tallina van den Hoed, Onno Kleyn, Loethe Olthuis, Marie-Louise Schipper en Marcus Huibers.","Iedere dag in de Volkskrant een verrassend <extra_id_0> Hiu, Sake Slootweg, Tallina van den Hoed, <extra_id_1> Loethe Olthuis, <extra_id_2> Marcus Huibers.","['recept, door: Pay-Uun', 'Onno Kleyn,', 'Marie-Louise Schipper en']",8,30.0,6
zich verrijkt over de rug van een idele vereniging die ooit is opgericht om het recht op crematie te bevechten?,zich verrijkt over de rug van een idele vereniging <extra_id_0> opgericht om <extra_id_1> crematie te bevechten?,"['die ooit is', 'het recht op']",6,30.0,6
lade | De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,lade | De <extra_id_0> we <extra_id_1> Iedere dag in de Volkskrant een verrassend recept. Vandaag:,"['Volkskrant Wat zullen', 'eens eten vanavond?']",6,30.0,6
"s In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Luisteraar loodst Volkskrant.nl je elke week door de nieuwste releases en selecteert de drie platen die je niet mag missen. Deze week:",s In razend tempo volgen de nieuwe <extra_id_0> platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Luisteraar loodst <extra_id_1> week <extra_id_2> releases en <extra_id_3> platen die je niet mag missen. Deze week:,"['bandjes, beloftes en', 'Volkskrant.nl je elke', 'door de nieuwste', 'selecteert de drie']",12,30.0,6
"ber; di t/m zo 11-17u. Tel. 070-3381111 (www.gemeentemuseum.nl). Den Haag, GEM (Stadhouderslaan 43):",ber; di t/m zo 11-17u. Tel. <extra_id_0> GEM (Stadhouderslaan 43):,"['070-3381111 (www.gemeentemuseum.nl). Den Haag,']",4,30.0,6
Geert Wilders presenteert de lijsttrekker van de PVV voor de gemeenteraadsverkiezingen in Rotterdam. In de achtergrond D,Geert Wilders presenteert de <extra_id_0> de PVV <extra_id_1> in Rotterdam. In de achtergrond D,"['lijsttrekker van', 'voor de gemeenteraadsverkiezingen']",5,30.0,6
en Ali Ben Horsting. In een Amsterdams grachtenhuis met designmeubeltjes symboliseert een Poolse jongen de angst voor alles wat vreemd en bedreigend is. V,en Ali Ben Horsting. In een Amsterdams grachtenhuis met designmeubeltjes symboliseert een <extra_id_0> angst <extra_id_1> en bedreigend is. V,"['Poolse jongen de', 'voor alles wat vreemd']",7,30.0,6
". Het Weer van Carver gaat over 'de bejaarde medemens'. Met Beppie Melissen, Leny Breederveld, Ren van 't Hof, Jim van der Woude en Ria Eimers",". Het Weer <extra_id_0> gaat over 'de bejaarde medemens'. Met Beppie <extra_id_1> Ren van 't Hof, Jim van der Woude <extra_id_2>","['van Carver', 'Melissen, Leny Breederveld,', 'en Ria Eimers']",8,30.0,6
"Max, de held van Siddeburen (8+) door Toneelgroep Kwatta. Tekst: Tjeerd Bisschof. Regie: Josee Hussaarts. Als Max bij zijn opa logeert ontdekt hij dat zijn opa wordt belaagd door vreemde gasten.","Max, de held van Siddeburen (8+) door Toneelgroep Kwatta. Tekst: Tjeerd Bisschof. Regie: Josee Hussaarts. Als <extra_id_0> opa logeert ontdekt <extra_id_1> opa wordt belaagd <extra_id_2>","['Max bij zijn', 'hij dat zijn', 'door vreemde gasten.']",9,30.0,6
1.33-29 17-22 2.39-33 11-17 3.44-39 6-11 4.50-44 1-6 5.31-26 16-21 6.32-28 19-23 7.28x19 14x23 8.35-30 10-14 9.30-24,1.33-29 17-22 <extra_id_0> 3.44-39 6-11 4.50-44 1-6 <extra_id_1> 19-23 7.28x19 14x23 8.35-30 10-14 9.30-24,"['2.39-33 11-17', '5.31-26 16-21 6.32-28']",5,30.0,6
tiende aflevering van de serie die Merel van Vroonhoven schrijft over haar overstap van topvrouw bij de Autoriteit Financile Markten naar zij-instromer in het onderwijs. Lees hier de vorige aflevering.,tiende aflevering van de <extra_id_0> van Vroonhoven schrijft over haar overstap van topvrouw <extra_id_1> Financile Markten <extra_id_2> het onderwijs. Lees hier de vorige aflevering.,"['serie die Merel', 'bij de Autoriteit', 'naar zij-instromer in']",9,30.0,6
"wait, nieuwe installatie van Andro Wekua; Four vegetative sleeping rooms, nieuwe vegetatieve installatie","wait, <extra_id_0> Wekua; Four vegetative sleeping rooms, nieuwe vegetatieve installatie",['nieuwe installatie van Andro'],4,30.0,6
Behandeling was niet adequaat: Ajax erkent aansprakelijkheid in zaak-Nouri Zaak-Nouri: Ajax erkent aansprakelijkheid,Behandeling was niet <extra_id_0> in zaak-Nouri Zaak-Nouri: Ajax erkent aansprakelijkheid,['adequaat: Ajax erkent aansprakelijkheid'],4,30.0,6
Ze ontmoetten elkaar op vakantie. Het werd liefde. Wat volgde er? En hoe kijken ze daar nu op terug?,Ze ontmoetten elkaar <extra_id_0> werd liefde. Wat volgde er? En hoe kijken ze daar <extra_id_1>,"['op vakantie. Het', 'nu op terug?']",6,30.0,6
). Op Hoop van Zegen door Het Toneel Speelt in regie van Jaap Spijkers. Met Marisa van Eyle als Kniertje. Vanavond,). Op Hoop van Zegen door Het Toneel Speelt in regie <extra_id_0> Met Marisa van Eyle <extra_id_1>,"['van Jaap Spijkers.', 'als Kniertje. Vanavond']",6,30.0,6
". In regie van Johan Simons. Expos van menselijk (on)vermogen, gesitueerd in een grauwe wijk in Warschau. Als marathon z","<extra_id_0> van Johan Simons. Expos van menselijk (on)vermogen, gesitueerd in <extra_id_1> in Warschau. Als marathon z","['. In regie', 'een grauwe wijk']",6,30.0,6
"Balieleed van Ingrid Kuijpers door Golden Palace. Hartverscheurende verhalen voor n achter de balie, waar mensen hun recht komen halen of hun verloren jas. Wereldproblematiek in het klein. Vanavond in",Balieleed van Ingrid Kuijpers door Golden Palace. Hartverscheurende verhalen <extra_id_0> de <extra_id_1> hun recht komen halen of hun verloren <extra_id_2> het klein. Vanavond in,"['voor n achter', 'balie, waar mensen', 'jas. Wereldproblematiek in']",9,30.0,6
het rapport van de Onderzoeksraad voor Veiligheid (OVV) met de resultaten van het onderzoek naar de oorzaak van de ramp met vlucht MH17,het rapport van de Onderzoeksraad voor Veiligheid (OVV) met de resultaten van het onderzoek <extra_id_0> de ramp <extra_id_1>,"['naar de oorzaak van', 'met vlucht MH17']",7,30.0,6
k De Volkskrant checkt in aanloop naar de verkiezingen op 15 maart politieke uitspraken op waarheidsgehalte. Vandaag:,k De Volkskrant checkt in aanloop naar <extra_id_0> op 15 maart <extra_id_1> waarheidsgehalte. Vandaag:,"['de verkiezingen', 'politieke uitspraken op']",5,30.0,6
Mightysociety6 van Eric de Vroedt kreeg als ondertitel Hoe ook ik de oorlog mee naar huis nam. Het speelt in Afghanistan waar de Nederlandse missie dramatisch uit de hand loopt.,Mightysociety6 van Eric de Vroedt kreeg als <extra_id_0> ik de oorlog mee naar huis nam. Het speelt in Afghanistan <extra_id_1> missie <extra_id_2> hand loopt.,"['ondertitel Hoe ook', 'waar de Nederlandse', 'dramatisch uit de']",9,30.0,6
| De Volkskrant Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,<extra_id_0> Je gaat het pas zien als je <extra_id_1> van Zeil over opmerkelijke en veelbetekenende bijzaken <extra_id_2> beeldende kunst. Deze week:,"['| De Volkskrant', 'het doorhebt.* Wieteke', 'in de']",8,30.0,6
Daags voor de verkiezingen voor de Tweede Kamer zijn vrijwel alle politieke partijen het over n ding eens. Zij scharen zich achter het kabinet in het conflict met Turkije.,Daags voor de verkiezingen voor de Tweede Kamer zijn vrijwel alle politieke partijen het over n ding eens. <extra_id_0> achter <extra_id_1> het <extra_id_2>,"['Zij scharen zich', 'het kabinet in', 'conflict met Turkije.']",9,30.0,6
"Soldaat van Oranje, musical gebaseerd op het waargebeurde verhaal van de Nederlandse verzetsstrijder Erik Hazelhoff Roelfzema. In de nieuwe cast o.a. Dragan Bakema","Soldaat van Oranje, musical gebaseerd op het waargebeurde verhaal van de Nederlandse verzetsstrijder Erik Hazelhoff <extra_id_0> nieuwe <extra_id_1>","['Roelfzema. In de', 'cast o.a. Dragan Bakema']",7,30.0,6
februari Elke dag tipt de redactie van de Volkskrant de beste programmas en films op televisie. Dit zijn die van z,februari Elke dag tipt de redactie van de Volkskrant de <extra_id_0> films op televisie. Dit <extra_id_1> z,"['beste programmas en', 'zijn die van']",6,30.0,6
"Jeroen van den Berg regisseerde Het Verjaardagsfeest van Pinter bij Theater van het Oosten. Met Sacha Bulthuis, Kees Coolen e.a.","Jeroen van den Berg regisseerde Het Verjaardagsfeest van Pinter bij Theater van <extra_id_0> Sacha Bulthuis, <extra_id_1>","['het Oosten. Met', 'Kees Coolen e.a.']",6,30.0,6
", John Schoorl, Anneke Stoffelen, Elsbeth Stoker, Olaf Tempelman, Wil Thijssen, Jan Tromp, Bert Wagendorp",", John Schoorl, Anneke Stoffelen, Elsbeth Stoker, Olaf Tempelman, Wil <extra_id_0> Wagendorp","['Thijssen, Jan Tromp, Bert']",4,30.0,6
waarin de broers hun band bij elkaar proberen te krijgen voor een benefietconcert voor het weeshuis,waarin <extra_id_0> band bij elkaar <extra_id_1> krijgen voor een benefietconcert voor het weeshuis,"['de broers hun', 'proberen te']",5,30.0,6
"Vluchtende mensen, destructie, paniek, wanorde. Dat beeld komt geregeld terug in de visueel indrukwekkende",Vluchtende <extra_id_0> Dat beeld komt geregeld terug in de visueel indrukwekkende,"['mensen, destructie, paniek, wanorde.']",4,30.0,6
". Geopend: di t/m zo 10-17u. Tel. 0318-591241 (www.kmm.nl). Roermond, Stedelijk Museum (Andersonweg 4):",". Geopend: di t/m <extra_id_0> (www.kmm.nl). Roermond, Stedelijk Museum (Andersonweg 4):",['zo 10-17u. Tel. 0318-591241'],4,30.0,6
n Veldhuizen vertaalde en regisseerde Abigails Party van Mike Leigh voor theatergroep Carrousel. Een avondje 'huiskamervoyeurisme',n Veldhuizen vertaalde en regisseerde Abigails <extra_id_0> Mike Leigh <extra_id_1> Een avondje 'huiskamervoyeurisme',"['Party van', 'voor theatergroep Carrousel.']",5,30.0,6
". De geschiedenis van de Familie Avenier, reprise van het toneelfeuilleton van Maria Goos door Het Toneel Speelt.",. De geschiedenis van de Familie <extra_id_0> van het <extra_id_1> Goos door Het Toneel Speelt.,"['Avenier, reprise', 'toneelfeuilleton van Maria']",5,30.0,6
"DansClick 5 bestaat uit een performance van Aziz Bekkaoui, het duet Small Hour van Vclav Kunes en Co(te)lette van Ann Van den Broek. Vanavond in","DansClick 5 <extra_id_0> performance van Aziz Bekkaoui, het duet <extra_id_1> Vclav Kunes en Co(te)lette van Ann <extra_id_2> Broek. Vanavond in","['bestaat uit een', 'Small Hour van', 'Van den']",8,30.0,6
"elkaars tegenpolen en gelijken: De Niro een dief die een grote overval pleegt, Pacino de politieman die op hem jaagt.",elkaars tegenpolen en gelijken: De <extra_id_0> die een <extra_id_1> Pacino de politieman die op hem jaagt.,"['Niro een dief', 'grote overval pleegt,']",6,30.0,6
"; di t/m za 10-17u zo 11-17u. Tel. 010-4400301 (www.kunsthal.nl). Rotterdam, Nederlands Fotomuseum (Witte de Withstraat 63):","; di t/m za 10-17u zo 11-17u. Tel. <extra_id_0> Rotterdam, Nederlands Fotomuseum (Witte <extra_id_1>","['010-4400301 (www.kunsthal.nl).', 'de Withstraat 63):']",5,30.0,6
op het Plein in Den Haag tijdens een manifestatie van de culturele sector tegen de plannen van staatssecretaris Zijlstra.,op het Plein in <extra_id_0> een manifestatie <extra_id_1> sector tegen de plannen van staatssecretaris Zijlstra.,"['Den Haag tijdens', 'van de culturele']",6,30.0,6
"Droomoord, video-installaties en sculpturen van Pavel Braila, Quirine Rack en Helena Muskens en Dr Wapenaar","Droomoord, video-installaties en sculpturen van Pavel Braila, Quirine <extra_id_0> en Dr Wapenaar",['Rack en Helena Muskens'],4,30.0,6
"t/m 1 juli; di t/m za 11-17u zo 12.30-17u. Tel. 010-2463666 (www.stedelijkmuseumschiedam.nl). Sittard, Museum Het Domein (Kapittelstraat 6):","t/m 1 <extra_id_0> za 11-17u zo 12.30-17u. Tel. 010-2463666 (www.stedelijkmuseumschiedam.nl). Sittard, Museum Het <extra_id_1> 6):","['juli; di t/m', 'Domein (Kapittelstraat']",5,30.0,6
", 09 December 2012. The Dutch and Belgium railway NS Hispeed and SNCB/NMBS started their new high speed services connecting Brussels and Amsterdam",", 09 December 2012. The Dutch and Belgium railway NS Hispeed <extra_id_0> their new high <extra_id_1> and Amsterdam","['and SNCB/NMBS started', 'speed services connecting Brussels']",7,30.0,6
"van Cannes, gaat over het onbehagen van een jonge wetenschapster. Na een incident raakt haar leven uit het spoor, en begint ze te twijfelen aan de zekerheden in haar eigen bestaan. Met ijzersterke rollen van Maria Kraakman, Fedja van Hut en Johanna ter Steege.","van Cannes, gaat over <extra_id_0> een jonge wetenschapster. Na een incident raakt haar leven uit <extra_id_1> begint ze te <extra_id_2> zekerheden in haar eigen bestaan. Met ijzersterke rollen van Maria <extra_id_3> en Johanna ter Steege.","['het onbehagen van', 'het spoor, en', 'twijfelen aan de', 'Kraakman, Fedja van Hut']",13,30.0,6
"').highcharts({ chart: { type: 'column', //showAxes: true, //ignoreHiddenSeries: false, //scale axes to visible series only? marginTop:","').highcharts({ chart: { type: <extra_id_0> true, //ignoreHiddenSeries: false, //scale <extra_id_1> series only? marginTop:","[""'column', //showAxes:"", 'axes to visible']",5,30.0,6
"'], plotOptions: { column: { //stacking: 'percent', //showCheckbox: false, //dataLabels: { //enabled: false, //inside: false, //}, pointPadding: 0.1, //point = bar pointWidth: null, borderColor: '#999', //border surrounding each slice borderWidth: 0.3, //border surrounding each slice }, }, legend: {","'], plotOptions: <extra_id_0> //stacking: 'percent', //showCheckbox: false, //dataLabels: { //enabled: false, //inside: false, <extra_id_1> //point = bar pointWidth: null, borderColor: '#999', //border surrounding <extra_id_2> 0.3, <extra_id_3> slice }, }, legend: {","['{ column: {', '//}, pointPadding: 0.1,', 'each slice borderWidth:', '//border surrounding each']",12,30.0,6
"'], //opposite: false, //axis on the opposite side of the normal title: { //align: 'low', text: null }, labels: { //enabled: true, rotation: -45, align: 'right', //y: , }, }, yAxis: { title: { align: 'high', text: '% van de respondenten', }, allowDecimals: true, min: 0, max:","'], //opposite: false, <extra_id_0> opposite side of the normal title: { //align: 'low', <extra_id_1> labels: { //enabled: true, rotation: -45, align: 'right', //y: <extra_id_2> yAxis: { title: { align: 'high', text: <extra_id_3> respondenten', <extra_id_4> true, min: 0, max:","['//axis on the', 'text: null },', ', }, },', ""'% van de"", '}, allowDecimals:']",14,30.0,6
augustus 2017 Koken & Eten Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,<extra_id_0> & Eten Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant <extra_id_1> Vandaag:,"['augustus 2017 Koken', 'een verrassend recept.']",6,30.0,6
