Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd Marcelissen iemand die positief is opgevallen op een voetstuk. En iemand die negatief is opgevallen, laat hij eraf vallen. In pittige stukjes met een vleugje humor.",HET VOETSTUK In de rubriek Het voetstuk zet Sjoerd Marcelissen iemand die positief is opgevallen op een voetstuk. En iemand die negatief <extra_id_0> hij eraf <extra_id_1> stukjes met <extra_id_2>,"['is opgevallen, laat', 'vallen. In pittige', 'een vleugje humor.']",9,25.0,8
RecensieOnze redactie maakt je wegwijs in het actuele aanbod van series. Wat moet je gezien hebben en waarom? Vandaag een,RecensieOnze redactie maakt je wegwijs in het actuele aanbod van <extra_id_0> je gezien hebben en <extra_id_1> een,"['series. Wat moet', 'waarom? Vandaag']",5,25.0,8
"In deze serie zoeken we BNers op die eens in de schijnwerpers stonden, maar nu verdwenen zijn van het podium. Vandaag:",In deze serie zoeken we BNers op die eens in de <extra_id_0> nu verdwenen <extra_id_1> het podium. Vandaag:,"['schijnwerpers stonden, maar', 'zijn van']",5,25.0,8
Wat maakte 2018 memorabel? Een serie verhalen waarin we terugblikken en vooruitkijken aan de hand van de grote en kleine gebeurtenissen.,Wat <extra_id_0> Een serie verhalen waarin we terugblikken en vooruitkijken aan de <extra_id_1> de grote en kleine gebeurtenissen.,"['maakte 2018 memorabel?', 'hand van']",5,25.0,8
In de rubriek Van wieg tot graf vertelt journalist Jeroen de Valk het levensverhaal van een onlangs overleden stads- of streekgenoot. Vandaag het leven van,In de rubriek Van wieg <extra_id_0> journalist Jeroen de Valk het levensverhaal <extra_id_1> overleden stads- of streekgenoot. Vandaag het leven van,"['tot graf vertelt', 'van een onlangs']",6,25.0,8
De transfermarkt is begin deze maand geopend. Mis tot en met 31 januari niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transfermarkt is begin deze maand geopend. Mis tot en met 31 januari niets van <extra_id_0> voltooide transfers <extra_id_1> rubriek TransferTalk.,"['alle geruchten en', 'in onze dagelijkse']",6,25.0,8
Het zicht van Amersfoort en omliggende plaatsen verandert. Ton Blom brengt die verandering in beeld met historische foto's uit zijn archief. Dit keer de,Het zicht van Amersfoort en omliggende plaatsen verandert. Ton Blom brengt <extra_id_0> beeld met historische <extra_id_1> archief. Dit keer de,"['die verandering in', ""foto's uit zijn""]",6,25.0,8
"Het voetbal ligt op Duitsland na in alle grote competities nog stil, maar ondanks de coronacrisis gaan de zaken en vooral de transfergeruchten gewoon door. In TransferTalk houden we alle geruchten bij. Lees hier al het transfernieuws van de voorbije dagen en weken terug.","Het voetbal ligt op Duitsland na in alle grote <extra_id_0> stil, maar <extra_id_1> gaan de zaken en vooral de transfergeruchten <extra_id_2> TransferTalk houden we alle <extra_id_3> hier al het transfernieuws van de voorbije dagen en weken terug.","['competities nog', 'ondanks de coronacrisis', 'gewoon door. In', 'geruchten bij. Lees']",11,25.0,8
Elke straat heeft een verhaal. En iedere inwoner van het Waterweggebied ook. Ger van Veen belicht elke week een andere straat en haar bewoners.,Elke straat heeft een verhaal. En iedere inwoner van het Waterweggebied ook. <extra_id_0> belicht elke week een andere straat <extra_id_1>,"['Ger van Veen', 'en haar bewoners.']",6,25.0,8
"Kaf & KorenWekelijks worden we bedolven onder de nieuwe films, boeken, muziek, festivals, dvds en games. Tijd om het kaf van het koren te scheiden. Met deze week:","Kaf & KorenWekelijks worden we bedolven onder de nieuwe <extra_id_0> festivals, dvds en games. Tijd om het kaf van <extra_id_1> Met deze week:","['films, boeken, muziek,', 'het koren te scheiden.']",7,25.0,8
Neuropsycholoog Chantal van der Leest bekijkt onze gedragingen op de werkvloer: wie of wat bepaalt onze dagelijkse beslissingen? Vandaag:,Neuropsycholoog Chantal van der Leest bekijkt onze gedragingen op de werkvloer: wie of <extra_id_0> onze <extra_id_1>,"['wat bepaalt', 'dagelijkse beslissingen? Vandaag:']",5,25.0,8
"In de rubriek Jan en alleman maken bekende en onbekende Hagenaars zich op voor de komst van de nieuwe burgemeester Jan van Zanen, die op 1 juli zijn werk begint. Vandaag","<extra_id_0> Jan en alleman maken bekende en onbekende Hagenaars zich op <extra_id_1> van de nieuwe burgemeester <extra_id_2> Zanen, die op 1 juli zijn werk begint. Vandaag","['In de rubriek', 'voor de komst', 'Jan van']",8,25.0,8
Er komt geen extra onderzoek in de strafzaak tegen Geert Wilders rond zijn minder-Marokkanenuitspraken. Dat heeft het gerechtshof vanmorgen besloten. Daarmee komt er na zes jaar een einde aan de zaak. De PVV-leider kreeg het laatste woord.,Er komt geen extra onderzoek in de strafzaak tegen Geert Wilders rond zijn minder-Marokkanenuitspraken. Dat heeft het gerechtshof vanmorgen besloten. Daarmee <extra_id_0> zes jaar een einde <extra_id_1> De <extra_id_2> laatste woord.,"['komt er na', 'aan de zaak.', 'PVV-leider kreeg het']",9,25.0,8
"Officieel is de transfermarkt in Nederland pas vanaf 1 juni open, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit overzicht houden we alle inkomende en uitgaande transfers van de eredivisieclubs bij.","Officieel is de transfermarkt in Nederland pas vanaf 1 juni open, maar veel clubs hebben <extra_id_0> aanwinsten al binnen. In <extra_id_1> we alle inkomende en uitgaande <extra_id_2> eredivisieclubs bij.","['al meerdere', 'dit overzicht houden', 'transfers van de']",8,25.0,8
Journaliste Lisanne van Sadelhoff schrijft elke vrijdag over haar leven in de stad Utrecht. Dit keer over,Journaliste Lisanne van Sadelhoff schrijft elke <extra_id_0> in de stad Utrecht. Dit keer over,['vrijdag over haar leven'],4,25.0,8
"Het Zeeuwse nieuws van vandaag gemist? Geen probleem, wij zetten de belangrijkste onderwerpen nog even voor je op een rij. Dit was het nieuws van","Het Zeeuwse nieuws van vandaag gemist? Geen probleem, wij zetten de belangrijkste onderwerpen nog even voor je op <extra_id_0> was <extra_id_1>","['een rij. Dit', 'het nieuws van']",6,25.0,8
"In de interviewserie Vissen met Jan, praat verslaggever Jan Hoedeman elke week met een politicus over het leven en de politiek.","In de interviewserie Vissen met Jan, praat verslaggever Jan Hoedeman elke week met een <extra_id_0> leven <extra_id_1> politiek.","['politicus over het', 'en de']",5,25.0,8
"Het aantal coronabesmettingen in Nederland blijft maar stijgen. De afgelopen 24 uur telde het RIVM 601 nieuwe coronabesmettingen. Dat is een forse stijging ten opzichte van gisteren, toen het aantal positieve tests op 426 uitkwam.",Het aantal coronabesmettingen in Nederland blijft maar stijgen. De afgelopen 24 uur telde het <extra_id_0> coronabesmettingen. <extra_id_1> forse stijging ten opzichte van <extra_id_2> aantal positieve tests op 426 uitkwam.,"['RIVM 601 nieuwe', 'Dat is een', 'gisteren, toen het']",9,25.0,8
Toen & NuElke week zet Paula Swieringa twee fotos naast elkaar: een van lang geleden en een recente foto. Wat is er in de tussentijd veranderd? Deze week: de,Toen & NuElke week zet Paula Swieringa twee fotos naast elkaar: <extra_id_0> en een recente foto. Wat is er in <extra_id_1> Deze week: de,"['een van lang geleden', 'de tussentijd veranderd?']",7,25.0,8
"Onze voetbalexpert Maarten Wijffels verkeert als jeugdspeler en journalist al bijna een leven lang in het Nederlandse profvoetbal. In Kijk op voetbal signaleert hij de laatste trends, ontwikkelingen en andere opmerkelijke zaken op de velden van wereldsport nummer 1. Vandaag:",Onze voetbalexpert Maarten Wijffels verkeert als jeugdspeler en journalist al bijna een leven lang in het Nederlandse profvoetbal. In <extra_id_0> signaleert hij <extra_id_1> en andere opmerkelijke zaken op <extra_id_2> wereldsport nummer 1. Vandaag:,"['Kijk op voetbal', 'de laatste trends, ontwikkelingen', 'de velden van']",10,25.0,8
". Om reacties te plaatsen en te bekijken, is Javascript nodig. Momenteel staat dit in je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",". Om reacties te plaatsen en te bekijken, is Javascript nodig. Momenteel staat dit <extra_id_0> uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je <extra_id_1> Neem <extra_id_2> met <extra_id_3>","['in je browser', 'deze melding houden?', 'dan contact op', 'onze klantenservice']",11,25.0,8
Sandra Phlippen is hoofd Nederland bij het economisch bureau van ABN Amro en universitair docent aan de Erasmus School of Economics.,Sandra Phlippen is hoofd Nederland bij <extra_id_0> van <extra_id_1> en universitair docent aan de Erasmus School of Economics.,"['het economisch bureau', 'ABN Amro']",5,25.0,8
"Wekelijks portretteren we iemand met een opmerkelijke passie, die verder gaat dan het traditionele postzegels verzamelen. Vandaag:","<extra_id_0> met een opmerkelijke passie, die verder gaat dan het traditionele postzegels verzamelen. Vandaag:",['Wekelijks portretteren we iemand'],4,25.0,8
vele duizenden uren op internet aan het maken van een eigen evangelie. De inmiddels wereldberoemde,vele duizenden uren op internet <extra_id_0> een eigen evangelie. De inmiddels wereldberoemde,['aan het maken van'],4,25.0,8
"<a href=""https://twitter.com/hashtag/rtl7darts?src=hash&amp;ref_src=twsrc%5Etfw"">#rtl7darts</a> <a href=""https://twitter.com/hashtag/darts?src=hash&amp;ref_src=twsrc%5Etfw"">#darts</a> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/rtl7darts?src=hash&amp;ref_src=twsrc%5Etfw"">#rtl7darts</a> <a <extra_id_0> href=""https://t.co/","['href=""https://twitter.com/hashtag/darts?src=hash&amp;ref_src=twsrc%5Etfw"">#darts</a> <a']",2,25.0,8
"t. Gewoon in je eigen woonplaats gemaakt of misschien wel op honderden kilometers afstand. De grappigste, zonnigste of bijzonderste zomerfotos verschijnen in de krant. Alle inzenders maken kans op een mooie prijs.","t. Gewoon in je eigen woonplaats <extra_id_0> misschien <extra_id_1> kilometers afstand. De grappigste, zonnigste of bijzonderste zomerfotos verschijnen <extra_id_2> Alle inzenders maken kans op een mooie prijs.","['gemaakt of', 'wel op honderden', 'in de krant.']",8,25.0,8
; Iedere week beschouwt verslaggever Maarten Venderbosch het nieuws van de voorbije dagen vanuit een persoonlijke blik. Vandaag:,; Iedere week beschouwt verslaggever Maarten Venderbosch het nieuws van de voorbije dagen <extra_id_0> Vandaag:,['vanuit een persoonlijke blik.'],4,25.0,8
"Advocaat Peter Schouten en misdaadverslaggever Peter R. de Vries staan klaar om kroongetuige Nabil B. bij te staan. Dat hebben zij vanmiddag bekendgemaakt tijdens een persconferentie. Nabil B., die getuigt tegen de liquidatiebende van Ridouan Taghi, zit op dit moment zonder juridische bijstand. Het OM verzet zich tegen de rol die De Vries wil spelen.","Advocaat Peter Schouten en misdaadverslaggever Peter R. de Vries staan klaar om kroongetuige Nabil B. bij te staan. Dat hebben zij vanmiddag <extra_id_0> persconferentie. Nabil B., die getuigt tegen <extra_id_1> Ridouan Taghi, zit <extra_id_2> zonder juridische bijstand. Het <extra_id_3> tegen de rol <extra_id_4> Vries wil spelen.","['bekendgemaakt tijdens een', 'de liquidatiebende van', 'op dit moment', 'OM verzet zich', 'die De']",14,25.0,8
Columniste Angela de Jong schrijft vijf keer per week een column over wat haar opvalt op televisie.,Columniste Angela de Jong schrijft vijf keer per week een column over wat <extra_id_0>,['haar opvalt op televisie.'],4,25.0,8
"Terwijl het voetbal in de Europese topcompetities weer volop bezig is, draait de transfergeruchtenmolen als nooit tevoren. In TransferTalk houden we alles bij in binnen- en buitenland, van done deals tot de transfergeruchten.","Terwijl het voetbal in de Europese topcompetities weer volop bezig is, draait de <extra_id_0> tevoren. In TransferTalk houden we alles bij <extra_id_1> buitenland, van <extra_id_2> tot de transfergeruchten.","['transfergeruchtenmolen als nooit', 'in binnen- en', 'done deals']",8,25.0,8
"lockquote class=""twitter-tweet"" lang=""nl""><p lang=""nl"" dir=""ltr""><a href=""https://twitter.com/hashtag/","lockquote class=""twitter-tweet"" lang=""nl""><p lang=""nl"" <extra_id_0>","['dir=""ltr""><a href=""https://twitter.com/hashtag/']",2,25.0,8
. Ook vandaag houden we je in ons liveblog op de hoogte van het laatste coronanieuws. Lees hier het vorige liveblog terug.,<extra_id_0> houden we je in <extra_id_1> de hoogte van het laatste coronanieuws. Lees hier het vorige liveblog terug.,"['. Ook vandaag', 'ons liveblog op']",6,25.0,8
"Om reacties te plaatsen en te bekijken, is Javascript nodig. Momenteel staat dit in je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice","Om reacties te plaatsen en te bekijken, is Javascript nodig. Momenteel staat dit in je browser uitgeschakeld. Schakel Javascript in om een reactie <extra_id_0> reacties <extra_id_1> je deze melding houden? Neem <extra_id_2> met onze klantenservice","['te plaatsen of de', 'te lezen. Blijf', 'dan contact op']",10,25.0,8
april Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen voor de regio Rivierenland. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je alle artikelen over het coronavirus in de regio Rivierenland. Mist u iets? Tip de redactie: rl.redactie@ad.nl. 0,april Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen <extra_id_0> Rivierenland. Volg de ontwikkelingen in de regio in ons blog. In <extra_id_1> alle artikelen over <extra_id_2> de regio Rivierenland. Mist u iets? Tip <extra_id_3> 0,"['voor de regio', 'ons dossier vind je', 'het coronavirus in', 'de redactie: rl.redactie@ad.nl.']",13,25.0,8
"<a href=""https://twitter.com/hashtag/AustrianGP?src=hash&ref_src=twsrc%5Etfw"">#AustrianGP</a>  <a href=""https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/AustrianGP?src=hash&ref_src=twsrc%5Etfw"">#AustrianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw"">#F1</a> <extra_id_0>","['<a href=""https://t.co/']",2,25.0,8
"i In de wekelijkse showrubriek Het Geheim Van... vragen we Nederlandse celebrities een boekje open te doen over hun verslavingen, gekke gewoontes en andere dingen die we nog niet van ze weten. Deze week",i In de wekelijkse showrubriek Het Geheim Van... vragen we Nederlandse celebrities een boekje open te doen over hun <extra_id_0> gewoontes <extra_id_1> die we <extra_id_2> ze weten. Deze week,"['verslavingen, gekke', 'en andere dingen', 'nog niet van']",8,25.0,8
"Terwijl het voetbal in de Europese topcompetities weer bezig is, draait de transfergeruchtenmolen als nooit tevoren. In TransferTalk houden we alles bij.",Terwijl het voetbal in de Europese topcompetities <extra_id_0> draait de transfergeruchtenmolen als nooit tevoren. In <extra_id_1> alles bij.,"['weer bezig is,', 'TransferTalk houden we']",6,25.0,7
"en onvoorspelbaar. Zo omschrijft een oudere broer Josef B. (58) met wie hij al tien jaar geen contact meer heeft. De zestiger is allerminst verbaasd over het drama in Ruinerwold. ,,Josef had een zeer sterke overredingskracht, zegt hij tegen deze krant.","en onvoorspelbaar. Zo omschrijft een oudere broer Josef B. (58) met wie hij <extra_id_0> geen contact meer heeft. <extra_id_1> verbaasd over het drama in Ruinerwold. ,,Josef had een zeer <extra_id_2> hij tegen deze krant.","['al tien jaar', 'De zestiger is allerminst', 'sterke overredingskracht, zegt']",10,25.0,7
"Wat doet een...Wie ons banenlandschap bekijkt, ziet bijzondere functies voorbijkomen. Een field service engineer, een lab technician of een assemblagemedewerker: we hebben ze blijkbaar hard nodig, maar waarvoor en waarom? In deze serie vertelt elke week iemand over zijn of haar beroep. Vandaag:","Wat doet een...Wie <extra_id_0> ziet bijzondere functies voorbijkomen. Een field service engineer, een lab technician of een assemblagemedewerker: we hebben ze blijkbaar hard nodig, maar waarvoor en <extra_id_1> serie <extra_id_2> iemand over zijn of <extra_id_3> Vandaag:","['ons banenlandschap bekijkt,', 'waarom? In deze', 'vertelt elke week', 'haar beroep.']",11,25.0,7
Het is zomer. Dat betekent dat de redacties van AD De Dordtenaar en AD Rivierenland op zoek gaan naar de leukste en mooiste zomerfotos. Opnieuw kr,Het is zomer. Dat betekent dat de redacties van AD De Dordtenaar <extra_id_0> op zoek <extra_id_1> leukste en mooiste zomerfotos. Opnieuw kr,"['en AD Rivierenland', 'gaan naar de']",6,25.0,7
