Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Cast Away (Robert Zemeckis, 2000, VS). In moderne variant op het verhaal van Robinson Cruso spoelt Tom Hanks aan op een onbewoond eiland en moet daar zien te overleven. Uitgebeend","Cast Away (Robert Zemeckis, 2000, VS). <extra_id_0> op het verhaal van Robinson Cruso spoelt <extra_id_1> op een onbewoond eiland en moet daar zien <extra_id_2> Uitgebeend","['In moderne variant', 'Tom Hanks aan', 'te overleven.']",8,25.0,8
scenario biedt Hanks als voornaamste tegenspeler een volleybal. Ondanks alle tegenslagen blijft de film optimistisch van toon.,scenario biedt Hanks als voornaamste tegenspeler een volleybal. <extra_id_0> de film optimistisch van toon.,['Ondanks alle tegenslagen blijft'],4,25.0,8
. LANG LEVE DE OPERA Jasperina de Jong en Lieuwe Visser spelen een geraffineerde en hoogst originele tweepersoonsmusical van Ivo de Wijs en Joop Stokkermans.,. LANG LEVE DE OPERA Jasperina de Jong en Lieuwe Visser spelen een geraffineerde en hoogst originele <extra_id_0> de <extra_id_1> Stokkermans.,"['tweepersoonsmusical van Ivo', 'Wijs en Joop']",6,25.0,8
". PHOTOGRAPHS TO BE USED SOLELY FOR ADVERTISING, PROMOTION, PUBLICITY OR REVIEWS OF THIS SPECIFIC MOTION PICTURE AND TO REMAIN THE PROPERTY OF THE STUDIO. NOT FOR SALE OR REDISTRIBUTION.",". PHOTOGRAPHS TO BE USED SOLELY FOR ADVERTISING, PROMOTION, PUBLICITY OR <extra_id_0> SPECIFIC MOTION PICTURE AND TO REMAIN THE PROPERTY <extra_id_1> NOT FOR SALE <extra_id_2>","['REVIEWS OF THIS', 'OF THE STUDIO.', 'OR REDISTRIBUTION.']",8,25.0,8
Redacteur Merlijn Kerkhof (28) laat iedere dinsdag zien wat de schoonheid is van klassieke muziek. Vandaag:,Redacteur Merlijn Kerkhof <extra_id_0> zien wat de schoonheid is van klassieke muziek. Vandaag:,['(28) laat iedere dinsdag'],4,25.0,8
". L.A. CONFIDENTIAL De bewerking van de bijna vijfhonderd pagina's tellende misdaadroman van James Ellroy door Curtis Hanson werd een overrompelend epos over corruptie in Los Angeles op gemeentelijk niveau. Terwijl drie rechercheurs ieder vanuit de eigen invalshoek aan de overval op een nachtrestaurant werken, speelt de volgens de traditie van de pulplectuur in sfeervolle morsigheid gedompelde stad der engelen de hoofdrol.",". L.A. CONFIDENTIAL De bewerking <extra_id_0> pagina's tellende misdaadroman van James Ellroy door Curtis Hanson werd een overrompelend epos over corruptie in Los Angeles op gemeentelijk niveau. Terwijl drie <extra_id_1> de eigen <extra_id_2> overval op een nachtrestaurant werken, speelt de volgens de traditie van de pulplectuur in <extra_id_3> stad <extra_id_4> hoofdrol.","['van de bijna vijfhonderd', 'rechercheurs ieder vanuit', 'invalshoek aan de', 'sfeervolle morsigheid gedompelde', 'der engelen de']",16,25.0,8
Verslaggevers Bas Blokker en Jutta Chorus reizen in aanloop naar de verkiezingen door het land om te zien wat er leeft.,Verslaggevers Bas Blokker en Jutta Chorus reizen in aanloop naar de verkiezingen <extra_id_0> land om te <extra_id_1> leeft.,"['door het', 'zien wat er']",5,25.0,8
Het Blad bij NRC is het maandelijkse magazine bij de weekendkrant. Met deze maand onder meer een dubbelinterview met,Het Blad bij NRC is <extra_id_0> bij de weekendkrant. Met <extra_id_1> onder meer een dubbelinterview met,"['het maandelijkse magazine', 'deze maand']",5,25.0,8
"lamour / Restez la nuit, restez toujours / s Avonds aan de Seine / In een discotheek / Zag ik toen die kleine / Die lachend naar me keek / Zij liep plots in mijn richting / Dat was toen mijn kans / Ik zocht snel naar mijn woorden / Zei toen in mn beste Frans","lamour / Restez la nuit, restez toujours / s Avonds aan de Seine / In een <extra_id_0> Zag ik toen die kleine / Die lachend naar <extra_id_1> Zij <extra_id_2> mijn richting / Dat was toen <extra_id_3> Ik zocht snel naar mijn woorden / Zei toen in <extra_id_4>","['discotheek /', 'me keek /', 'liep plots in', 'mijn kans /', 'mn beste Frans']",14,25.0,8
Hoe lees je een gedicht? In deze serie helpt dichter en columnist Ellen Deckwitz je van je drempelvrees af. Les,Hoe lees je een <extra_id_0> deze serie helpt dichter en columnist Ellen Deckwitz <extra_id_1> drempelvrees af. Les,"['gedicht? In', 'je van je']",5,25.0,8
Deze rubriek belicht elke week kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Deze week,Deze rubriek belicht elke <extra_id_0> bedrijfsleven waarover de rechter zich onlangs uitsprak. Deze week,['week kwesties uit het'],4,25.0,8
Virtuoze relatiekomedie van Haye van der Heyden: vier acteurs in cabareteske scnes over liefde en lusteloosheid.,Virtuoze relatiekomedie van Haye van der Heyden: vier acteurs in cabareteske <extra_id_0> lusteloosheid.,['scnes over liefde en'],4,25.0,8
". Voortdurend verrassend parodiencabaret door de Vliegende Panters,die elk genre lijken te beheersen en al die genres kunnen laten ontsporen.",". Voortdurend verrassend <extra_id_0> de Vliegende Panters,die elk genre lijken te beheersen en al die <extra_id_1> ontsporen.","['parodiencabaret door', 'genres kunnen laten']",5,25.0,8
". THE SOUND OF MUSIC Aanvallige versie van de sprookjesachtige musical door het Koninklijk Ballet van Vlaanderen, met An Lauwereins en Ernst Danil Smid.",". THE SOUND OF MUSIC Aanvallige versie <extra_id_0> musical door het Koninklijk Ballet van Vlaanderen, met An Lauwereins <extra_id_1> Smid.","['van de sprookjesachtige', 'en Ernst Danil']",6,25.0,8
? - NRC Durf te vragen Wekelijks zoekt de redactie wetenschap het antwoord op een veelgestelde vraag.,? - NRC Durf te vragen Wekelijks <extra_id_0> het antwoord op een veelgestelde vraag.,['zoekt de redactie wetenschap'],4,25.0,8
"Elsbeth Etty neemt wekelijks de stapel binnengekomen boeken door, signaleert en geeft een eerste oordeel. Deze week","Elsbeth Etty neemt <extra_id_0> boeken door, signaleert en geeft een eerste oordeel. Deze week",['wekelijks de stapel binnengekomen'],4,25.0,8
"Vandaag in de zomerversie van de bijlage Boeken, die wekelijks op vrijdag in het hart van NRC Handelsblad verschijnt:","Vandaag in de zomerversie van de bijlage Boeken, die wekelijks op vrijdag <extra_id_0> hart van <extra_id_1>","['in het', 'NRC Handelsblad verschijnt:']",5,25.0,8
Wat is het culturele DNA van ons continent? In een zoektocht naar Europese verworvenheden in de kunsten kwamen o,Wat is het culturele DNA van ons continent? In een zoektocht naar Europese <extra_id_0> kunsten <extra_id_1>,"['verworvenheden in de', 'kwamen o']",5,25.0,8
"Tijdens de examenperiode vloggen examenkandidaten Valerie, Tyra, Matthijs, Kuki en Sem (en haar zoontje Melle) over de eindexamens. Vandaag","Tijdens de examenperiode vloggen examenkandidaten Valerie, <extra_id_0> Kuki en Sem (en haar zoontje Melle) <extra_id_1> Vandaag","['Tyra, Matthijs,', 'over de eindexamens.']",5,25.0,7
". Minou Bosua en Ingrid Werner, alias de Bloeiende Maagden, spelen cabaret over de zin van het leven, als een spannende quiz met diverse kandidaten en harde vragen.",". <extra_id_0> Werner, alias de Bloeiende <extra_id_1> over de zin van het leven, als een spannende quiz met diverse kandidaten en harde vragen.","['Minou Bosua en Ingrid', 'Maagden, spelen cabaret']",7,25.0,7
met pensioen. Dat valt samen met een economische opleving. Gevolg is dat het tekort aan personeel sinds 1970 niet zo groot is geweest. Dit is het,met pensioen. Dat valt samen <extra_id_0> opleving. Gevolg is dat het tekort aan personeel sinds 1970 niet zo groot is geweest. <extra_id_1>,"['met een economische', 'Dit is het']",6,25.0,7
"Net als het succesvolle Chunking Express (1995) gaat de vijfde film van Wong Kar-wai over weemoed en verlangen in Hong Kong. Een lethargische huurmoordenaar, een hunkerende agente en drie andere excentrieke personages dolen rond in een nacht-en-neonuniversum dat zwierig en met veel humor in beeld is gebracht.","Net als het succesvolle Chunking Express (1995) gaat de vijfde film van Wong Kar-wai over weemoed en verlangen in Hong Kong. Een lethargische huurmoordenaar, een hunkerende <extra_id_0> andere <extra_id_1> rond in een nacht-en-neonuniversum dat <extra_id_2> veel humor <extra_id_3> gebracht.","['agente en drie', 'excentrieke personages dolen', 'zwierig en met', 'in beeld is']",12,25.0,7
". LEAVING LAS VEGAS Op roman van John O'Brien gebaseerde ode aan het verlangen naar vergetelheid van Mike Figgis, waarin Nicolas Cage een ongevenaarde rol speelt, gezaghebbend in alle stadia van dronkenschap en stocijns in zijn drang tot zelfvernietiging. Ook met Elisabeth Shue, als hoertje dat de alcoholist als een barmhartige doodsengel verzorgt, en onderstreept door een door Figgis zelf gecomponeerde jazz-score. In",". LEAVING LAS VEGAS Op roman van John O'Brien gebaseerde ode aan het verlangen naar vergetelheid van <extra_id_0> Nicolas Cage een ongevenaarde rol speelt, gezaghebbend <extra_id_1> van dronkenschap <extra_id_2> zijn drang tot zelfvernietiging. Ook met <extra_id_3> hoertje dat de alcoholist <extra_id_4> verzorgt, en onderstreept door een door Figgis zelf gecomponeerde jazz-score. In","['Mike Figgis, waarin', 'in alle stadia', 'en stocijns in', 'Elisabeth Shue, als', 'als een barmhartige doodsengel']",16,25.0,7
". The Money Pit (Richard Benjamin, 1986, VS). Teleurstellende remake van klassieke verbouwingskomedie Mr. Blandings",". The Money Pit (Richard Benjamin, 1986, VS). Teleurstellende <extra_id_0> Mr. Blandings",['remake van klassieke verbouwingskomedie'],4,25.0,7
"Het afschudden van ideologische veren is voor een politieke partij als de onze niet alleen een probleem, het is in bepaalde opzichten",Het afschudden van ideologische veren is voor een politieke partij als de onze niet <extra_id_0> het <extra_id_1> opzichten,"['alleen een probleem,', 'is in bepaalde']",6,25.0,7
"jaren ontslagen uit de gevangenis waar ze zat voor de moord op haar zoontje. Ze moet in het reine zien te komen met het verleden. Regie: Philippe Claudel. Met: Kristin Scott Thomas, Elsa Zylberstein,","jaren ontslagen uit de gevangenis waar ze zat <extra_id_0> op haar zoontje. Ze moet in het reine zien te komen met het verleden. Regie: Philippe <extra_id_1> Kristin <extra_id_2> Zylberstein,","['voor de moord', 'Claudel. Met:', 'Scott Thomas, Elsa']",8,25.0,7
"Je kunt het zo gek niet bedenken of er bestaat een club van. Wereldreizigers, bonsai-fans of biografen, allemaal hebben ze zich verenigd. Deel","Je kunt het zo <extra_id_0> of er bestaat een club van. Wereldreizigers, <extra_id_1> allemaal hebben ze zich verenigd. Deel","['gek niet bedenken', 'bonsai-fans of biografen,']",6,25.0,7
"De lijst van popmusici die voortijdig en op het hoogtepunt van hun roem overleden is lang. Elk van hen heeft een zwanezang, een laatste veelbetekenend nummer. Een jaar lang worden, op","De lijst van popmusici die voortijdig en op het <extra_id_0> roem overleden is lang. Elk van hen heeft een zwanezang, een laatste <extra_id_1> Een jaar <extra_id_2>","['hoogtepunt van hun', 'veelbetekenend nummer.', 'lang worden, op']",8,25.0,7
december vertrekt Andr Kuipers met een Sojoezraket naar de ruimte. Tot dan elke week een bericht over zijn voorbereiding. Vandaag:,december vertrekt Andr <extra_id_0> een Sojoezraket naar de ruimte. Tot dan elke week een bericht <extra_id_1> Vandaag:,"['Kuipers met', 'over zijn voorbereiding.']",5,25.0,7
- NRC Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,- NRC Pieter Steinz heeft de <extra_id_0> verbindt het verloop van zijn ziekte met de <extra_id_1> (her)leest. Deze week:,"['spierziekte ALS en', 'boeken die hij']",6,25.0,7
". The Next Karate Kid (Christopher Cain, 1994, VS). Vierde actiefilm volgens de Karate Kid-formule gunt de hoofdrol voor de verandering aan een weesmeisje (Hil",". The Next Karate Kid (Christopher Cain, <extra_id_0> actiefilm volgens de Karate Kid-formule gunt de hoofdrol voor de verandering aan <extra_id_1>","['1994, VS). Vierde', 'een weesmeisje (Hil']",6,25.0,7
"thriller over voyeurisme, moord en erotiek in een flatgebouw. Suspense lijkt bijzaak in film vol gratuite hitsigheid, ondeugende spelletjes en zwart ondergoed.","thriller over voyeurisme, moord en erotiek in een flatgebouw. Suspense lijkt bijzaak in film vol <extra_id_0> spelletjes <extra_id_1>","['gratuite hitsigheid, ondeugende', 'en zwart ondergoed.']",6,25.0,7
"Cronenberg trekt de kijker mee in proefsessie met een nieuw soort computerspel. In eXistenZ plugt de speler direct in op zijn centrale zenuwstelsel en dat van de ontwerpster (Jennifer Jason Leigh). Maar op haar hoofd rust een fatwa, uitgesproken door haar vijanden, de Realisten, die ook meespelen.","Cronenberg trekt de kijker mee in proefsessie met een nieuw soort computerspel. In eXistenZ plugt de speler direct in op zijn centrale <extra_id_0> van de ontwerpster <extra_id_1> Maar op haar hoofd rust een <extra_id_2> haar vijanden, de Realisten, <extra_id_3>","['zenuwstelsel en dat', '(Jennifer Jason Leigh).', 'fatwa, uitgesproken door', 'die ook meespelen.']",12,25.0,7
"PHOTOGRAPHS TO BE USED SOLELY FOR ADVERTISING, PROMOTION, PUBLICITY OR REVIEWS OF THIS SPECIFIC MOTION PICTURE AND TO REMAIN THE PROPERTY OF THE STUDIO. NOT FOR SALE OR REDISTRIBUTION.","PHOTOGRAPHS TO BE USED SOLELY FOR ADVERTISING, <extra_id_0> OF THIS SPECIFIC MOTION PICTURE AND TO REMAIN THE <extra_id_1> STUDIO. NOT FOR SALE OR REDISTRIBUTION.","['PROMOTION, PUBLICITY OR REVIEWS', 'PROPERTY OF THE']",7,25.0,7
"u. The Breakfast Club (John Hughes, 1985, VS). Plezierig serieuze teenagerfilm strandt laatste half uur in vet moralisme. Vijf uiteenlopende, voor straf in de schoolbibliot","u. The Breakfast Club (John Hughes, <extra_id_0> serieuze teenagerfilm strandt laatste half <extra_id_1> moralisme. Vijf uiteenlopende, voor straf in de schoolbibliot","['1985, VS). Plezierig', 'uur in vet']",6,25.0,7
uit 1782 speelt in het Manhattan van de jaren negentig. Film over manipulatie en verleiding in rijkeluismilieu werd destijds in deze krant omschreven als,uit 1782 speelt in <extra_id_0> de jaren negentig. Film over manipulatie en verleiding <extra_id_1> destijds in deze krant omschreven als,"['het Manhattan van', 'in rijkeluismilieu werd']",6,25.0,7
Kees Momma (49) is autistisch. Hij werd bekend door de documentaire Het beste voor Kees van Monique Nolte,Kees Momma <extra_id_0> werd bekend door de documentaire Het beste voor Kees van Monique Nolte,['(49) is autistisch. Hij'],4,25.0,7
dagen zijn de gemeenteraadsverkiezingen. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen. De,dagen zijn de gemeenteraadsverkiezingen. <extra_id_0> deze politieke nieuwsbrief per mail te ontvangen. De,['Schrijf je in om'],4,25.0,7
en. Ben jij ook op zoek naar een baan en wil je jezelf graag pitchen? Of heb jij misschien de ideale baan voor,en. Ben jij ook op zoek naar een baan <extra_id_0> jezelf graag pitchen? Of <extra_id_1> de ideale baan voor,"['en wil je', 'heb jij misschien']",6,25.0,7
Benieuwd hoe de nabije toekomst volgens Audi eruit ziet? Of zo snel mogelijk een elektrische Audi rijden? Kijk dan op zero.audi.nl/nl,Benieuwd hoe de nabije toekomst volgens Audi <extra_id_0> Of zo snel mogelijk een elektrische Audi rijden? <extra_id_1> zero.audi.nl/nl,"['eruit ziet?', 'Kijk dan op']",5,25.0,7
- NRC Opgevoed Elke week legt Annemiek Leclaire een lezersvraag voor aan deskundigen. Deze week: Een,- NRC Opgevoed Elke week legt Annemiek <extra_id_0> aan deskundigen. Deze week: Een,['Leclaire een lezersvraag voor'],4,25.0,7
t Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,t Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter <extra_id_0>,['zich onlangs uitsprak. Vandaag:'],4,25.0,7
"Monet, Van Gogh en Picasso en vele anderen hoogtepunten uit een Haagse collectie t/m 5 okt in de Kunsthal,","Monet, Van Gogh en Picasso en <extra_id_0> uit een Haagse collectie t/m 5 <extra_id_1> de Kunsthal,","['vele anderen hoogtepunten', 'okt in']",5,25.0,7
". DE JURK In zijn derde, knap geconstrueerde, maar losse speelfilm volgt regisseur Alex van Warmerdam de levensloop van een zomerjurk, van katoenbolletje tot crematorium. Fragmenten van 'vrolijke verhalen' vormen een grimmig mozaek van rampspoed en onmacht in de intermenselijke sfeer.",". DE JURK <extra_id_0> knap geconstrueerde, maar losse speelfilm volgt regisseur Alex van Warmerdam de levensloop van een zomerjurk, van katoenbolletje tot crematorium. Fragmenten van <extra_id_1> een <extra_id_2> en onmacht in de intermenselijke sfeer.","['In zijn derde,', ""'vrolijke verhalen' vormen"", 'grimmig mozaek van rampspoed']",10,25.0,7
"The Empire Strikes Back (Irvin Kershner, 1980, VS). Vervolg op Star Wars bleek deel V te zijn van een","The Empire Strikes Back (Irvin Kershner, 1980, <extra_id_0> Star Wars <extra_id_1> V te zijn van een","['VS). Vervolg op', 'bleek deel']",5,25.0,7
". Under Siege (Andrew Davis, 1992, VS). Solide actiefilm. Dolgedraaide CIA-agent Tommy Lee Jones gijzelt de bemann",. Under Siege (Andrew <extra_id_0> actiefilm. Dolgedraaide CIA-agent Tommy Lee Jones gijzelt de bemann,"['Davis, 1992, VS). Solide']",4,25.0,7
en in de player hierboven beluisteren (en u hier abonneren via iTunes). We zijn benieuwd wat u vindt.,en in de player <extra_id_0> hier abonneren via iTunes). We zijn benieuwd wat u vindt.,['hierboven beluisteren (en u'],4,25.0,7
". WEST SIDE STORY Energieke show tussen hoge brandtrappen, met passie en gymnastische dans. Maria en Tony (Maaike Widdershoven en Addo Kruizinga) zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.",". WEST SIDE <extra_id_0> tussen hoge brandtrappen, met passie en gymnastische <extra_id_1> en <extra_id_2> en Addo Kruizinga) zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.","['STORY Energieke show', 'dans. Maria', 'Tony (Maaike Widdershoven']",8,25.0,7
