Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq41-0,small,De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,De elfde editie <extra_id_0> IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het <extra_id_1> Rotterdam.,De elfde editie van de IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het evenement in Rotterdam.,"['van de Willem', 'Ronald McDonald Huis Sophia']","['van de', 'evenement in']",7,20,1,"[0.5384615384615384, 0.8888888888888888]",0.71,ad
seq42-0,small,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar <extra_id_0> ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om <extra_id_1> te gebruiken.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om het toiletgebouw te gebruiken.,"['hun eigen drugshol', 'drugs op straat']","['', 'het toiletgebouw']",6,20,1,"[1.0, 0.9375]",0.97,ad
seq43-0,small,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt <extra_id_0> hoe <extra_id_1>,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt hoe,"['ga je begrijpen', 'het werkt.']","['', '']",5,20,1,"[1.0, 1.0]",1.0,ad
seq44-0,small,De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het Westen anno 2024 staat.,De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het <extra_id_0>,De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het mogelijk is.,['Westen anno 2024 staat.'],['is.'],4,20,1,[0.9130434782608695],0.91,ad
seq45-0,small,Politiek verslaggever Hans van Soest schrijft wekelijks over Haagse zaken die ons allemaal aangaan. In deze aflevering: Nog altijd is er geen regeling voor zware beroepen.,Politiek verslaggever Hans van Soest <extra_id_0> Haagse zaken die ons allemaal aangaan. In deze aflevering: Nog altijd is <extra_id_1> regeling voor zware beroepen.,Politiek verslaggever Hans van Soest Haagse zaken die ons allemaal aangaan. In deze aflevering: Nog altijd is er een regeling voor zware beroepen.,"['schrijft wekelijks over', 'er geen']","['', 'er een']",5,20,1,"[1.0, 0.14285714285714285]",0.57,ad
seq46-0,small,Na eerdere problemen rond de vergunning mag de bouw van een boorplatform in de Noordzee worden hervat. Milieuorganisaties hadden een rechtszaak aangespannen om de bouw tegen te houden.,Na eerdere <extra_id_0> vergunning mag de bouw van een boorplatform in de Noordzee <extra_id_1> hadden een rechtszaak aangespannen om de bouw tegen te houden.,Na eerdere aanvraag van vergunning mag de bouw van een boorplatform in de Noordzee De bedrijven hadden een rechtszaak aangespannen om de bouw tegen te houden.,"['problemen rond de', 'worden hervat. Milieuorganisaties']","['aanvraag van', 'De bedrijven']",6,20,1,"[0.8823529411764706, 0.8181818181818182]",0.85,ad
seq47-0,small,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft <extra_id_0> wekelijks <extra_id_1> leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft over wekelijks het leven,"['in weekendmagazine Mezza', 'over zijn persoonlijk']","['over', 'het']",6,20,1,"[0.9583333333333334, 0.9523809523809523]",0.96,ad
seq48-0,small,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag van de Europese verkiezingen. Die lag veilig opgeborgen in een kluis in het gemeentehuis waar in het weekend een tijdslot op zit.,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag van de Europese <extra_id_0> veilig opgeborgen in <extra_id_1> gemeentehuis waar in het weekend een tijdslot op zit.,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag van de Europese Unie. De woningen zijn veilig opgeborgen in het gemeentehuis waar in het weekend een tijdslot op zit.,"['verkiezingen. Die lag', 'een kluis in het']","['Unie. De woningen zijn', 'het']",7,20,1,"[0.7727272727272727, 0.8125]",0.79,ad
seq49-0,small,Een beruchte hackersgroep stelt gevoelige informatie van in totaal 560 miljoen klanten van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van het Amerikaanse kaartverkoopbedrijf.,Een beruchte hackersgroep stelt gevoelige informatie van in totaal <extra_id_0> van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van <extra_id_1>,Een beruchte hackersgroep stelt gevoelige informatie van in totaal acht tickets van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van,"['560 miljoen klanten', 'het Amerikaanse kaartverkoopbedrijf.']","['acht tickets', '']",6,20,1,"[0.8421052631578947, 1.0]",0.92,ad
seq50-0,small,"Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote vraagtekens op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote <extra_id_0> terreinen, <extra_id_1> defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote plannen op verschillende terreinen, van defensie tot landbouw en sociale zekerheid.","['vraagtekens op allerlei', 'van het buitenlandbeleid en']","['plannen op verschillende', 'van']",7,20,1,"[0.75, 0.8888888888888888]",0.82,ad
seq51-0,small,"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.","Naar aanleiding van <extra_id_0> in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.","Naar aanleiding van de verwerking van eieren in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.",['de grote hoeveelheid pfas'],['de verwerking van eieren'],4,20,1,[0.8],0.8,ad
seq52-0,small,De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen.,De <extra_id_0> Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen.,De aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen.,['gemeente Voorne aan'],['aan'],3,20,1,[0.8421052631578947],0.84,ad
seq53-0,small,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash met een gesloten motor. De kruising was langere tijd afgesloten vanwege politieonderzoek.,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash <extra_id_0> motor. De kruising was langere tijd afgesloten <extra_id_1>,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash op de motor. De kruising was langere tijd afgesloten,"['met een gesloten', 'vanwege politieonderzoek.']","['op de', '']",5,20,1,"[0.875, 1.0]",0.94,ad
seq54-0,small,"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.","Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was <extra_id_0> wat uit de gratie geraakt, maar is door de oorlog <extra_id_1> terug.","Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was niet wat uit de gratie geraakt, maar is door de oorlog niet terug.","['bij het Westen', 'in Oekrane weer']","['niet', 'niet']",6,20,1,"[0.7857142857142857, 0.8666666666666667]",0.83,ad
seq55-0,small,"Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al dat ze actief wilde blijven als filantroop, maar dat ze later zou aankondigen op welke manier.","Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al <extra_id_0> wilde blijven als filantroop, maar <extra_id_1> aankondigen op welke manier.","Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al dat ze wilde blijven als filantroop, maar ze wilde aankondigen op welke manier.","['dat ze actief', 'dat ze later zou']","['dat ze', 'ze wilde']",7,20,1,"[0.5384615384615384, 0.8125]",0.68,ad
seq56-0,small,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep <extra_id_0> het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft <extra_id_1> drugs op straat te gebruiken. Normale bezoekers <extra_id_2> worden door de verslaafden geweerd bij het toilet.,Een groep mensen worden in het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft mogelijk drugs op straat te gebruiken. Normale bezoekers van het toilet worden door de verslaafden geweerd bij het toilet.,"['hardnekkige verslaafden heeft', 'het verbod om', 'van het park']","['mensen worden in', 'mogelijk', 'van het toilet']",9,20,1,"[0.7586206896551724, 0.9230769230769231, 0.42857142857142855]",0.7,ad
seq57-0,small,"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.",Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was <extra_id_0> wat uit de <extra_id_1> is door de oorlog in Oekrane weer terug.,Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was gebaseerd op wat uit de oorlog kwam. Het is door de oorlog in Oekrane weer terug.,"['bij het Westen', 'gratie geraakt', 'maar']","['gebaseerd op', 'oorlog kwam. Het']",6,20,1,"[0.9285714285714286, 0.875]",0.9,ad
seq58-0,small,"Een nieuwbouwwoning die in een ochtendje op zijn plek wordt gezet. Met vloerverwarming, badkamer en al. n voor een scherpe prijs.","Een nieuwbouwwoning die in een ochtendje op zijn plek wordt gezet. Met vloerverwarming, badkamer <extra_id_0> een scherpe prijs.","Een nieuwbouwwoning die in een ochtendje op zijn plek wordt gezet. Met vloerverwarming, badkamer en keuken voor een scherpe prijs.",['en al. n voor'],['en keuken voor'],4,20,1,[0.35714285714285715],0.36,ad
seq59-0,small,"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen",Dubbele seksuele <extra_id_0> laat vrouwen ook kinderen hebben bij verschillende mensen,Dubbele seksuele problemen laat vrouwen ook kinderen hebben bij verschillende mensen,"['moraal is achterhaald,']",['problemen'],3,20,1,[0.8636363636363636],0.86,ad
seq60-0,small,"Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk incident in Eindhoven, zeven jaar geleden. Volgens experts schiet het toezicht in de bouwsector tekort: er is een vacum waar het op constructiecontroles aankomt.",Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk <extra_id_0> zeven jaar geleden. Volgens experts schiet het toezicht in de <extra_id_1> is een vacum waar <extra_id_2> aankomt.,Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk ongeval zeven jaar geleden. Volgens experts schiet het toezicht in de buurt. Er is een vacum waar een ziekenhuis aankomt.,"['incident in Eindhoven,', 'bouwsector tekort: er', 'het op constructiecontroles']","['ongeval', 'buurt. Er', 'een ziekenhuis']",9,20,1,"[0.8636363636363636, 0.7142857142857143, 0.7777777777777778]",0.79,ad
seq61-0,small,"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in <extra_id_0> van Nederland, moet worden opgesplitst. Er komen aparte organisaties <extra_id_1>","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in de rest van Nederland, moet worden opgesplitst. Er komen aparte organisaties","['het grootste waterschap', 'voor beide taken.']","['de rest', '']",6,20,1,"[0.782608695652174, 1.0]",0.89,ad
seq62-0,small,Op de laatste dag van de competitie heeft het door problemen geteisterde Vitesse goed nieuws te melden. Supporters hebben bijna 2 miljoen euro ingezameld met een crowdfundingsactie.,Op de laatste dag van de competitie heeft het door problemen geteisterde <extra_id_0> te melden. Supporters hebben bijna 2 miljoen euro ingezameld met <extra_id_1>,Op de laatste dag van de competitie heeft het door problemen geteisterde spelers niet te melden. Supporters hebben bijna 2 miljoen euro ingezameld met een nieuwe competitie.,"['Vitesse goed nieuws', 'een crowdfundingsactie.']","['spelers niet', 'competitie.']",5,20,1,"[0.6842105263157895, 0.6956521739130435]",0.69,ad
seq63-0,small,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit waar de financile markten al maanden smachtend naar uitkijken: een renteverlaging.,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker <extra_id_0> waar de financile <extra_id_1> smachtend naar uitkijken: een renteverlaging.,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker de reden waar de financile crisis smachtend naar uitkijken: een renteverlaging.,"['een besluit', 'markten al maanden']","['de reden', 'crisis']",5,20,1,"[0.7272727272727273, 0.9444444444444444]",0.84,ad
seq64-0,small,"Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.",Novak Djokovic heeft zich geplaatst <extra_id_0> ronde (achtste finales) <extra_id_1> maar <extra_id_2> van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.,Novak Djokovic heeft zich geplaatst in de tweede ronde (achtste finales) en maar een speler van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.,"['voor de vierde', 'op Roland Garros,', 'de nummer 1']","['in de tweede', 'en', 'een speler']",9,20,1,"[0.5, 0.9411764705882353, 0.7272727272727273]",0.72,ad
seq65-0,small,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat <extra_id_0> bezoekers <extra_id_1> worden door de verslaafden geweerd <extra_id_2>,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te plaatsen. De bezoekers van het toiletgebouw worden door de verslaafden geweerd,"['te gebruiken. Normale', 'van het park', 'bij het toilet.']","['te plaatsen. De', 'van het toiletgebouw', '']",9,20,1,"[0.6190476190476191, 0.6, 1.0]",0.74,ad
